imagevcoAtom,sfiIntegral,wavemeterAtom,wavemeterBack,Timestamp,GHz_Synth,UV_Power,Spec_Power,DigiLock_PID1_locked,AI3,AI4,AI5,AI6,AI7,numberAtom,tempXAtom,tempYAtom
1503.6,11,15651.407,15651.407,2019.05.05-20:46:39,1503.6,5.91356201171875,0.63817138671875,4.9491455078125,0.50546875,9.99969482421875,0.014910888671875,0.001055908203125,0.0014892578125,223148.9,8.377121e-07,7.772687e-07
1503.65,11,15651.407,15651.407,2019.05.05-20:46:55,1503.65,5.839453125,0.639569091796875,4.94903564453125,0.499639892578125,9.99969482421875,0.014862060546875,0.000982666015625,0.0013916015625,246691.9,7.968272e-07,7.907674e-07
1503.7,14,15651.407,15651.407,2019.05.05-20:47:12,1503.7,5.72346801757813,0.641217041015625,4.9490234375,0.500494384765625,9.99969482421875,0.014959716796875,0.000982666015625,0.00133056640625,280005.4,7.364972e-07,7.228796e-07
1503.75,22,15651.408,15651.408,2019.05.05-20:47:28,1503.75,5.79715576171875,0.64141845703125,4.94913940429687,0.49725341796875,9.99969482421875,0.01494140625,0.001007080078125,0.0013916015625,247737,7.877463e-07,7.659957e-07
1503.8,15,15651.408,15651.408,2019.05.05-20:47:45,1503.8,5.67929077148438,0.637347412109375,4.94918212890625,0.505902099609375,9.99969482421875,0.014886474609375,0.000921630859375,0.001397705078125,258675.4,8.067672e-07,6.909932e-07
1503.85,20,15651.407,15651.407,2019.05.05-20:48:01,1503.85,6.00060424804687,0.632080078125,4.94902954101562,0.495611572265625,9.99969482421875,0.014996337890625,0.00089111328125,0.001312255859375,256220.5,7.820894e-07,7.7571e-07
1503.9,36,15651.408,15651.408,2019.05.05-20:48:18,1503.9,5.94075927734375,0.636297607421875,4.94901123046875,0.49405517578125,9.99969482421875,0.014892578125,0.00096435546875,0.001446533203125,256407.6,8.131026e-07,8.096503e-07
1503.95,44,15651.407,15651.407,2019.05.05-20:48:34,1503.95,5.9944580078125,0.63570556640625,4.9490966796875,0.50465087890625,9.99969482421875,0.01488037109375,0.00101318359375,0.001385498046875,254017.8,7.623944e-07,7.869161e-07
1504,78,0,0,2019.05.05-20:48:51,1504,5.90101318359375,0.64095458984375,4.94916381835938,0.507952880859375,9.99969482421875,0.014825439453125,0.00091552734375,0.001385498046875,251201.2,7.877521e-07,7.029918e-07
1504.05,95,15651.408,15651.408,2019.05.05-20:49:08,1504.05,5.97924194335937,0.63831787109375,4.94908447265625,0.5058837890625,9.99969482421875,0.015008544921875,0.000787353515625,0.0013916015625,233452.8,8.546849e-07,7.423221e-07
1504.1,103,15651.407,15651.407,2019.05.05-20:49:24,1504.1,6.04802856445312,0.63955078125,4.94909057617187,0.50379638671875,9.99969482421875,0.014959716796875,0.0008056640625,0.0013427734375,246029.2,8.099076e-07,7.543173e-07
1504.15,493,15651.408,15651.408,2019.05.05-20:49:41,1504.15,5.80567016601563,0.63785400390625,4.94915771484375,0.50501708984375,9.99969482421875,0.015081787109375,0.00089111328125,0.0013671875,248744,8.37321e-07,7.598934e-07
1504.2,782,15651.408,15651.408,2019.05.05-20:49:58,1504.2,5.97825927734375,0.6341064453125,4.9490478515625,0.507733154296875,9.99969482421875,0.015008544921875,0.00103759765625,0.00140380859375,244050.7,7.563255e-07,7.38907e-07
1504.25,2903,15651.407,15651.407,2019.05.05-20:50:14,1504.25,5.99260864257812,0.63746337890625,4.9491455078125,0.5089111328125,9.99969482421875,0.015087890625,0.001031494140625,0.00152587890625,246588.5,7.391646e-07,7.143684e-07
1504.3,2592,15651.407,15651.407,2019.05.05-20:50:31,1504.3,6.05986328125,0.6355224609375,4.94909057617187,0.509979248046875,9.99969482421875,0.01512451171875,0.0009033203125,0.0013671875,258066.1,7.759531e-07,7.53379e-07
1504.35,528,0,0,2019.05.05-20:50:48,1504.35,6.07149658203125,0.63465576171875,4.94904174804688,0.50618896484375,9.99969482421875,0.0151611328125,0.000885009765625,0.00152587890625,227116.7,8.459704e-07,7.935289e-07
1504.4,476,15651.407,15651.407,2019.05.05-20:51:04,1504.4,6.01543579101562,0.636651611328125,4.94908447265625,0.507781982421875,9.99969482421875,0.015032958984375,0.0009521484375,0.001416015625,247539.6,7.872702e-07,7.170018e-07
1504.45,626,15651.408,15651.408,2019.05.05-20:51:21,1504.45,5.982421875,0.636181640625,4.9490478515625,0.50399169921875,9.99969482421875,0.014959716796875,0.000946044921875,0.001409912109375,237551.7,8.538307e-07,7.477959e-07
1504.5,2680,0,0,2019.05.05-20:51:38,1504.5,6.1405029296875,0.62955322265625,4.949072265625,0.506585693359375,9.99969482421875,0.015057373046875,0.001092529296875,0.001409912109375,238937.1,8.316729e-07,7.261784e-07
1504.55,2584,15651.408,15651.408,2019.05.05-20:51:54,1504.55,5.91717529296875,0.63096923828125,4.94908447265625,0.512017822265625,9.99969482421875,0.014971923828125,0.000982666015625,0.00146484375,237685.9,8.452946e-07,7.527249e-07
1504.6,1537,15651.407,15651.407,2019.05.05-20:52:12,1504.6,5.9118408203125,0.627764892578125,4.94909057617187,0.4931396484375,9.99969482421875,0.014984130859375,0.001007080078125,0.001416015625,233267.6,8.692611e-07,7.130188e-07
1504.65,531,15651.408,15651.408,2019.05.05-20:52:28,1504.65,5.848486328125,0.6197998046875,4.94913330078125,0.47418212890625,9.99969482421875,0.0149658203125,0.00081787109375,0.001287841796875,230482.3,7.938772e-07,7.285263e-07
