imagevcoAtom,sfiIntegral,wavemeterAtom,wavemeterBack,Timestamp,GHz_Synth,UV_Power,Spec_Power,DigiLock_PID1_locked,AI3,AI4,AI5,AI6,AI7,numberAtom,tempXAtom,tempYAtom
1507.3,16,15651.408,15651.408,2019.05.05-19:01:55,1507.3,6.14034423828125,0.645721435546875,4.94908447265625,0.47393798828125,9.99969482421875,0.014923095703125,0.000994873046875,0.001470947265625,235514,7.710164e-07,7.265853e-07
1507.25,9,15651.408,15651.408,2019.05.05-19:02:12,1507.25,6.16782836914062,0.64820556640625,4.94900512695313,0.482391357421875,9.99969482421875,0.014874267578125,0.000848388671875,0.0013916015625,232489.7,7.715739e-07,7.442682e-07
1507.2,37,15651.408,15651.408,2019.05.05-19:02:29,1507.2,5.95406494140625,0.633026123046875,4.94902954101562,0.484478759765625,9.99969482421875,0.01474609375,0.000726318359375,0.00133056640625,217182.2,8.16465e-07,7.690057e-07
1507.15,19,15651.408,15651.408,2019.05.05-19:02:45,1507.15,6.09542846679688,0.646002197265625,4.94909057617187,0.487811279296875,9.99969482421875,0.01492919921875,0.00086669921875,0.001348876953125,229291.9,8.130628e-07,7.706377e-07
1507.1,22,15651.408,15651.408,2019.05.05-19:03:02,1507.1,6.05346069335937,0.65238037109375,4.949072265625,0.494000244140625,9.99969482421875,0.01492919921875,0.000958251953125,0.001422119140625,228320.5,7.584177e-07,7.917233e-07
1507.05,30,15651.408,15651.408,2019.05.05-19:03:19,1507.05,6.04487915039063,0.646685791015625,4.94912719726563,0.49456787109375,9.99969482421875,0.015008544921875,0.001068115234375,0.0016357421875,226232.8,7.951358e-07,7.46367e-07
1507,61,15651.407,15651.407,2019.05.05-19:03:35,1507,6.05846557617187,0.647869873046875,4.94908447265625,0.4986328125,9.99969482421875,0.01494140625,0.00093994140625,0.00125732421875,227608.4,8.036452e-07,8.0349e-07
1506.95,102,15651.408,15651.408,2019.05.05-19:03:52,1506.95,6.019873046875,0.650177001953125,4.9491455078125,0.4947509765625,9.99969482421875,0.014715576171875,0.0008056640625,0.00135498046875,232476.1,7.511781e-07,7.864296e-07
1506.9,96,15651.408,15651.408,2019.05.05-19:04:09,1506.9,5.89210815429688,0.649945068359375,4.94912109375,0.497113037109375,9.99969482421875,0.014849853515625,0.000909423828125,0.001348876953125,222248.2,7.882935e-07,8.204568e-07
1506.85,97,15651.408,15651.408,2019.05.05-19:04:25,1506.85,6.02073974609375,0.64512939453125,4.94910888671875,0.491973876953125,9.99969482421875,0.01502685546875,0.00091552734375,0.0014892578125,218344.4,7.543197e-07,7.460837e-07
1506.8,137,15651.408,15651.408,2019.05.05-19:04:42,1506.8,5.86713256835938,0.640142822265625,4.9490234375,0.491741943359375,9.99969482421875,0.014923095703125,0.000921630859375,0.00125732421875,228584.9,8.117385e-07,7.590206e-07
1506.75,413,15651.408,15651.408,2019.05.05-19:04:59,1506.75,5.99738159179688,0.64178466796875,4.94913330078125,0.48018798828125,9.99969482421875,0.014959716796875,0.000958251953125,0.00142822265625,236341.9,7.898983e-07,7.770327e-07
1506.7,531,15651.407,15651.407,2019.05.05-19:05:16,1506.7,6.18894653320312,0.6442138671875,4.94910278320313,0.468048095703125,9.99969482421875,0.014990234375,0.000946044921875,0.001397705078125,238821.7,7.934966e-07,7.977897e-07
1506.65,2611,0,0,2019.05.05-19:05:33,1506.65,5.94443359375,0.6459228515625,4.94904174804688,0.48280029296875,9.99969482421875,0.015087890625,0.000994873046875,0.00135498046875,212807.5,8.254175e-07,7.9401e-07
1506.6,3672,15651.408,15651.408,2019.05.05-19:05:49,1506.6,6.13277587890625,0.648175048828125,4.9490478515625,0.49600830078125,9.99969482421875,0.0149658203125,0.000927734375,0.001416015625,215669.8,8.136181e-07,7.691011e-07
1506.55,849,15651.407,15651.407,2019.05.05-19:06:06,1506.55,6.01036987304687,0.652099609375,4.94908447265625,0.498046875,9.99969482421875,0.0152099609375,0.0008544921875,0.0012939453125,232886.8,8.439e-07,7.647134e-07
1506.5,732,15651.408,15651.408,2019.05.05-19:06:22,1506.5,5.96181640625,0.64794921875,4.94908447265625,0.49600830078125,9.99969482421875,0.014813232421875,0.000897216796875,0.001318359375,231472.2,7.722695e-07,7.959031e-07
1506.45,1891,0,0,2019.05.05-19:06:39,1506.45,5.90853271484375,0.646392822265625,4.9491455078125,0.496295166015625,9.99969482421875,0.014752197265625,0.00086669921875,0.00123291015625,233918.1,7.662098e-07,7.591922e-07
1506.4,3518,15651.408,15651.408,2019.05.05-19:06:56,1506.4,6.02177734375,0.647900390625,4.9491455078125,0.489422607421875,9.99969482421875,0.01485595703125,0.00091552734375,0.00125732421875,241839.9,8.334052e-07,8.044124e-07
1506.35,2872,15651.408,15651.408,2019.05.05-19:07:12,1506.35,6.110888671875,0.644708251953125,4.94906005859375,0.476898193359375,9.99969482421875,0.01480712890625,0.00087890625,0.001373291015625,236194.1,7.628105e-07,7.624108e-07
1506.3,1191,15651.408,15651.408,2019.05.05-19:07:30,1506.3,6.04369506835937,0.64217529296875,4.94906005859375,0.460772705078125,9.99969482421875,0.014837646484375,0.000689697265625,0.001275634765625,218154.9,8.049091e-07,7.538421e-07
1506.25,676,15651.408,15651.408,2019.05.05-19:07:46,1506.25,6.12840576171875,0.6423095703125,4.94908447265625,0.467279052734375,9.99969482421875,0.014752197265625,0.000958251953125,0.00146484375,231738.8,7.732135e-07,7.915383e-07
1506.2,865,15651.407,15651.407,2019.05.05-19:08:02,1506.2,6.11475219726563,0.644036865234375,4.94907836914062,0.4799072265625,9.99969482421875,0.014715576171875,0.00089111328125,0.00135498046875,221654.5,7.951265e-07,7.45746e-07
1506.15,1614,0,0,2019.05.05-19:08:20,1506.15,6.0570556640625,0.645330810546875,4.94911499023438,0.48143310546875,9.99969482421875,0.015020751953125,0.000927734375,0.00125732421875,248359.1,7.608711e-07,7.545616e-07
1506.1,2683,15651.408,15651.408,2019.05.05-19:08:36,1506.1,5.89596557617188,0.64635009765625,4.94906616210938,0.4904541015625,9.99969482421875,0.0150390625,0.000970458984375,0.001470947265625,236458,7.800389e-07,7.570502e-07
1506.05,1023,15651.408,15651.408,2019.05.05-19:08:53,1506.05,6.12399291992188,0.640753173828125,4.94903564453125,0.477166748046875,9.99969482421875,0.01497802734375,0.000811767578125,0.0013671875,221368.5,7.840411e-07,7.563884e-07
1506,599,15651.408,15651.408,2019.05.05-19:09:09,1506,6.02332153320313,0.63623046875,4.94910278320313,0.469842529296875,9.99969482421875,0.0149658203125,0.000860595703125,0.001422119140625,229834.3,7.632876e-07,7.644021e-07
1505.95,317,0,0,2019.05.05-19:09:26,1505.95,6.09983520507812,0.63946533203125,4.94910888671875,0.47401123046875,9.99969482421875,0.014794921875,0.00091552734375,0.001385498046875,237123,7.8584e-07,7.396786e-07
1505.9,287,15651.407,15651.407,2019.05.05-19:09:43,1505.9,6.10393676757812,0.6423095703125,4.949072265625,0.481329345703125,9.99969482421875,0.0150634765625,0.001019287109375,0.001409912109375,231574.8,7.722632e-07,7.887456e-07
