imagevcoAtom,sfiIntegral,wavemeterAtom,wavemeterBack,Timestamp,GHz_Synth,UV_Power,Spec_Power,DigiLock_PID1_locked,AI3,AI4,AI5,AI6,AI7,numberAtom,tempXAtom,tempYAtom
1507.3,16,15651.408,15651.408,2019.05.05-19:43:46,1507.3,5.9880859375,0.623443603515625,4.94902954101562,0.39864501953125,9.99969482421875,0.01484375,0.000994873046875,0.001416015625,246049.9,8.00204e-07,7.600048e-07
1507.25,11,15651.407,15651.407,2019.05.05-19:44:03,1507.25,5.8920166015625,0.628680419921875,4.949072265625,0.4496337890625,9.99969482421875,0.01483154296875,0.000836181640625,0.001513671875,243274,8.20601e-07,7.458013e-07
1507.2,8,15651.408,15651.408,2019.05.05-19:44:19,1507.2,6.09157104492188,0.628375244140625,4.94907836914062,0.43948974609375,9.99969482421875,0.01497802734375,0.0009033203125,0.001397705078125,228263.5,8.410282e-07,7.439511e-07
1507.15,29,15651.407,15651.407,2019.05.05-19:44:36,1507.15,5.97327270507813,0.624700927734375,4.949072265625,0.427081298828125,9.99969482421875,0.014788818359375,0.0009033203125,0.001409912109375,253983.6,8.457269e-07,7.673672e-07
1507.1,13,15651.408,15651.408,2019.05.05-19:44:53,1507.1,5.93311157226563,0.622637939453125,4.94907836914062,0.411126708984375,9.99969482421875,0.01484375,0.000872802734375,0.001318359375,217488.1,8.137228e-07,7.636507e-07
1507.05,23,15651.407,15651.407,2019.05.05-19:45:09,1507.05,5.8471923828125,0.62528076171875,4.94904174804688,0.4060302734375,9.99969482421875,0.01475830078125,0.000872802734375,0.00126953125,240569.4,8.349811e-07,7.13324e-07
1507,34,0,0,2019.05.05-19:45:26,1507,6.0093017578125,0.628631591796875,4.94910888671875,0.42850341796875,9.99969482421875,0.014801025390625,0.000921630859375,0.001275634765625,256317,7.704385e-07,7.066148e-07
1506.95,71,15651.407,15651.407,2019.05.05-19:45:43,1506.95,5.82899169921875,0.630389404296875,4.94904174804688,0.447540283203125,9.99969482421875,0.014935302734375,0.000970458984375,0.001409912109375,260772.4,8.198439e-07,8.087338e-07
1506.9,71,15651.407,15651.407,2019.05.05-19:45:59,1506.9,5.9192626953125,0.632489013671875,4.94911499023438,0.458953857421875,9.99969482421875,0.01507568359375,0.000958251953125,0.001373291015625,253327.9,7.529153e-07,7.201287e-07
1506.85,124,15651.407,15651.407,2019.05.05-19:46:16,1506.85,6.11194458007813,0.63704833984375,4.9490478515625,0.49332275390625,9.99969482421875,0.014959716796875,0.00084228515625,0.001385498046875,236069.9,7.794866e-07,7.193768e-07
1506.8,266,15651.408,15651.408,2019.05.05-19:46:32,1506.8,5.88721313476563,0.6370361328125,4.94913330078125,0.4919189453125,9.99969482421875,0.01490478515625,0.000872802734375,0.0013671875,247703.3,8.151151e-07,7.824412e-07
1506.75,568,15651.408,15651.408,2019.05.05-19:46:49,1506.75,5.95048828125,0.6364990234375,4.949072265625,0.4923828125,9.99969482421875,0.014892578125,0.000811767578125,0.001348876953125,236344.8,8.380178e-07,7.759927e-07
1506.7,1117,15651.407,15651.407,2019.05.05-19:47:06,1506.7,5.97987060546875,0.637628173828125,4.94903564453125,0.4932373046875,9.99969482421875,0.014935302734375,0.000775146484375,0.001348876953125,231505.6,8.024556e-07,7.872206e-07
1506.65,4508,0,0,2019.05.05-19:47:23,1506.65,6.05054321289063,0.63670654296875,4.94906005859375,0.500616455078125,9.99969482421875,0.014923095703125,0.0009765625,0.001513671875,242064.5,8.128125e-07,7.726447e-07
1506.6,2953,15651.408,15651.408,2019.05.05-19:47:39,1506.6,6.04534912109375,0.632025146484375,4.94901733398437,0.491070556640625,9.99969482421875,0.014971923828125,0.000909423828125,0.001397705078125,235415.6,8.220796e-07,7.422213e-07
1506.55,813,15651.408,15651.408,2019.05.05-19:47:56,1506.55,6.10714111328125,0.6390625,4.9490966796875,0.488702392578125,9.99969482421875,0.014990234375,0.000958251953125,0.00133056640625,251758,7.906918e-07,7.579996e-07
1506.5,673,0,0,2019.05.05-19:48:13,1506.5,6.08505249023438,0.636572265625,4.9490966796875,0.49517822265625,9.99969482421875,0.014874267578125,0.000830078125,0.001348876953125,233527.4,7.969221e-07,7.526798e-07
