imagevcoAtom,sfiIntegral,Timestamp,GHz_Synth,UV_Power,Spec_Power,DigiLock_PID1_locked,AI3,AI4,AI5,AI6,AI7,numberAtom,tempXAtom,tempYAtom
1508.5,23,2019.03.28-02:08:45,1508.5,0.97261962890625,0.390032958984375,4.94942626953125,0.005084228515625,0.0005126953125,0.000341796875,0.000323486328125,0.000286865234375,283412.8,8.215506e-07,7.646484e-07
1508.45,18,2019.03.28-02:09:03,1508.45,0.967340087890625,0.38902587890625,4.94942626953125,0.00506591796875,0.000439453125,0.000372314453125,0.000360107421875,0.000286865234375,279385.7,8.095291e-07,7.581881e-07
1508.4,16,2019.03.28-02:09:22,1508.4,0.963665771484375,0.389581298828125,4.94950561523437,0.00513916015625,0.0005615234375,0.00035400390625,0.00025634765625,0.00029296875,270658.8,8.269387e-07,7.5989e-07
1508.35,19,2019.03.28-02:09:40,1508.35,0.97542724609375,0.39017333984375,4.94949340820313,0.005096435546875,0.0004638671875,0.0003662109375,0.0002197265625,0.000250244140625,255010.5,9.101774e-07,8.530467e-07
1508.3,31,2019.03.28-02:09:58,1508.3,0.9626953125,0.391131591796875,4.949365234375,0.00513916015625,0.0004638671875,0.000421142578125,0.00035400390625,0.00023193359375,282853.6,8.320549e-07,7.896462e-07
1508.25,26,2019.03.28-02:10:16,1508.25,0.983514404296875,0.39007568359375,4.94947509765625,0.005072021484375,0.000579833984375,0.000396728515625,0.000299072265625,0.00035400390625,270849.7,8.409949e-07,7.788848e-07
1508.2,48,2019.03.28-02:10:35,1508.2,0.97044677734375,0.391864013671875,4.94947509765625,0.00504150390625,0.00047607421875,0.000341796875,0.000225830078125,0.0002685546875,280514.8,7.494707e-07,7.678659e-07
1508.15,45,2019.03.28-02:10:53,1508.15,0.97359619140625,0.390576171875,4.9495361328125,0.00511474609375,0.000531005859375,0.0002685546875,0.000213623046875,0.000250244140625,261964.2,8.516979e-07,7.357857e-07
1508.1,47,2019.03.28-02:11:11,1508.1,0.985357666015625,0.39049072265625,4.94951171875,0.005059814453125,0.000299072265625,0.00032958984375,0.000225830078125,0.00023193359375,295544.4,8.908e-07,7.698466e-07
1508.05,78,2019.03.28-02:11:30,1508.05,0.99332275390625,0.388946533203125,4.94950561523437,0.00518798828125,0.00059814453125,0.000384521484375,0.000262451171875,0.000299072265625,256450.3,7.785742e-07,7.361878e-07
1508,71,2019.03.28-02:11:48,1508,0.9893310546875,0.387127685546875,4.94945068359375,0.0051025390625,0.000445556640625,0.000390625,0.000274658203125,0.000128173828125,297119.1,8.740961e-07,7.206776e-07
1507.95,125,2019.03.28-02:12:06,1507.95,0.9650146484375,0.389013671875,4.94945678710937,0.005084228515625,0.000482177734375,0.0004150390625,0.000311279296875,0.000238037109375,262757.8,8.192894e-07,7.41751e-07
1507.9,256,2019.03.28-02:12:25,1507.9,0.97142333984375,0.39158935546875,4.94952392578125,0.005157470703125,0.00047607421875,0.000286865234375,0.000286865234375,0.000225830078125,255830.7,7.635939e-07,7.686134e-07
1507.85,357,2019.03.28-02:12:43,1507.85,0.97967529296875,0.3907470703125,4.94944458007812,0.0051025390625,0.000439453125,0.000335693359375,0.0002685546875,0.000146484375,243782.4,8.042428e-07,7.830161e-07
1507.8,342,2019.03.28-02:13:01,1507.8,0.9826904296875,0.391900634765625,4.94952392578125,0.005059814453125,0.000537109375,0.000372314453125,0.000390625,0.000274658203125,273860.1,8.2374e-07,8.001602e-07
1507.75,3501,2019.03.28-02:13:20,1507.75,0.981353759765625,0.390887451171875,4.94945678710937,0.005078125,0.00052490234375,0.000286865234375,0.000177001953125,0.000225830078125,261738.3,8.368546e-07,7.828885e-07
1507.7,4821,2019.03.28-02:13:38,1507.7,0.969354248046875,0.39295654296875,4.9494384765625,0.005126953125,0.00037841796875,0.000323486328125,0.00018310546875,0.000250244140625,261296.8,8.028196e-07,7.304549e-07
1507.65,17557,2019.03.28-02:13:56,1507.65,0.969647216796875,0.392584228515625,4.94940795898438,0.00513916015625,0.00067138671875,0.00037841796875,0.0003662109375,0.000299072265625,234597,8.625461e-07,7.577391e-07
1507.6,16602,2019.03.28-02:14:15,1507.6,0.97501220703125,0.391827392578125,4.94942016601563,0.00511474609375,0.00045166015625,0.0003173828125,0.000274658203125,0.000341796875,223136.6,8.407508e-07,7.241611e-07
1507.55,6294,2019.03.28-02:14:33,1507.55,0.970220947265625,0.390093994140625,4.94947509765625,0.005084228515625,0.00062255859375,0.000469970703125,0.00032958984375,0.000341796875,238068.1,8.438212e-07,7.406505e-07
1507.5,2736,2019.03.28-02:14:51,1507.5,0.976776123046875,0.390948486328125,4.94953002929688,0.005126953125,0.000567626953125,0.00052490234375,0.00032958984375,0.000286865234375,267345.1,8.54318e-07,7.604295e-07
1507.45,1142,2019.03.28-02:15:10,1507.45,0.97574462890625,0.38900146484375,4.949462890625,0.005035400390625,0.000469970703125,0.00030517578125,0.0002197265625,0.000225830078125,271735.3,8.926122e-07,7.887877e-07
1507.4,558,2019.03.28-02:15:28,1507.4,0.965350341796875,0.38804931640625,4.9494873046875,0.00509033203125,0.000494384765625,0.00042724609375,0.000311279296875,0.00028076171875,258983.2,7.879447e-07,7.188345e-07
1507.35,513,2019.03.28-02:15:46,1507.35,0.971124267578125,0.3898193359375,4.94948120117188,0.005169677734375,0.00050048828125,0.000372314453125,0.000323486328125,0.0002685546875,264001,7.923336e-07,7.32142e-07
1507.3,246,2019.03.28-02:16:05,1507.3,0.976287841796875,0.391302490234375,4.94940795898438,0.005023193359375,0.000457763671875,0.00042724609375,0.000347900390625,0.0002685546875,274836.5,8.185305e-07,7.69652e-07
1507.25,139,2019.03.28-02:16:23,1507.25,0.968218994140625,0.390484619140625,4.9494140625,0.005145263671875,0.000457763671875,0.0003662109375,0.00032958984375,0.000347900390625,281282.3,8.272399e-07,7.994229e-07
1507.2,114,2019.03.28-02:16:41,1507.2,0.958062744140625,0.391571044921875,4.94945068359375,0.0051025390625,0.000457763671875,0.000421142578125,0.00035400390625,0.0002197265625,286141,8.70204e-07,7.692154e-07
1507.15,123,2019.03.28-02:17:00,1507.15,0.97001953125,0.392413330078125,4.9493896484375,0.005072021484375,0.000506591796875,0.00035400390625,0.000177001953125,0.000201416015625,285642.3,8.372916e-07,7.952808e-07
1507.1,133,2019.03.28-02:17:18,1507.1,0.97091064453125,0.39173583984375,4.94945068359375,0.005181884765625,0.00052490234375,0.000469970703125,0.0004150390625,0.000323486328125,286050.9,8.286456e-07,7.550983e-07
1507.05,78,2019.03.28-02:17:36,1507.05,0.9649169921875,0.391094970703125,4.9494384765625,0.00506591796875,0.000457763671875,0.000494384765625,0.000384521484375,0.000311279296875,239935.5,7.92932e-07,7.168144e-07
1507,59,2019.03.28-02:17:55,1507,0.97083740234375,0.391351318359375,4.94945678710937,0.00506591796875,0.000537109375,0.000469970703125,0.000323486328125,0.000341796875,288822.6,8.029246e-07,7.64984e-07
1506.95,53,2019.03.28-02:18:13,1506.95,0.9765380859375,0.388568115234375,4.94945068359375,0.005169677734375,0.000506591796875,0.000396728515625,0.000262451171875,0.00029296875,273908.2,7.746375e-07,7.826393e-07
1506.9,24,2019.03.28-02:18:31,1506.9,0.976202392578125,0.388848876953125,4.94951171875,0.005047607421875,0.00045166015625,0.0003662109375,0.0003173828125,0.0002197265625,286013.8,8.069444e-07,7.671937e-07
1506.85,29,2019.03.28-02:18:50,1506.85,0.9673828125,0.388690185546875,4.9494140625,0.005084228515625,0.000531005859375,0.0003662109375,0.000262451171875,0.000262451171875,258490.9,8.4423e-07,6.905426e-07
1506.8,40,2019.03.28-02:19:08,1506.8,0.964105224609375,0.388702392578125,4.94945068359375,0.00511474609375,0.000445556640625,0.000372314453125,0.00025634765625,0.000384521484375,270104.3,8.410043e-07,7.471347e-07
1506.75,14,2019.03.28-02:19:26,1506.75,0.98189697265625,0.38995361328125,4.94947509765625,0.005108642578125,0.000494384765625,0.0003173828125,0.000225830078125,0.00020751953125,256300.9,7.786055e-07,7.347419e-07
1506.7,14,2019.03.28-02:19:45,1506.7,0.97188720703125,0.38955078125,4.94943237304688,0.005218505859375,0.0006103515625,0.0003662109375,0.0002685546875,0.000164794921875,261843.2,8.388104e-07,7.27666e-07
