imagevcoAtom,sfiIntegral,Timestamp,GHz_Synth,UV_Power,Spec_Power,DigiLock_PID1_locked,AI3,AI4,AI5,AI6,AI7,numberAtom,tempXAtom,tempYAtom
1508.5,0,2019.03.27-22:22:25,1508.5,0.077276611328125,0.388665771484375,4.94944458007812,0.00506591796875,0.000537109375,0.00028076171875,0.000189208984375,0.00023193359375,252888.1,8.242165e-07,8.022552e-07
1508.45,0,2019.03.27-22:22:43,1508.45,0.078143310546875,0.390191650390625,4.94945678710937,0.005096435546875,0.00045166015625,0.00028076171875,0.00023193359375,0.000250244140625,279119.5,8.119127e-07,7.574483e-07
1508.4,0,2019.03.27-22:23:01,1508.4,0.077801513671875,0.390338134765625,4.94945678710937,0.0051025390625,0.000579833984375,0.000286865234375,0.00025634765625,0.0001953125,279194.9,7.821597e-07,7.214581e-07
1508.35,0,2019.03.27-22:23:20,1508.35,0.07764892578125,0.3913330078125,4.94942626953125,0.00501708984375,0.000531005859375,0.000347900390625,0.000341796875,0.00029296875,291248.9,8.347382e-07,7.56341e-07
1508.3,1,2019.03.27-22:23:38,1508.3,0.077276611328125,0.389947509765625,4.949462890625,0.005035400390625,0.0004638671875,0.000384521484375,0.0002197265625,0.0001953125,281893.6,7.752315e-07,7.575068e-07
1508.25,5,2019.03.27-22:23:56,1508.25,0.07803955078125,0.38782958984375,4.94942626953125,0.005023193359375,0.000726318359375,0.000390625,0.000286865234375,0.000286865234375,280033.1,7.946793e-07,7.438757e-07
1508.2,0,2019.03.27-22:24:15,1508.2,0.07735595703125,0.3876953125,4.94939575195312,0.005029296875,0.0005126953125,0.000262451171875,0.000238037109375,0.000323486328125,277218.7,8.119747e-07,7.481408e-07
1508.15,3,2019.03.27-22:24:33,1508.15,0.07742919921875,0.388189697265625,4.94943237304688,0.005096435546875,0.000482177734375,0.000384521484375,0.00015869140625,0.000213623046875,273290.1,8.074933e-07,7.733735e-07
1508.1,6,2019.03.27-22:24:51,1508.1,0.077264404296875,0.387286376953125,4.94931030273438,0.005023193359375,0.00025634765625,0.0001953125,0.000238037109375,0.000225830078125,272873.6,8.40607e-07,7.880637e-07
1508.05,0,2019.03.27-22:25:10,1508.05,0.0773193359375,0.38984375,4.94935302734375,0.005047607421875,0.000531005859375,0.000372314453125,0.0002197265625,0.000244140625,245044.1,8.037739e-07,8.017414e-07
1508,2,2019.03.27-22:25:28,1508,0.077764892578125,0.391552734375,4.9494140625,0.005096435546875,0.00047607421875,0.000408935546875,0.000299072265625,0.000177001953125,237579.6,8.8498e-07,7.94959e-07
1507.95,4,2019.03.27-22:25:46,1507.95,0.07779541015625,0.390777587890625,4.94940795898438,0.005096435546875,0.0005615234375,0.00030517578125,0.0003173828125,0.000244140625,263188.7,7.788181e-07,7.524307e-07
1507.9,7,2019.03.27-22:26:04,1507.9,0.07750244140625,0.391107177734375,4.94942016601563,0.005035400390625,0.00050048828125,0.000225830078125,0.000244140625,0.00028076171875,306023.4,9.182851e-07,8.499845e-07
1507.85,18,2019.03.27-22:26:23,1507.85,0.077197265625,0.391119384765625,4.9494140625,0.00511474609375,0.000506591796875,0.0003662109375,0.000323486328125,0.000225830078125,274508.2,8.063097e-07,7.923731e-07
1507.8,66,2019.03.27-22:26:41,1507.8,0.077239990234375,0.38995361328125,4.94945068359375,0.005059814453125,0.000372314453125,0.0003173828125,0.000250244140625,0.000244140625,284879.3,8.562218e-07,8.077178e-07
1507.75,175,2019.03.27-22:26:59,1507.75,0.077203369140625,0.390240478515625,4.94942016601563,0.005047607421875,0.0004150390625,0.000390625,0.0002685546875,0.00028076171875,283441.1,8.341847e-07,7.649815e-07
1507.7,580,2019.03.27-22:27:18,1507.7,0.077435302734375,0.38968505859375,4.94945678710937,0.0050537109375,0.000457763671875,0.00032958984375,0.00029296875,0.0002685546875,290249.2,8.380978e-07,7.995047e-07
1507.65,882,2019.03.27-22:27:36,1507.65,0.077581787109375,0.387628173828125,4.94940795898438,0.005145263671875,0.0005126953125,0.000341796875,0.000262451171875,0.00023193359375,291050.8,8.713484e-07,7.983864e-07
1507.6,499,2019.03.27-22:27:54,1507.6,0.077545166015625,0.388055419921875,4.94943237304688,0.005084228515625,0.000543212890625,0.0003173828125,0.0002197265625,0.000213623046875,263650.6,7.473009e-07,6.953317e-07
1507.55,92,2019.03.27-22:28:13,1507.55,0.077154541015625,0.389697265625,4.949462890625,0.00506591796875,0.000518798828125,0.000323486328125,0.00018310546875,0.00020751953125,255471.5,8.290192e-07,7.708195e-07
1507.5,44,2019.03.27-22:28:31,1507.5,0.077667236328125,0.38935546875,4.94948120117188,0.00509033203125,0.00059814453125,0.0002685546875,0.000201416015625,9.765625e-05,267530.3,7.954999e-07,7.707265e-07
1507.45,17,2019.03.27-22:28:49,1507.45,0.07725830078125,0.3907470703125,4.94934692382813,0.00496826171875,0.00037841796875,0.000323486328125,0.000244140625,0.00037841796875,280018.7,8.518038e-07,8.060589e-07
1507.4,13,2019.03.27-22:29:07,1507.4,0.07747802734375,0.390924072265625,4.9495361328125,0.00501708984375,0.00040283203125,0.0003173828125,0.00029296875,0.000244140625,296122.2,7.564219e-07,7.10849e-07
1507.35,3,2019.03.27-22:29:26,1507.35,0.07705078125,0.390966796875,4.94943237304688,0.00511474609375,0.000469970703125,0.00025634765625,0.00025634765625,0.00025634765625,283734.6,8.011901e-07,7.817879e-07
