imagevcoAtom,sfiIntegral,Timestamp,GHz_Synth,UV_Power,Spec_Power,DigiLock_PID1_locked,AI3,AI4,AI5,AI6,AI7,numberAtom,tempXAtom,tempYAtom
1508.5,3,2019.03.27-16:07:36,1508.5,0.2226806640625,0.3875732421875,4.94938354492187,0.0050537109375,0.00042724609375,0.000360107421875,0.000311279296875,0.000244140625,254606.1,7.600255e-07,7.408556e-07
1508.45,1,2019.03.27-16:07:54,1508.45,0.22314453125,0.388238525390625,4.94947509765625,0.005072021484375,0.0005859375,0.000341796875,0.00020751953125,0.000250244140625,252345.9,8.758122e-07,7.557145e-07
1508.4,23,2019.03.27-16:08:13,1508.4,0.221697998046875,0.388128662109375,4.9494873046875,0.00517578125,0.00048828125,0.00032958984375,0.00029296875,0.000286865234375,269825.9,8.925617e-07,8.348002e-07
1508.35,7,2019.03.27-16:08:31,1508.35,0.223089599609375,0.387542724609375,4.9494140625,0.00501708984375,0.0005126953125,0.000335693359375,0.000390625,0.0002685546875,274801.1,8.607029e-07,7.656224e-07
1508.3,9,2019.03.27-16:08:49,1508.3,0.221807861328125,0.387518310546875,4.94939575195312,0.00506591796875,0.000439453125,0.000286865234375,0.00028076171875,0.00020751953125,251287.3,8.547678e-07,7.06486e-07
1508.25,6,2019.03.27-16:09:07,1508.25,0.222674560546875,0.388201904296875,4.94934692382813,0.005181884765625,0.000482177734375,0.0004150390625,0.000311279296875,0.000189208984375,271421.4,8.397305e-07,7.699881e-07
1508.2,7,2019.03.27-16:09:26,1508.2,0.2246826171875,0.387188720703125,4.94945068359375,0.00516357421875,0.0004638671875,0.000372314453125,0.000213623046875,0.000189208984375,262714.7,8.489077e-07,7.793267e-07
1508.15,7,2019.03.27-16:09:44,1508.15,0.221240234375,0.386785888671875,4.94949951171875,0.005169677734375,0.000457763671875,0.000439453125,0.000286865234375,0.000372314453125,255543,8.734943e-07,7.753557e-07
1508.1,11,2019.03.27-16:10:03,1508.1,0.222052001953125,0.386029052734375,4.94940795898438,0.00518798828125,0.00042724609375,0.000286865234375,0.000286865234375,0.000262451171875,236381,7.897332e-07,7.485021e-07
1508.05,14,2019.03.27-16:10:21,1508.05,0.22171630859375,0.38560791015625,4.94939575195312,0.005078125,0.000457763671875,0.000323486328125,0.000244140625,0.000299072265625,272773.8,8.463808e-07,8.045675e-07
1508,10,2019.03.27-16:10:39,1508,0.223992919921875,0.385357666015625,4.94947509765625,0.00509033203125,0.00052490234375,0.000335693359375,0.00030517578125,0.000311279296875,246771.6,7.950821e-07,7.310407e-07
1507.95,33,2019.03.27-16:10:57,1507.95,0.2242431640625,0.385986328125,4.94942626953125,0.005157470703125,0.0005615234375,0.000372314453125,0.000262451171875,0.000244140625,246216.8,8.535707e-07,8.175871e-07
1507.9,39,2019.03.27-16:11:16,1507.9,0.22203369140625,0.386920166015625,4.9494384765625,0.0051513671875,0.0003662109375,0.00029296875,0.000250244140625,0.00025634765625,261544.2,8.737751e-07,7.778346e-07
