imagevcoAtom,sfiIntegral,Timestamp,GHz_Synth,UV_Power,Spec_Power,DigiLock_PID1_locked,AI3,AI4,AI5,AI6,AI7,numberAtom,tempXAtom,tempYAtom
1506.7,52,2019.03.28-04:58:25,1506.7,2.19888916015625,0.390869140625,4.94940795898438,0.00509033203125,0.00040283203125,0.000286865234375,0.000262451171875,0.000201416015625,271767.7,8.413176e-07,7.359709e-07
1506.75,60,2019.03.28-04:58:43,1506.75,2.17037963867188,0.390631103515625,4.94945068359375,0.00516357421875,0.000518798828125,0.000341796875,0.000286865234375,0.00013427734375,289382.1,8.276728e-07,7.840524e-07
1506.8,54,2019.03.28-04:59:02,1506.8,2.18414306640625,0.39012451171875,4.94957885742187,0.00509033203125,0.0004150390625,0.000299072265625,0.00025634765625,0.00025634765625,265024.1,8.000521e-07,8.110574e-07
1506.85,145,2019.03.28-04:59:20,1506.85,2.19995727539062,0.389398193359375,4.94957275390625,0.005218505859375,0.000750732421875,0.000390625,0.0002197265625,0.00029296875,263126.2,8.155081e-07,6.873678e-07
1506.9,83,2019.03.28-04:59:38,1506.9,2.19254760742187,0.389385986328125,4.94945068359375,0.005206298828125,0.000482177734375,0.000360107421875,0.0003662109375,0.0003173828125,267937,8.256423e-07,7.70772e-07
1506.95,87,2019.03.28-04:59:57,1506.95,2.19091186523438,0.388330078125,4.94945068359375,0.005072021484375,0.000311279296875,0.000311279296875,0.000213623046875,0.000250244140625,268052.4,8.291974e-07,7.231709e-07
1507,94,2019.03.28-05:00:15,1507,2.19900512695313,0.3885986328125,4.94945068359375,0.005145263671875,0.00059814453125,0.0004638671875,0.0003662109375,0.00023193359375,274266.9,8.134045e-07,7.520532e-07
1507.05,139,2019.03.28-05:00:33,1507.05,2.18697509765625,0.389007568359375,4.94951782226562,0.005078125,0.000439453125,0.0002685546875,0.000244140625,0.00032958984375,276963.6,8.065138e-07,7.777907e-07
1507.1,194,2019.03.28-05:00:51,1507.1,2.22173461914063,0.391021728515625,4.94959716796875,0.005084228515625,0.00048828125,0.00042724609375,0.0002685546875,0.0002685546875,274217.7,8.240116e-07,7.397434e-07
1507.15,224,2019.03.28-05:01:10,1507.15,2.21320190429687,0.39114990234375,4.9494873046875,0.005230712890625,0.000408935546875,0.00023193359375,0.000311279296875,0.0003173828125,249767.8,9.375023e-07,7.808827e-07
1507.2,219,2019.03.28-05:01:28,1507.2,2.19547119140625,0.390936279296875,4.9494873046875,0.0051513671875,0.00032958984375,0.000347900390625,0.000384521484375,0.0002685546875,256769.1,8.480035e-07,7.992036e-07
1507.25,296,2019.03.28-05:01:47,1507.25,2.18980712890625,0.39111328125,4.949462890625,0.00513916015625,0.0005859375,0.00048828125,0.000335693359375,0.00029296875,269151.3,8.218335e-07,7.593986e-07
1507.3,388,2019.03.28-05:02:05,1507.3,2.2207275390625,0.390582275390625,4.94954833984375,0.005126953125,0.000677490234375,0.000299072265625,0.000341796875,0.000274658203125,271486.3,9.389942e-07,8.251976e-07
1507.35,621,2019.03.28-05:02:23,1507.35,2.216259765625,0.38935546875,4.9494384765625,0.00506591796875,0.00057373046875,0.00032958984375,0.0001953125,0.0003173828125,264893.5,8.819108e-07,7.867039e-07
1507.4,1189,2019.03.28-05:02:42,1507.4,2.22825927734375,0.389349365234375,4.9495361328125,0.005181884765625,0.00052490234375,0.000286865234375,0.00032958984375,0.000311279296875,266527.7,8.425151e-07,7.608344e-07
1507.45,1299,2019.03.28-05:03:00,1507.45,2.19640502929688,0.3888916015625,4.94940795898438,0.00506591796875,0.00052490234375,0.0004150390625,0.000244140625,0.00030517578125,273745.4,8.547366e-07,7.530517e-07
1507.5,3623,2019.03.28-05:03:18,1507.5,2.19014892578125,0.390283203125,4.9494140625,0.00517578125,0.000531005859375,0.00037841796875,0.000335693359375,0.000262451171875,275436.1,9.035078e-07,7.879854e-07
