imagevcoAtom,sfiIntegral,Timestamp,GHz_Synth,UV_Power,Spec_Power,DigiLock_PID1_locked,AI3,AI4,AI5,AI6,AI7,numberAtom,tempXAtom,tempYAtom
1508.5,0,2019.03.27-22:45:02,1508.5,0.07794189453125,0.387994384765625,4.94942626953125,0.005078125,0.00047607421875,0.0003173828125,0.00029296875,0.0001220703125,264484.6,7.851919e-07,7.383859e-07
1508.45,0,2019.03.27-22:45:20,1508.45,0.077142333984375,0.386358642578125,4.94945678710937,0.005059814453125,0.000433349609375,0.000262451171875,0.000238037109375,0.00015869140625,268345.9,7.905183e-07,7.495897e-07
1508.4,0,2019.03.27-22:45:38,1508.4,0.07811279296875,0.3887939453125,4.9493896484375,0.005047607421875,0.000469970703125,0.000286865234375,0.0001953125,0.00025634765625,291571.8,7.787598e-07,7.619312e-07
1508.35,0,2019.03.27-22:45:56,1508.35,0.07781982421875,0.388720703125,4.94940795898438,0.005023193359375,0.00052490234375,0.000390625,0.000299072265625,0.000274658203125,276059.4,8.616765e-07,7.816455e-07
1508.3,0,2019.03.27-22:46:15,1508.3,0.077728271484375,0.387115478515625,4.94939575195312,0.00504150390625,0.0004150390625,0.00030517578125,0.00020751953125,0.000244140625,292676.1,8.042916e-07,7.835752e-07
1508.25,0,2019.03.27-22:46:33,1508.25,0.077655029296875,0.386566162109375,4.9494873046875,0.005181884765625,0.000482177734375,0.00040283203125,0.000238037109375,0.00029296875,276014.4,7.805077e-07,8.149214e-07
1508.2,2,2019.03.27-22:46:51,1508.2,0.077349853515625,0.386651611328125,4.94944458007812,0.00499267578125,0.000390625,0.0003662109375,0.0003173828125,0.000347900390625,288556.8,8.465862e-07,7.870172e-07
1508.15,5,2019.03.27-22:47:10,1508.15,0.0779052734375,0.3900390625,4.94939575195312,0.005126953125,0.000634765625,0.000390625,0.000244140625,0.000250244140625,267933,8.279494e-07,7.742794e-07
1508.1,0,2019.03.27-22:47:28,1508.1,0.077923583984375,0.3882568359375,4.94938354492187,0.004986572265625,0.000390625,0.000323486328125,0.000128173828125,0.000128173828125,291777.3,8.624884e-07,8.08752e-07
1508.05,3,2019.03.27-22:47:46,1508.05,0.077716064453125,0.390081787109375,4.94948120117188,0.005029296875,0.00040283203125,0.00028076171875,0.000274658203125,0.000262451171875,303952.3,8.243191e-07,7.818351e-07
1508,3,2019.03.27-22:48:05,1508,0.078070068359375,0.389739990234375,4.94940185546875,0.005157470703125,0.00050048828125,0.0002197265625,0.00030517578125,0.000201416015625,287373.5,8.061607e-07,7.939522e-07
1507.95,5,2019.03.27-22:48:23,1507.95,0.07734375,0.3904052734375,4.94942626953125,0.005059814453125,0.000372314453125,0.00032958984375,0.000250244140625,0.0002685546875,294937.9,8.089725e-07,7.760777e-07
1507.9,5,2019.03.27-22:48:41,1507.9,0.078143310546875,0.392572021484375,4.9494384765625,0.005047607421875,0.00040283203125,0.000311279296875,0.000274658203125,0.000311279296875,283927,8.465793e-07,7.301023e-07
1507.85,15,2019.03.27-22:49:00,1507.85,0.078448486328125,0.390985107421875,4.94949951171875,0.005120849609375,0.00052490234375,0.00040283203125,0.000244140625,0.0002197265625,299704,8.337797e-07,7.749925e-07
1507.8,30,2019.03.27-22:49:18,1507.8,0.0779052734375,0.391094970703125,4.94943237304688,0.00518798828125,0.00050048828125,0.000360107421875,0.000244140625,0.000250244140625,283512.9,7.653855e-07,7.071852e-07
1507.75,89,2019.03.27-22:49:36,1507.75,0.077874755859375,0.39063720703125,4.94940795898438,0.005078125,0.00047607421875,0.00035400390625,0.000262451171875,0.00030517578125,271461.4,8.133454e-07,7.994714e-07
1507.7,847,2019.03.27-22:49:54,1507.7,0.07789306640625,0.3893310546875,4.94935913085938,0.004986572265625,0.000537109375,0.00045166015625,0.000250244140625,0.000262451171875,270864.8,7.665956e-07,7.757837e-07
1507.65,985,2019.03.27-22:50:13,1507.65,0.0782958984375,0.39002685546875,4.94939575195312,0.005035400390625,0.000421142578125,0.0003173828125,0.0001953125,0.0002197265625,297916.4,9.093547e-07,7.729744e-07
1507.6,207,2019.03.27-22:50:31,1507.6,0.078192138671875,0.39007568359375,4.94942016601563,0.005035400390625,0.00040283203125,0.000225830078125,0.000396728515625,0.000311279296875,287060,9.235841e-07,7.749281e-07
1507.55,79,2019.03.27-22:50:49,1507.55,0.077484130859375,0.391436767578125,4.9494873046875,0.00511474609375,0.00048828125,0.000335693359375,0.000274658203125,0.000250244140625,270227.3,8.686195e-07,7.633794e-07
1507.5,22,2019.03.27-22:51:08,1507.5,0.077667236328125,0.393603515625,4.9494384765625,0.005157470703125,0.00054931640625,0.000408935546875,0.000311279296875,0.0002685546875,268388.7,7.639308e-07,7.240703e-07
1507.45,27,2019.03.27-22:51:26,1507.45,0.077777099609375,0.392962646484375,4.94943237304688,0.00501708984375,0.000341796875,0.0003173828125,0.0002685546875,0.000274658203125,279897,8.3878e-07,7.808854e-07
1507.4,28,2019.03.27-22:51:44,1507.4,0.0781005859375,0.39329833984375,4.94937133789063,0.005029296875,0.000408935546875,0.0003662109375,0.000299072265625,0.000341796875,285559.5,8.460107e-07,7.663739e-07
1507.35,0,2019.03.27-22:52:03,1507.35,0.07796630859375,0.39205322265625,4.94945678710937,0.005059814453125,0.000518798828125,0.000445556640625,0.00028076171875,0.000311279296875,258566.5,8.545478e-07,7.752837e-07
1507.3,5,2019.03.27-22:52:21,1507.3,0.07822265625,0.393408203125,4.94949951171875,0.005010986328125,0.00052490234375,0.000372314453125,0.00013427734375,0.000152587890625,279171.5,7.870995e-07,7.54787e-07
1507.25,2,2019.03.27-22:52:39,1507.25,0.077923583984375,0.393426513671875,4.94943237304688,0.005035400390625,0.000457763671875,0.00023193359375,0.00018310546875,0.000213623046875,296583.8,8.650985e-07,7.783351e-07
1507.2,4,2019.03.27-22:52:58,1507.2,0.078173828125,0.391064453125,4.9494384765625,0.005133056640625,0.0005859375,0.0004150390625,0.000250244140625,0.0002685546875,275629.4,8.311558e-07,7.783497e-07
1507.15,5,2019.03.27-22:53:16,1507.15,0.078460693359375,0.390057373046875,4.94949951171875,0.005157470703125,0.000506591796875,0.000390625,0.000323486328125,0.00032958984375,290624.8,8.285988e-07,7.461138e-07
1507.1,4,2019.03.27-22:53:34,1507.1,0.078289794921875,0.38907470703125,4.94937744140625,0.005059814453125,0.000408935546875,0.000311279296875,0.00010986328125,0.000164794921875,279516.5,7.759984e-07,7.734706e-07
1507.05,2,2019.03.27-22:53:53,1507.05,0.07750244140625,0.388995361328125,4.94946899414063,0.00513916015625,0.00047607421875,0.000396728515625,0.00028076171875,0.000164794921875,299750.8,8.143862e-07,7.727932e-07
1507,3,2019.03.27-22:54:11,1507,0.07786865234375,0.388897705078125,4.94951171875,0.005010986328125,0.000396728515625,0.000286865234375,0.0001708984375,0.000164794921875,292615.1,8.005135e-07,7.28663e-07
1506.95,1,2019.03.27-22:54:29,1506.95,0.0782958984375,0.390496826171875,4.94950561523437,0.005096435546875,0.00052490234375,0.00032958984375,0.00028076171875,0.00028076171875,276958.8,8.657279e-07,7.512216e-07
1506.9,3,2019.03.27-22:54:47,1506.9,0.077630615234375,0.39237060546875,4.94945068359375,0.005133056640625,0.000518798828125,0.000372314453125,0.000341796875,0.0001953125,276796.9,7.884805e-07,7.41702e-07
1506.85,4,2019.03.27-22:55:06,1506.85,0.077874755859375,0.39227294921875,4.94940795898438,0.005126953125,0.000482177734375,0.000335693359375,0.0001953125,0.00029296875,260053.7,8.54121e-07,7.79001e-07
1506.8,2,2019.03.27-22:55:24,1506.8,0.077978515625,0.39273681640625,4.94942626953125,0.004974365234375,0.0004150390625,0.000341796875,0.00025634765625,0.0002197265625,311622.5,8.859898e-07,7.712974e-07
