imagevcoAtom,sfiIntegral,Timestamp,GHz_Synth,UV_Power,Spec_Power,DigiLock_PID1_locked,AI3,AI4,AI5,AI6,AI7,numberAtom,tempXAtom,tempYAtom
1506.7,0,2019.03.27-14:25:43,1506.7,0.05618896484375,0.38575439453125,4.94940795898438,0.005059814453125,0.000421142578125,0.000323486328125,0.000244140625,0.000323486328125,252283.1,8.039046e-07,7.683164e-07
1506.75,0,2019.03.27-14:26:02,1506.75,0.056121826171875,0.3851806640625,4.9494384765625,0.005047607421875,0.000469970703125,0.00028076171875,0.000189208984375,0.000238037109375,250265.7,7.710321e-07,7.493919e-07
1506.8,0,2019.03.27-14:26:20,1506.8,0.055755615234375,0.3850341796875,4.94927978515625,0.005059814453125,0.000518798828125,0.00035400390625,0.00032958984375,0.000323486328125,238017.5,7.456778e-07,7.686459e-07
1506.85,0,2019.03.27-14:26:38,1506.85,0.055645751953125,0.387078857421875,4.94937744140625,0.005072021484375,0.0004150390625,0.000323486328125,0.00025634765625,0.0002197265625,253457.7,7.996002e-07,7.934315e-07
1506.9,1,2019.03.27-14:26:57,1506.9,0.055926513671875,0.38878173828125,4.94940185546875,0.005120849609375,0.00045166015625,0.0002685546875,0.00020751953125,0.00020751953125,234789.3,7.828224e-07,7.434908e-07
1506.95,2,2019.03.27-14:27:15,1506.95,0.05587158203125,0.390325927734375,4.94934692382813,0.005059814453125,0.00045166015625,0.000360107421875,0.00025634765625,0.00015869140625,254323.5,8.556229e-07,7.480895e-07
1507,0,2019.03.27-14:27:33,1507,0.055877685546875,0.39296875,4.94940185546875,0.00499267578125,0.00028076171875,0.0002685546875,0.0002197265625,0.000201416015625,254440.9,8.492586e-07,7.225991e-07
1507.05,1,2019.03.27-14:27:52,1507.05,0.055828857421875,0.39560546875,4.94940795898438,0.00498046875,0.000506591796875,0.000335693359375,0.00013427734375,0.0001708984375,259510.4,8.47713e-07,8.130045e-07
1507.1,0,2019.03.27-14:28:10,1507.1,0.0560546875,0.39609375,4.9493408203125,0.005108642578125,0.000445556640625,0.000445556640625,0.000244140625,0.000439453125,243749.8,7.836064e-07,7.370771e-07
1507.15,5,2019.03.27-14:28:28,1507.15,0.0557861328125,0.396466064453125,4.94937744140625,0.00509033203125,0.0005859375,0.000335693359375,0.000274658203125,0.000201416015625,250306.4,7.677668e-07,7.096862e-07
1507.2,1,2019.03.27-14:28:47,1507.2,0.05604248046875,0.397625732421875,4.949365234375,0.00509033203125,0.000494384765625,0.0004638671875,0.000286865234375,0.0002685546875,224755.1,8.208483e-07,7.672675e-07
1507.25,0,2019.03.27-14:29:05,1507.25,0.055560302734375,0.3995361328125,4.9493896484375,0.00501708984375,0.000537109375,0.00035400390625,0.000201416015625,0.0001708984375,253055.5,8.151137e-07,7.610415e-07
1507.3,5,2019.03.27-14:29:23,1507.3,0.05540771484375,0.399517822265625,4.9493896484375,0.00511474609375,0.00048828125,0.0004150390625,0.000250244140625,0.000225830078125,262790.8,8.159399e-07,7.590683e-07
1507.35,3,2019.03.27-14:29:42,1507.35,0.055419921875,0.398876953125,4.94940795898438,0.00506591796875,0.000433349609375,0.00030517578125,0.0002197265625,0.000262451171875,264967.8,8.24998e-07,7.38263e-07
1507.4,1,2019.03.27-14:30:00,1507.4,0.05577392578125,0.396795654296875,4.9493408203125,0.00509033203125,0.0005126953125,0.000335693359375,0.000390625,0.00013427734375,245111.2,8.668469e-07,8.053359e-07
1507.45,3,2019.03.27-14:30:18,1507.45,0.054949951171875,0.398333740234375,4.94937133789063,0.005078125,0.000494384765625,0.000323486328125,0.00032958984375,0.000323486328125,236602,8.731845e-07,7.682109e-07
1507.5,2,2019.03.27-14:30:37,1507.5,0.05556640625,0.3979248046875,4.94937744140625,0.00506591796875,0.000506591796875,0.000323486328125,0.000335693359375,0.000274658203125,240746.8,8.379075e-07,7.760755e-07
1507.55,82,2019.03.27-14:30:55,1507.55,0.0551025390625,0.398126220703125,4.94933471679687,0.005108642578125,0.000494384765625,0.0004150390625,0.00020751953125,0.00025634765625,248082.6,8.439465e-07,7.898104e-07
1507.6,55,2019.03.27-14:31:13,1507.6,0.055389404296875,0.396533203125,4.94935913085938,0.004974365234375,0.00032958984375,0.00035400390625,0.0002685546875,0.000201416015625,255436.4,7.543773e-07,7.014409e-07
1507.65,130,2019.03.27-14:31:32,1507.65,0.054803466796875,0.397589111328125,4.94943237304688,0.005084228515625,0.00052490234375,0.000457763671875,0.000286865234375,0.000262451171875,266597.4,7.75301e-07,7.640823e-07
1507.7,137,2019.03.27-14:31:50,1507.7,0.055889892578125,0.395330810546875,4.94935302734375,0.00501708984375,0.000433349609375,0.000372314453125,0.00018310546875,0.00030517578125,236872.2,8.455548e-07,8.33384e-07
1507.75,49,2019.03.27-14:32:08,1507.75,0.055718994140625,0.393377685546875,4.9494140625,0.00509033203125,0.000360107421875,0.0001953125,0.000244140625,0.0001953125,267883.2,8.604806e-07,7.889984e-07
1507.8,15,2019.03.27-14:32:27,1507.8,0.05537109375,0.392962646484375,4.94933471679687,0.00509033203125,0.000445556640625,0.000335693359375,0.00025634765625,0.00013427734375,255860.7,8.000409e-07,7.397464e-07
1507.85,6,2019.03.27-14:32:45,1507.85,0.055255126953125,0.392156982421875,4.94940795898438,0.005029296875,0.00052490234375,0.000274658203125,0.000225830078125,0.000244140625,254314,8.089873e-07,7.646002e-07
1507.9,2,2019.03.27-14:33:03,1507.9,0.055242919921875,0.39383544921875,4.94937133789063,0.005133056640625,0.00062255859375,0.000445556640625,0.000323486328125,0.00028076171875,202329,8.196421e-07,7.371688e-07
1507.95,1,2019.03.27-14:33:22,1507.95,0.05545654296875,0.3919189453125,4.94940185546875,0.00506591796875,0.00037841796875,0.00032958984375,0.00023193359375,0.000189208984375,237800,7.90182e-07,7.932532e-07
1508,4,2019.03.27-14:33:40,1508,0.05574951171875,0.39246826171875,4.949365234375,0.005157470703125,0.00047607421875,0.000384521484375,0.0003173828125,0.000299072265625,225461.3,8.605731e-07,7.781584e-07
1508.05,0,2019.03.27-14:33:58,1508.05,0.055072021484375,0.3919677734375,4.94934692382813,0.0052001953125,0.000579833984375,0.000433349609375,0.000250244140625,0.0002685546875,240189.2,8.437458e-07,7.446584e-07
1508.1,0,2019.03.27-14:34:17,1508.1,0.055224609375,0.39056396484375,4.94948120117188,0.005181884765625,0.0003662109375,0.000390625,0.000286865234375,0.000244140625,252676,8.492836e-07,7.857402e-07
1508.15,0,2019.03.27-14:34:35,1508.15,0.05576171875,0.391119384765625,4.94942626953125,0.00513916015625,0.000494384765625,0.00048828125,0.000250244140625,0.00028076171875,262237.2,8.433957e-07,7.502044e-07
1508.2,2,2019.03.27-14:34:53,1508.2,0.05531005859375,0.391326904296875,4.94931640625,0.00506591796875,0.0003173828125,0.000408935546875,0.000225830078125,0.000152587890625,258559.1,8.16724e-07,7.426542e-07
1508.25,0,2019.03.27-14:35:12,1508.25,0.055389404296875,0.388958740234375,4.94924926757813,0.005072021484375,0.00050048828125,0.000457763671875,0.00023193359375,0.000335693359375,262325.4,7.539374e-07,7.245815e-07
1508.3,0,2019.03.27-14:35:30,1508.3,0.055609130859375,0.38878173828125,4.94943237304688,0.005059814453125,0.0005126953125,0.000274658203125,0.000274658203125,0.000311279296875,238247.8,7.477228e-07,7.168665e-07
1508.35,2,2019.03.27-14:35:48,1508.35,0.05537109375,0.391302490234375,4.94944458007812,0.005145263671875,0.00047607421875,0.00028076171875,0.000341796875,0.000341796875,247315.3,8.452703e-07,7.316422e-07
1508.4,0,2019.03.27-14:36:07,1508.4,0.055224609375,0.38873291015625,4.94937133789063,0.0051025390625,0.00052490234375,0.000323486328125,0.0002197265625,7.32421875e-05,254756.8,8.078122e-07,7.576246e-07
1508.45,0,2019.03.27-14:36:25,1508.45,0.055389404296875,0.39019775390625,4.94940795898438,0.005157470703125,0.00042724609375,0.00028076171875,0.0002197265625,0.000250244140625,255131,7.861626e-07,7.732769e-07
1508.5,1,2019.03.27-14:36:43,1508.5,0.0551025390625,0.389373779296875,4.94935302734375,0.005047607421875,0.000494384765625,0.000408935546875,0.000274658203125,0.000201416015625,268211.1,8.210611e-07,7.769204e-07
