# detuning (MHz)             polarized                 unpolarized
  -6.5357879267721071       0.13357538088649376        2.8314555155972546E-002
  -6.5330214556919923       0.13195819808226755        2.7972528981921908E-002
  -6.5302549846118767       0.13036933285483646        2.7636499632171276E-002
  -6.5274885135317620       0.12880816615262156        2.7306335941705197E-002
  -6.5247220424516463       0.12727409453913663        2.6981910054743586E-002
  -6.5219555713715316       0.12576652977206712        2.6663097335562963E-002
  -6.5191891002914160       0.12428489839308163        2.6349776281591020E-002
  -6.5164226292113012       0.12282864132823727        2.6041828438743038E-002
  -6.5136561581311856       0.12139721349878471        2.5739138318960353E-002
  -6.5108896870510709       0.11999008344220806        2.5441593319915967E-002
  -6.5081232159709552       0.11860673294329187        2.5149083646842280E-002
  -6.5053567448908405       0.11724665667504550        2.4861502236446262E-002
  -6.5025902738107249       0.11590936184926773        2.4578744682864893E-002
  -6.4998238027306101       0.11459436787656405        2.4300709165622256E-002
  -6.4970573316504945       0.11330120603560301        2.4027296379542661E-002
  -6.4942908605703797       0.11202941915142296        2.3758409466579714E-002
  -6.4915243894902641       0.11077856128256351        2.3493953949514090E-002
  -6.4887579184101494       0.10954819741683852        2.3233837667481119E-002
  -6.4859914473300337       0.10833790317552855        2.2977970713280817E-002
  -6.4832249762499190       0.10714726452579859        2.2726265372430488E-002
  -6.4804585051698034       0.10597587750113638        2.2478636063914845E-002
  -6.4776920340896886       0.10482334792961091        2.2234999282593398E-002
  -6.4749255630095739       0.10368929116974809        2.1995273543220416E-002
  -6.4721590919294583       0.10257333185383641        2.1759379326038865E-002
  -6.4693926208493426       0.10147510363846368        2.1527239023905922E-002
  -6.4666261497692279       0.10039424896208830        2.1298776890908942E-002
  -6.4638596786891132        9.9330418809473756E-002   2.1073918992434638E-002
  -6.4610932076089975        9.8283272482779821E-002   2.0852593156649637E-002
  -6.4583267365288819        9.7252477379155156E-002   2.0634728927356970E-002
  -6.4555602654487672        9.6237708774628700E-002   2.0420257518188274E-002
  -6.4527937943686524        9.5238649614139664E-002   2.0209111768096394E-002
  -6.4500273232885368        9.4254990307538811E-002   2.0001226098112609E-002
  -6.4472608522084212        9.3286428531380389E-002   1.9796536469331851E-002
  -6.4444943811283064        9.2332669036356826E-002   1.9594980342092894E-002
  -6.4417279100481917        9.1393423460202711E-002   1.9396496636318230E-002
  -6.4389614389680760        9.0468410145925146E-002   1.9201025692981967E-002
  -6.4361949678879604        8.9557353965202174E-002   1.9008509236673722E-002
  -6.4334284968078457        8.8659986146796627E-002   1.8818890339225281E-002
  -6.4306620257277309        8.7776044109852389E-002   1.8632113384371599E-002
  -6.4278955546476153        8.6905271301920245E-002   1.8448124033415149E-002
  -6.4251290835674997        8.6047417041587318E-002   1.8266869191865306E-002
  -6.4223626124873849        8.5202236365567341E-002   1.8088296977023299E-002
  -6.4195961414072702        8.4369489880121731E-002   1.7912356686485911E-002
  -6.4168296703271546        8.3548943616697097E-002   1.7738998767541894E-002
  -6.4140631992470389        8.2740368891639729E-002   1.7568174787433607E-002
  -6.4112967281669242        8.1943542169878203E-002   1.7399837404459117E-002
  -6.4085302570868095        8.1158244932453397E-002   1.7233940339890272E-002
  -6.4057637860066938        8.0384263547781748E-002   1.7070438350682234E-002
  -6.4029973149265782        7.9621389146547525E-002   1.6909287202952313E-002
  -6.4002308438464635        7.8869417500111935E-002   1.6750443646203927E-002
  -6.3974643727663487        7.8128148902332287E-002   1.6593865388274360E-002
  -6.3946979016862331        7.7397388054700311E-002   1.6439511070985485E-002
  -6.3919314306061183        7.6676943954695667E-002   1.6287340246476469E-002
  -6.3891649595260027        7.5966629787252757E-002   1.6137313354196572E-002
  -6.3863984884458880        7.5266262819268362E-002   1.5989391698542289E-002
  -6.3836320173657723        7.4575664297033939E-002   1.5843537427115147E-002
  -6.3808655462856576        7.3894659346532138E-002   1.5699713509586228E-002
  -6.3780990752055420        7.3223076876491239E-002   1.5557883717145780E-002
  -6.3753326041254272        7.2560749484131742E-002   1.5418012602523345E-002
  -6.3725661330453116        7.1907513363513115E-002   1.5280065480559735E-002
  -6.3697996619651969        7.1263208216418156E-002   1.5144008409316040E-002
  -6.3670331908850812        7.0627677165682634E-002   1.5009808171702122E-002
  -6.3642667198049665        7.0000766670911846E-002   1.4877432257610830E-002
  -6.3615002487248509        6.9382326446508907E-002   1.4746848846542050E-002
  -6.3587337776447361        6.8772209381946864E-002   1.4618026790702926E-002
  -6.3559673065646205        6.8170271464214283E-002   1.4490935598568866E-002
  -6.3532008354845058        6.7576371702381621E-002   1.4365545418893760E-002
  -6.3504343644043901        6.6990372054210628E-002   1.4241827025154162E-002
  -6.3476678933242754        6.6412137354762452E-002   1.4119751800416625E-002
  -6.3449014222441598        6.5841535246932620E-002   1.3999291722613799E-002
  -6.3421349511640450        6.5278436113866176E-002   1.3880419350219074E-002
  -6.3393684800839294        6.4722713013191324E-002   1.3763107808307190E-002
  -6.3366020090038147        6.4174241613023000E-002   1.3647330774989409E-002
  -6.3338355379236990        6.3632900129681078E-002   1.3533062468213003E-002
  -6.3310690668435843        6.3098569267077298E-002   1.3420277632913924E-002
  -6.3283025957634687        6.2571132157716577E-002   1.3308951528512303E-002
  -6.3255361246833539        6.2050474305274099E-002   1.3199059916741619E-002
  -6.3227696536032383        6.1536483528693002E-002   1.3090579049800325E-002
  -6.3200031825231235        6.1029049907766038E-002   1.2983485658818539E-002
  -6.3172367114430079        6.0528065730154797E-002   1.2877756942628944E-002
  -6.3144702403628932        6.0033425439806394E-002   1.2773370556834463E-002
  -6.3117037692827775        5.9545025586725309E-002   1.2670304603162721E-002
  -6.3089372982026628        5.9062764778064568E-002   1.2568537619100959E-002
  -6.3061708271225481        5.8586543630495300E-002   1.2468048567801360E-002
  -6.3034043560424324        5.8116264723820726E-002   1.2368816828250268E-002
  -6.3006378849623168        5.7651832555796277E-002   1.2270822185693683E-002
  -6.2978714138822021        5.7193153498124025E-002   1.2174044822310976E-002
  -6.2951049428020873        5.6740135753585552E-002   1.2078465308130530E-002
  -6.2923384717219717        5.6292689314283724E-002   1.1984064592180163E-002
  -6.2895720006418561        5.5850725920958591E-002   1.1890823993865429E-002
  -6.2868055295617413        5.5414159023350187E-002   1.1798725194569818E-002
  -6.2840390584816266        5.4982903741575218E-002   1.1707750229469904E-002
  -6.2812725874015110        5.4556876828492792E-002   1.1617881479560194E-002
  -6.2785061163213953        5.4135996633029766E-002   1.1529101663881346E-002
  -6.2757396452412806        5.3720183064435635E-002   1.1441393831945652E-002
  -6.2729731741611658        5.3309357557447860E-002   1.1354741356355121E-002
  -6.2702067030810502        5.2903443038334247E-002   1.1269127925606056E-002
  -6.2674402320009346        5.2502363891794468E-002   1.1184537537075337E-002
  -6.2646737609208198        5.2106045928693293E-002   1.1100954490183133E-002
  -6.2619072898407051        5.1714416354602812E-002   1.1018363379727093E-002
  -6.2591408187605895        5.1327403739131625E-002   1.0936749089383592E-002
  -6.2563743476804738        5.0944937986020920E-002   1.0856096785371180E-002
  -6.2536078766003591        5.0566950303982151E-002   1.0776391910271414E-002
  -6.2508414055202444        5.0193373178259490E-002   1.0697620177003537E-002
  -6.2480749344401287        4.9824140342896756E-002   1.0619767562948088E-002
  -6.2453084633600131        4.9459186753688655E-002   1.0542820304215800E-002
  -6.2425419922798984        4.9098448561795481E-002   1.0466764890057302E-002
  -6.2397755211997836        4.8741863088008833E-002   1.0391588057410315E-002
  -6.2370090501196680        4.8389368797645216E-002   1.0317276785580580E-002
  -6.2342425790395524        4.8040905276052107E-002   1.0243818291052110E-002
  -6.2314761079594376        4.7696413204713177E-002   1.0171200022424592E-002
  -6.2287096368793229        4.7355834337929094E-002   1.0099409655473030E-002
  -6.2259431657992073        4.7019111480067800E-002   1.0028435088327629E-002
  -6.2231766947190916        4.6686188463360034E-002   9.9582644367697017E-003
  -6.2204102236389769        4.6357010126232480E-002   9.8888860296412872E-003
  -6.2176437525588621        4.6031522292159163E-002   9.8202884043646771E-003
  -6.2148772814787465        4.5709671749019250E-002   9.7524603025692831E-003
  -6.2121108103986309        4.5391406228951110E-002   9.6853906658235824E-003
  -6.2093443393185161        4.5076674388681189E-002   9.6190686314680147E-003
  -6.2065778682384014        4.4765425790323304E-002   9.5534835285471277E-003
  -6.2038113971582858        4.4457610882631997E-002   9.4886248738384141E-003
  -6.2010449260781701        4.4153180982699096E-002   9.4244823679746053E-003
  -6.1982784549980554        4.3852088258079278E-002   9.3610458916575170E-003
  -6.1955119839179407        4.3554285709339439E-002   9.2983055019609188E-003
  -6.1927455128378250        4.3259727153011615E-002   9.2362514287198418E-003
  -6.1899790417577094        4.2968367204949481E-002   9.1748740710045542E-003
  -6.1872125706775947        4.2680161264069108E-002   9.1141639936765332E-003
  -6.1844460995974799        4.2395065496468251E-002   9.0541119240244664E-003
  -6.1816796285173643        4.2113036819913428E-002   8.9947087484783111E-003
  -6.1789131574372487        4.1834032888686944E-002   8.9359455093994105E-003
  -6.1761466863571339        4.1558012078781445E-002   8.8778134019444101E-003
  -6.1733802152770192        4.1284933473433587E-002   8.8203037710011950E-003
  -6.1706137441969044        4.1014756848992896E-002   8.7634081081955414E-003
  -6.1678472731167888        4.0747442661110238E-002   8.7071180489656595E-003
  -6.1650808020366732        4.0482952031242282E-002   8.6514253697037250E-003
  -6.1623143309565585        4.0221246733462307E-002   8.5963219849624298E-003
  -6.1595478598764437        3.9962289181571194E-002   8.5417999447247456E-003
  -6.1567813887963281        3.9706042416497236E-002   8.4878514317354350E-003
  -6.1540149177162125        3.9452470093983005E-002   8.4344687588929265E-003
  -6.1512484466360977        3.9201536472546684E-002   8.3816443666996556E-003
  -6.1484819755559830        3.8953206401714374E-002   8.3293708207696233E-003
  -6.1457155044758673        3.8707445310515058E-002   8.2776408093918601E-003
  -6.1429490333957517        3.8464219196232767E-002   8.2264471411479644E-003
  -6.1401825623156370        3.8223494613407696E-002   8.1757827425830102E-003
  -6.1374160912355222        3.7985238663082614E-002   8.1256406559277548E-003
  -6.1346496201554066        3.7749418982285642E-002   8.0760140368715105E-003
  -6.1318831490752910        3.7516003733746590E-002   8.0268961523840415E-003
  -6.1291166779951762        3.7284961595838093E-002   7.9782803785855196E-003
  -6.1263502069150615        3.7056261752738143E-002   7.9301601986630030E-003
  -6.1235837358349459        3.6829873884807594E-002   7.8825292008327524E-003
  -6.1208172647548302        3.6605768159177744E-002   7.8353810763468340E-003
  -6.1180507936747155        3.6383915220542899E-002   7.7887096175433771E-003
  -6.1152843225946008        3.6164286182152429E-002   7.7425087159389422E-003
  -6.1125178515144851        3.5946852616996809E-002   7.6967723603620425E-003
  -6.1097513804343695        3.5731586549186962E-002   7.6514946351275322E-003
  -6.1069849093542548        3.5518460445516119E-002   7.6066697182498701E-003
  -6.1042184382741400        3.5307447207203170E-002   7.5622918796947273E-003
  -6.1014519671940244        3.5098520161815000E-002   7.5183554796682886E-003
  -6.0986854961139088        3.4891653055359122E-002   7.4748549669430399E-003
  -6.0959190250337940        3.4686820044545305E-002   7.4317848772191613E-003
  -6.0931525539536793        3.4483995689212274E-002   7.3891398315207553E-003
  -6.0903860828735636        3.4283154944913651E-002   7.3469145346261259E-003
  -6.0876196117934480        3.4084273155661773E-002   7.3051037735312064E-003
  -6.0848531407133333        3.3887326046823728E-002   7.2637024159453462E-003
  -6.0820866696332185        3.3692289718166402E-002   7.2227054088188124E-003
  -6.0793201985531029        3.3499140637047994E-002   7.1821077769011034E-003
  -6.0765537274729873        3.3307855631752065E-002   7.1419046213294203E-003
  -6.0737872563928725        3.3118411884959141E-002   7.1020911182466551E-003
  -6.0710207853127578        3.2930786927355689E-002   7.0626625174480019E-003
  -6.0682543142326422        3.2744958631374645E-002   7.0236141410558147E-003
  -6.0654878431525265        3.2560905205066347E-002   6.9849413822218182E-003
  -6.0627213720724118        3.2378605186094631E-002   6.9466397038559866E-003
  -6.0599549009922971        3.2198037435857363E-002   6.9087046373817879E-003
  -6.0571884299121814        3.2019181133728113E-002   6.8711317815169986E-003
  -6.0544219588320658        3.1842015771414198E-002   6.8339168010792262E-003
  -6.0516554877519511        3.1666521147431667E-002   6.7970554258161928E-003
  -6.0488890166718363        3.1492677361690931E-002   6.7605434492594768E-003
  -6.0461225455917207        3.1320464810194577E-002   6.7243767276019472E-003
  -6.0433560745116051        3.1149864179840218E-002   6.6885511785975934E-003
  -6.0405896034314903        3.0980856443330606E-002   6.6530627804838984E-003
  -6.0378231323513756        3.0813422854184411E-002   6.6179075709255743E-003
  -6.0350566612712599        3.0647544941848955E-002   6.5830816459800743E-003
  -6.0322901901911443        3.0483204506909434E-002   6.5485811590833155E-003
  -6.0295237191110296        3.0320383616395195E-002   6.5144023200560458E-003
  -6.0267572480309148        3.0159064599178952E-002   6.4805413941299104E-003
  -6.0239907769507992        2.9999230041467460E-002   6.4469947009928724E-003
  -6.0212243058706836        2.9840862782382654E-002   6.4137586138538379E-003
  -6.0184578347905688        2.9683945909628761E-002   6.3808295585253919E-003
  -6.0156913637104541        2.9528462755246485E-002   6.3482040125250466E-003
  -6.0129248926303385        2.9374396891449255E-002   6.3158785041939024E-003
  -6.0101584215502228        2.9221732126543255E-002   6.2838496118329829E-003
  -6.0073919504701081        2.9070452500925249E-002   6.2521139628560598E-003
  -6.0046254793899934        2.8920542283160239E-002   6.2206682329594230E-003
  -6.0018590083098777        2.8771985966134603E-002   6.1895091453076385E-003
  -5.9990925372297621        2.8624768263285208E-002   6.1586334697352821E-003
  -5.9963260661496474        2.8478874104900128E-002   6.1280380219640371E-003
  -5.9935595950695326        2.8334288634492073E-002   6.0977196628350418E-003
  -5.9907931239894179        2.8190997205241684E-002   6.0676752975560421E-003
  -5.9880266529093022        2.8048985376508680E-002   6.0379018749630135E-003
  -5.9852601818291866        2.7908238910411137E-002   6.0083963867960640E-003
  -5.9824937107490719        2.7768743768468999E-002   5.9791558669891089E-003
  -5.9797272396689571        2.7630486108312813E-002   5.9501773909731957E-003
  -5.9769607685888415        2.7493452280454148E-002   5.9214580749930128E-003
  -5.9741942975087259        2.7357628825119058E-002   5.8929950754366967E-003
  -5.9714278264286111        2.7223002469139407E-002   5.8647855881779230E-003
  -5.9686613553484964        2.7089560122905327E-002   5.8368268479308070E-003
  -5.9658948842683808        2.6957288877373125E-002   5.8091161276168386E-003
  -5.9631284131882651        2.6826176001131144E-002   5.7816507377437786E-003
  -5.9603619421081504        2.6696208937519970E-002   5.7544280257962252E-003
  -5.9575954710280357        2.6567375301806442E-002   5.7274453756375856E-003
  -5.9548289999479200        2.6439662878410975E-002   5.7007002069232636E-003
  -5.9520625288678044        2.6313059618186377E-002   5.6741899745247583E-003
  -5.9492960577876897        2.6187553635747433E-002   5.6479121679645829E-003
  -5.9465295867075749        2.6063133206849273E-002   5.6218643108614866E-003
  -5.9437631156274593        2.5939786765815612E-002   5.5960439603861406E-003
  -5.9409966445473437        2.5817502903013444E-002   5.5704487067268433E-003
  -5.9382301734672289        2.5696270362374488E-002   5.5450761725649271E-003
  -5.9354637023871142        2.5576078038962502E-002   5.5199240125600232E-003
  -5.9326972313069986        2.5456914976584484E-002   5.4949899128446094E-003
  -5.9299307602268829        2.5338770365446885E-002   5.4702715905279213E-003
  -5.9271642891467682        2.5221633539852809E-002   5.4457667932088106E-003
  -5.9243978180666534        2.5105493975942705E-002   5.4214732984975934E-003
  -5.9216313469865378        2.4990341289475203E-002   5.3973889135464845E-003
  -5.9188648759064222        2.4876165233648460E-002   5.3735114745886228E-003
  -5.9160984048263074        2.4762955696960836E-002   5.3498388464853809E-003
  -5.9133319337461927        2.4650702701110010E-002   5.3263689222818661E-003
  -5.9105654626660771        2.4539396398929932E-002   5.3030996227703617E-003
  -5.9077989915859614        2.4429027072365415E-002   5.2800288960617881E-003
  -5.9050325205058467        2.4319585130481783E-002   5.2571547171646358E-003
  -5.9022660494257320        2.4211061107511114E-002   5.2344750875714793E-003
  -5.8994995783456163        2.4103445660932754E-002   5.2119880348529390E-003
  -5.8967331072655007        2.3996729569588090E-002   5.1896916122588311E-003
  -5.8939666361853860        2.3890903731829109E-002   5.1675838983263195E-003
  -5.8912001651052712        2.3785959163698994E-002   5.1456629964951378E-003
  -5.8884336940251556        2.3681886997145518E-002   5.1239270347295182E-003
  -5.8856672229450400        2.3578678478265343E-002   5.1023741651467849E-003
  -5.8829007518649252        2.3476324965579949E-002   5.0810025636525416E-003
  -5.8801342807848105        2.3374817928340862E-002   5.0598104295822201E-003
  -5.8773678097046949        2.3274148944865104E-002   5.0387959853488472E-003
  -5.8746013386245792        2.3174309700899589E-002   5.0179574760970715E-003
  -5.8718348675444645        2.3075291988014130E-002   4.9972931693631831E-003
  -5.8690683964643497        2.2977087702021982E-002   4.9768013547410008E-003
  -5.8663019253842341        2.2879688841427822E-002   4.9564803435535737E-003
  -5.8635354543041185        2.2783087505903230E-002   4.9363284685305722E-003
  -5.8607689832240037        2.2687275894787858E-002   4.9163440834913506E-003
  -5.8580025121438890        2.2592246305615921E-002   4.8965255630331814E-003
  -5.8552360410637734        2.2497991132669388E-002   4.8768713022251846E-003
  -5.8524695699836577        2.2404502865554607E-002   4.8573797163073557E-003
  -5.8497030989035430        2.2311774087804458E-002   4.8380492403947064E-003
  -5.8469366278234283        2.2219797475502994E-002   4.8188783291864866E-003
  -5.8441701567433126        2.2128565795934477E-002   4.7998654566803736E-003
  -5.8414036856631970        2.2038071906255830E-002   4.7810091158916202E-003
  -5.8386372145830823        2.1948308752189821E-002   4.7623078185767484E-003
  -5.8358707435029675        2.1859269366742047E-002   4.7437600949620604E-003
  -5.8331042724228519        2.1770946868938570E-002   4.7253644934767518E-003
  -5.8303378013427363        2.1683334462585652E-002   4.7071195804904917E-003
  -5.8275713302626215        2.1596425435049107E-002   4.6890239400553067E-003
  -5.8248048591825068        2.1510213156055794E-002   4.6710761736520239E-003
  -5.8220383881023912        2.1424691076512903E-002   4.6532748999406756E-003
  -5.8192719170222764        2.1339852727349933E-002   4.6356187545154416E-003
  -5.8165054459421608        2.1255691718376126E-002   4.6181063896631926E-003
  -5.8137389748620460        2.1172201737161413E-002   4.6007364741265386E-003
  -5.8109725037819313        2.1089376547931138E-002   4.5835076928704204E-003
  -5.8082060327018157        2.1007209990483434E-002   4.5664187468528964E-003
  -5.8054395616217001        2.0925695979121160E-002   4.5494683527993905E-003
  -5.8026730905415853        2.0844828501603657E-002   4.5326552429809739E-003
  -5.7999066194614706        2.0764601618113970E-002   4.5159781649959721E-003
  -5.7971401483813549        2.0685009460244441E-002   4.4994358815555018E-003
  -5.7943736773012393        2.0606046229998197E-002   4.4830271702722153E-003
  -5.7916072062211246        2.0527706198807161E-002   4.4667508234527559E-003
  -5.7888407351410098        2.0449983706565870E-002   4.4506056478933647E-003
  -5.7860742640608942        2.0372873160681065E-002   4.4345904646789945E-003
  -5.7833077929807786        2.0296369035136753E-002   4.4187041089855895E-003
  -5.7805413219006638        2.0220465869574770E-002   4.4029454298856107E-003
  -5.7777748508205491        2.0145158268389231E-002   4.3873132901566768E-003
  -5.7750083797404335        2.0070440899836943E-002   4.3718065660933716E-003
  -5.7722419086603178        1.9996308495160733E-002   4.3564241473219509E-003
  -5.7694754375802031        1.9922755847727732E-002   4.3411649366181483E-003
  -5.7667089665000884        1.9849777812181637E-002   4.3260278497278806E-003
  -5.7639424954199727        1.9777369303607340E-002   4.3110118151907075E-003
  -5.7611760243398571        1.9705525296710515E-002   4.2961157741663453E-003
  -5.7584095532597424        1.9634240825009121E-002   4.2813386802637065E-003
  -5.7556430821796276        1.9563510980037592E-002   4.2666794993727521E-003
  -5.7528766110995120        1.9493330910565126E-002   4.2521372094991529E-003
  -5.7501101400193964        1.9423695821824512E-002   4.2377108006012507E-003
  -5.7473436689392816        1.9354600974754683E-002   4.2233992744300083E-003
  -5.7445771978591669        1.9286041685253559E-002   4.2092016443710653E-003
  -5.7418107267790512        1.9218013323444787E-002   4.1951169352896162E-003
  -5.7390442556989356        1.9150511312953925E-002   4.1811441833775774E-003
  -5.7362777846188209        1.9083531130197222E-002   4.1672824360030883E-003
  -5.7335113135387061        1.9017068303681096E-002   4.1535307515626020E-003
  -5.7307448424585905        1.8951118413312623E-002   4.1398881993349821E-003
  -5.7279783713784749        1.8885677089720578E-002   4.1263538593381346E-003
  -5.7252119002983601        1.8820740013587460E-002   4.1129268221877305E-003
  -5.7224454292182454        1.8756302914991696E-002   4.0996061889581941E-003
  -5.7196789581381298        1.8692361572759254E-002   4.0863910710457326E-003
  -5.7169124870580141        1.8628911813826914E-002   4.0732805900336819E-003
  -5.7141460159778994        1.8565949512613936E-002   4.0602738775597459E-003
  -5.7113795448977847        1.8503470590403765E-002   4.0473700751853569E-003
  -5.7086130738176690        1.8441471014735668E-002   4.0345683342670720E-003
  -5.7058466027375534        1.8379946798805277E-002   4.0218678158299203E-003
  -5.7030801316574387        1.8318894000874344E-002   4.0092676904426713E-003
  -5.7003136605773239        1.8258308723689852E-002   3.9967671380950190E-003
  -5.6975471894972083        1.8198187113911135E-002   3.9843653480767030E-003
  -5.6947807184170927        1.8138525361547007E-002   3.9720615188583355E-003
  -5.6920142473369779        1.8079319699400492E-002   3.9598548579742564E-003
  -5.6892477762568632        1.8020566402521775E-002   3.9477445819068998E-003
  -5.6864813051767475        1.7962261787670492E-002   3.9357299159731565E-003
  -5.6837148340966319        1.7904402212785369E-002   3.9238100942122966E-003
  -5.6809483630165172        1.7846984076461608E-002   3.9119843592756711E-003
  -5.6781818919364024        1.7790003817437068E-002   3.9002519623180438E-003
  -5.6754154208562868        1.7733457914085274E-002   3.8886121628905188E-003
  -5.6726489497761712        1.7677342883916574E-002   3.8770642288351929E-003
  -5.6698824786960564        1.7621655283086502E-002   3.8656074361812474E-003
  -5.6671160076159417        1.7566391705911576E-002   3.8542410690427147E-003
  -5.6643495365358261        1.7511548784392150E-002   3.8429644195176402E-003
  -5.6615830654557104        1.7457123187742916E-002   3.8317767875889644E-003
  -5.6588165943755957        1.7403111621929326E-002   3.8206774810265708E-003
  -5.6560501232954810        1.7349510829212281E-002   3.8096658152911231E-003
  -5.6532836522153653        1.7296317587698219E-002   3.7987411134390347E-003
  -5.6505171811352497        1.7243528710896763E-002   3.7879027060290873E-003
  -5.6477507100551350        1.7191141047284503E-002   3.7771499310302681E-003
  -5.6449842389750202        1.7139151479875301E-002   3.7664821337310126E-003
  -5.6422177678949055        1.7087556925796818E-002   3.7558986666498340E-003
  -5.6394512968147898        1.7036354335873426E-002   3.7453988894471930E-003
  -5.6366848257346742        1.6985540694215092E-002   3.7349821688387273E-003
  -5.6339183546545595        1.6935113017812389E-002   3.7246478785096849E-003
  -5.6311518835744447        1.6885068356137116E-002   3.7143953990306823E-003
  -5.6283854124943291        1.6835403790749263E-002   3.7042241177746380E-003
  -5.6256189414142135        1.6786116434909189E-002   3.6941334288349407E-003
  -5.6228524703340987        1.6737203433195822E-002   3.6841227329448365E-003
  -5.6200859992539840        1.6688661961129968E-002   3.6741914373979085E-003
  -5.6173195281738684        1.6640489224803531E-002   3.6643389559697843E-003
  -5.6145530570937527        1.6592682460513892E-002   3.6545647088410058E-003
  -5.6117865860136380        1.6545238934403381E-002   3.6448681225208601E-003
  -5.6090201149335233        1.6498155942104280E-002   3.6352486297725282E-003
  -5.6062536438534076        1.6451430808388696E-002   3.6257056695391215E-003
  -5.6034871727732920        1.6405060886823586E-002   3.6162386868709008E-003
  -5.6007207016931773        1.6359043559430530E-002   3.6068471328535019E-003
  -5.5979542306130625        1.6313376236350780E-002   3.5975304645371911E-003
  -5.5951877595329469        1.6268056355514472E-002   3.5882881448671411E-003
  -5.5924212884528313        1.6223081382315378E-002   3.5791196426146997E-003
  -5.5896548173727165        1.6178448809289495E-002   3.5700244323096687E-003
  -5.5868883462926018        1.6134156155798537E-002   3.5610019941734782E-003
  -5.5841218752124862        1.6090200967718120E-002   3.5520518140534211E-003
  -5.5813554041323705        1.6046580817130139E-002   3.5431733833576982E-003
  -5.5785889330522558        1.6003293302019404E-002   3.5343661989915526E-003
  -5.5758224619721410        1.5960336045974952E-002   3.5256297632940839E-003
  -5.5730559908920254        1.5917706697894995E-002   3.5169635839761800E-003
  -5.5702895198119098        1.5875402931696762E-002   3.5083671740592142E-003
  -5.5675230487317950        1.5833422446029689E-002   3.4998400518145979E-003
  -5.5647565776516803        1.5791762963993022E-002   3.4913817407042401E-003
  -5.5619901065715647        1.5750422232857553E-002   3.4829917693218154E-003
  -5.5592236354914490        1.5709398023790910E-002   3.4746696713348919E-003
  -5.5564571644113343        1.5668688131586707E-002   3.4664149854277751E-003
  -5.5536906933312196        1.5628290374397932E-002   3.4582272552453382E-003
  -5.5509242222511039        1.5588202593473240E-002   3.4501060293374332E-003
  -5.5481577511709883        1.5548422652897905E-002   3.4420508611041969E-003
  -5.5453912800908736        1.5508948439337556E-002   3.4340613087421468E-003
  -5.5426248090107588        1.5469777861785893E-002   3.4261369351909245E-003
  -5.5398583379306432        1.5430908851315891E-002   3.4182773080809054E-003
  -5.5370918668505276        1.5392339360834194E-002   3.4104819996814070E-003
  -5.5343253957704128        1.5354067364839319E-002   3.4027505868497372E-003
  -5.5315589246902981        1.5316090859182856E-002   3.3950826509809053E-003
  -5.5287924536101825        1.5278407860834059E-002   3.3874777779579774E-003
  -5.5260259825300668        1.5241016407647717E-002   3.3799355581032257E-003
  -5.5232595114499521        1.5203914558135455E-002   3.3724555861299036E-003
  -5.5204930403698373        1.5167100391239622E-002   3.3650374610946221E-003
  -5.5177265692897217        1.5130572006110798E-002   3.3576807863504991E-003
  -5.5149600982096061        1.5094327521888247E-002   3.3503851695009346E-003
  -5.5121936271294913        1.5058365077483007E-002   3.3431502223538871E-003
  -5.5094271560493766        1.5022682831364782E-002   3.3359755608770567E-003
  -5.5066606849692610        1.4987278961350594E-002   3.3288608051533172E-003
  -5.5038942138891453        1.4952151664397621E-002   3.3218055793371561E-003
  -5.5011277428090306        1.4917299156397642E-002   3.3148095116113958E-003
  -5.4983612717289159        1.4882719671975160E-002   3.3078722341446515E-003
  -5.4955948006488002        1.4848411464287840E-002   3.3009933830494055E-003
  -5.4928283295686846        1.4814372804829942E-002   3.2941725983405834E-003
  -5.4900618584885699        1.4780601983238047E-002   3.2874095238946605E-003
  -5.4872953874084551        1.4747097307099867E-002   3.2807038074094980E-003
  -5.4845289163283395        1.4713857101765329E-002   3.2740551003645649E-003
  -5.4817624452482239        1.4680879710160360E-002   3.2674630579817179E-003
  -5.4789959741681091        1.4648163492603157E-002   3.2609273391866465E-003
  -5.4762295030879944        1.4615706826622913E-002   3.2544476065706931E-003
  -5.4734630320078788        1.4583508106781173E-002   3.2480235263532666E-003
  -5.4706965609277631        1.4551565744495456E-002   3.2416547683447976E-003
  -5.4679300898476484        1.4519878167864986E-002   3.2353410059101102E-003
  -5.4651636187675336        1.4488443821499428E-002   3.2290819159323764E-003
  -5.4623971476874189        1.4457261166349458E-002   3.2228771787775239E-003
  -5.4596306766073033        1.4426328679539652E-002   3.2167264782591238E-003
  -5.4568642055271877        1.4395644854203766E-002   3.2106295016037763E-003
  -5.4540977344470729        1.4365208199322211E-002   3.2045859394169347E-003
  -5.4513312633669582        1.4335017239561570E-002   3.1985954856492459E-003
  -5.4485647922868425        1.4305070515116470E-002   3.1926578375632932E-003
  -5.4457983212067269        1.4275366581553518E-002   3.1867726957008377E-003
  -5.4430318501266122        1.4245904009657230E-002   3.1809397638504484E-003
  -5.4402653790464974        1.4216681385278034E-002   3.1751587490156199E-003
  -5.4374989079663818        1.4187697309182583E-002   3.1694293613833365E-003
  -5.4347324368862662        1.4158950396905724E-002   3.1637513142929864E-003
  -5.4319659658061514        1.4130439278604695E-002   3.1581243242057733E-003
  -5.4291994947260367        1.4102162598915042E-002   3.1525481106745110E-003
