imagevcoAtom,sfiIntegral,wavemeterBack,wavemeterAtom,Timestamp,GHz_Synth,UV_Power,Spec_Power,DigiLock_PID1_locked,AI3,AI4,AI5,AI6,AI7,numberAtom,tempXAtom,tempYAtom
1620,15,15673.016,15673.016,2019.04.15-01:31:13,1620,1.70363159179688,0.468572998046875,4.94947509765625,0.005242919921875,0.000433349609375,0.0004638671875,0.00035400390625,0.00032958984375,261756.7,9.021495e-07,8.632173e-07
1620.05,15,15673.016,15673.016,2019.04.15-01:31:49,1620.05,1.71674194335937,0.467852783203125,4.94952392578125,0.0051025390625,0.00045166015625,0.000286865234375,0.000238037109375,0.000286865234375,265541.1,9.448754e-07,8.459563e-07
1620.1,13,15673.016,15673.016,2019.04.15-01:32:24,1620.1,1.7437255859375,0.4685546875,4.949560546875,0.005084228515625,0.00032958984375,0.00029296875,0.000164794921875,0.000115966796875,257549.6,8.842297e-07,8.285674e-07
1620.15,8,15673.017,15673.017,2019.04.15-01:33:00,1620.15,1.715478515625,0.470166015625,4.94949951171875,0.005096435546875,0.0001953125,0.000189208984375,0.00015869140625,0.000213623046875,271569,9.203781e-07,8.128725e-07
1620.2,6,15673.016,15673.016,2019.04.15-01:33:36,1620.2,1.73653564453125,0.468670654296875,4.94946899414063,0.005230712890625,0.000433349609375,0.000457763671875,0.000213623046875,0.000311279296875,271754,9.306988e-07,8.615393e-07
1620.25,10,15673.016,15673.016,2019.04.15-01:34:11,1620.25,1.72421264648438,0.467742919921875,4.94949951171875,0.005120849609375,0.00040283203125,0.000323486328125,0.00025634765625,0.0004150390625,281738.4,9.449532e-07,8.20671e-07
1620.3,2,15673.016,15673.016,2019.04.15-01:34:47,1620.3,1.72919921875,0.468927001953125,4.85050659179687,0.004931640625,0.000341796875,0.000140380859375,0.000238037109375,0.00029296875,262123.7,9.284579e-07,8.9559e-07
1620.35,6,15673.016,15673.016,2019.04.15-01:35:23,1620.35,1.7332275390625,0.467626953125,4.94947509765625,0.005242919921875,0.00048828125,0.0004150390625,0.0004638671875,0.0002685546875,279439,8.963859e-07,8.391135e-07
1620.4,3,15673.015,15673.015,2019.04.15-01:35:58,1620.4,1.70262451171875,0.467755126953125,4.94954833984375,0.005096435546875,0.000372314453125,0.0003662109375,0.000335693359375,0.000396728515625,274270.5,8.988733e-07,8.061472e-07
1620.45,1,15673.016,15673.016,2019.04.15-01:36:34,1620.45,1.71265258789062,0.4679931640625,4.94946899414063,0.00509033203125,0.00057373046875,0.000433349609375,0.00029296875,0.000457763671875,268630.2,9.414357e-07,8.397271e-07
1620.5,1,15673.016,15673.016,2019.04.15-01:37:10,1620.5,1.68141479492188,0.468585205078125,4.94945068359375,0.00496826171875,0.000323486328125,0.000146484375,0.000152587890625,0.000152587890625,262541.6,9.43014e-07,8.624287e-07
1620.55,6,15673.016,15673.016,2019.04.15-01:37:45,1620.55,1.72852172851562,0.468829345703125,4.94947509765625,0.005316162109375,0.000384521484375,0.0003173828125,0.00029296875,0.0001708984375,282727,8.88463e-07,7.975388e-07
1620.6,7,15673.016,15673.016,2019.04.15-01:38:21,1620.6,1.74081420898438,0.468109130859375,4.94944458007812,0.005322265625,0.0005615234375,0.00040283203125,0.000469970703125,0.00037841796875,268699.3,9.185589e-07,8.412801e-07
1620.65,6,15673.016,15673.016,2019.04.15-01:38:57,1620.65,1.67328491210937,0.46885986328125,4.94947509765625,0.005322265625,0.0006103515625,0.00037841796875,0.00042724609375,0.000335693359375,251954.9,9.392776e-07,7.983966e-07
1620.7,5,15673.016,15673.016,2019.04.15-01:39:32,1620.7,1.72406005859375,0.469281005859375,4.94945068359375,0.00523681640625,0.000579833984375,0.0004638671875,0.000384521484375,0.0001708984375,263576.5,9.275008e-07,8.343185e-07
1620.75,4,15673.016,15673.016,2019.04.15-01:40:08,1620.75,1.72581787109375,0.46593017578125,4.94952392578125,0.005157470703125,0.0003662109375,0.0003173828125,0.00025634765625,0.000238037109375,271563.2,9.062401e-07,8.030309e-07
