imagevcoAtom,sfiIntegral,wavemeterBack,wavemeterAtom,Timestamp,GHz_Synth,UV_Power,Spec_Power,DigiLock_PID1_locked,AI3,AI4,AI5,AI6,AI7,numberAtom,tempXAtom,tempYAtom
1626,12,0,0,2019.04.15-05:06:58,1626,1.66304931640625,0.468280029296875,4.94950561523437,0.005230712890625,0.00040283203125,0.00025634765625,0.0002197265625,0.00010986328125,298554.6,1.110823e-06,9.400291e-07
1625.95,5,15673.016,15673.016,2019.04.15-05:07:33,1625.95,1.66307983398438,0.467230224609375,4.94955444335938,0.0052001953125,0.000506591796875,0.0003173828125,0.000213623046875,0.000189208984375,331574,1.160637e-06,9.746731e-07
1625.9,9,15673.016,15673.016,2019.04.15-05:08:09,1625.9,1.65691528320313,0.468145751953125,4.94945678710937,0.00518798828125,0.00023193359375,0.000250244140625,0.00035400390625,0.0001953125,298278.8,1.164504e-06,9.449664e-07
1625.85,21,15673.016,15673.016,2019.04.15-05:08:45,1625.85,1.699609375,0.46680908203125,4.94951171875,0.005316162109375,0.000604248046875,0.000469970703125,0.00037841796875,0.0003662109375,342639.6,1.161234e-06,9.704682e-07
1625.8,6,15673.017,15673.017,2019.04.15-05:09:20,1625.8,1.70111694335937,0.467669677734375,4.94952392578125,0.00537109375,0.000506591796875,0.000384521484375,0.00052490234375,0.00025634765625,314761.2,1.14094e-06,9.529936e-07
1625.75,11,15673.016,15673.016,2019.04.15-05:09:56,1625.75,1.71030883789063,0.464794921875,4.94947509765625,0.005078125,0.00032958984375,0.000286865234375,0.0003662109375,0.000457763671875,296983.7,1.156761e-06,9.452744e-07
1625.7,21,15673.016,15673.016,2019.04.15-05:10:32,1625.7,1.67796630859375,0.466973876953125,4.9494384765625,0.0051513671875,0.0004638671875,0.00035400390625,0.000250244140625,0.000311279296875,315928.7,1.093769e-06,9.55492e-07
1625.65,27,15673.017,15673.017,2019.04.15-05:11:07,1625.65,1.6959716796875,0.4657470703125,4.94938354492187,0.00521240234375,0.00052490234375,0.000372314453125,0.00028076171875,0.000396728515625,332550.1,1.106769e-06,9.269019e-07
1625.6,32,15673.016,15673.016,2019.04.15-05:11:43,1625.6,1.71408081054688,0.467138671875,4.94945678710937,0.005242919921875,0.0005615234375,0.000286865234375,0.000274658203125,0.000262451171875,309335.7,1.162531e-06,9.357884e-07
1625.55,28,15673.016,15673.016,2019.04.15-05:12:18,1625.55,1.71964721679688,0.46551513671875,4.94953002929688,0.005133056640625,0.0005615234375,0.000433349609375,0.0002685546875,0.0004150390625,280829.9,1.185674e-06,9.455996e-07
1625.5,44,15673.016,15673.016,2019.04.15-05:12:54,1625.5,1.698974609375,0.46739501953125,4.94947509765625,0.005206298828125,0.00048828125,0.000390625,0.000335693359375,0.00029296875,342639.3,1.076227e-06,9.083244e-07
1625.45,36,15673.016,15673.016,2019.04.15-05:13:30,1625.45,1.67501831054688,0.466668701171875,4.94938354492187,0.004986572265625,0.000250244140625,0.0001953125,0.000164794921875,0.00028076171875,299518.4,1.182304e-06,9.262601e-07
1625.4,53,15673.017,15673.017,2019.04.15-05:14:05,1625.4,1.71318359375,0.46717529296875,4.94951782226562,0.005133056640625,0.000494384765625,0.00045166015625,0.00035400390625,0.00037841796875,286340.1,1.223332e-06,9.975587e-07
1625.35,69,15673.016,15673.016,2019.04.15-05:14:41,1625.35,1.69932250976563,0.467626953125,4.94953002929688,0.005218505859375,0.000299072265625,0.00018310546875,0.000146484375,0.000140380859375,311074,1.140029e-06,9.271826e-07
1625.3,102,15673.017,15673.017,2019.04.15-05:15:16,1625.3,1.6693359375,0.467669677734375,4.9494384765625,0.005120849609375,0.000341796875,0.00029296875,9.765625e-05,0.000274658203125,344652.9,1.089424e-06,9.546364e-07
1625.25,126,15673.016,15673.016,2019.04.15-05:15:52,1625.25,1.67926025390625,0.46768798828125,4.85057373046875,0.005133056640625,0.00037841796875,0.000299072265625,0.00018310546875,0.0001953125,318226.9,1.139517e-06,9.401031e-07
1625.2,127,15673.016,15673.016,2019.04.15-05:16:28,1625.2,1.69254760742188,0.466949462890625,4.949462890625,0.0052490234375,0.000518798828125,0.000372314453125,0.00030517578125,0.00029296875,316571.4,1.181396e-06,9.736125e-07
1625.15,219,15673.016,15673.016,2019.04.15-05:17:03,1625.15,1.63764038085937,0.46749267578125,4.9495361328125,0.005255126953125,0.000555419921875,0.00045166015625,0.00028076171875,0.00042724609375,320493.3,1.06966e-06,9.423967e-07
