imagevcoAtom,sfiIntegral,wavemeterBack,wavemeterAtom,Timestamp,GHz_Synth,UV_Power,Spec_Power,DigiLock_PID1_locked,AI3,AI4,AI5,AI6,AI7,numberAtom,tempXAtom,tempYAtom
1620,18,0,0,2019.04.15-11:06:34,1620,1.653466796875,0.4602783203125,4.94942626953125,0.00523681640625,0.00045166015625,0.000323486328125,0.000311279296875,0.000115966796875,255450.9,9.522086e-07,8.45798e-07
1620.05,20,15673.016,15673.016,2019.04.15-11:07:09,1620.05,1.63754272460938,0.457977294921875,4.94944458007812,0.0052734375,0.0005126953125,0.0004638671875,0.000244140625,0.000189208984375,276893.9,9.26947e-07,8.416515e-07
1620.1,12,15673.016,15673.016,2019.04.15-11:07:45,1620.1,1.65250244140625,0.456671142578125,4.94943237304688,0.0051025390625,0.00050048828125,0.0004638671875,0.000360107421875,0.000250244140625,265265.7,9.472158e-07,8.193859e-07
1620.15,3,15673.017,15673.017,2019.04.15-11:08:21,1620.15,1.67905883789063,0.4561767578125,4.94943237304688,0.005120849609375,0.000567626953125,0.000250244140625,0.000390625,0.000360107421875,264841.3,9.478414e-07,8.336915e-07
1620.2,3,15673.016,15673.016,2019.04.15-11:08:56,1620.2,1.66567993164063,0.4593994140625,4.9494384765625,0.005267333984375,0.000531005859375,0.000469970703125,0.000311279296875,0.000433349609375,279014.1,9.400899e-07,8.381716e-07
1620.25,8,15673.017,15673.017,2019.04.15-11:09:32,1620.25,1.62805786132812,0.4580322265625,4.94934692382813,0.00516357421875,0.00042724609375,0.00030517578125,0.000341796875,0.000311279296875,265033.9,9.636676e-07,8.376593e-07
1620.3,6,15673.016,15673.016,2019.04.15-11:10:08,1620.3,1.67423706054688,0.456622314453125,4.94951782226562,0.005072021484375,0.00042724609375,0.00028076171875,0.000146484375,0.00030517578125,269811.1,9.583507e-07,8.770923e-07
1620.35,2,15673.017,15673.017,2019.04.15-11:10:43,1620.35,1.59387817382812,0.45306396484375,4.94950561523437,0.005194091796875,0.00057373046875,0.000335693359375,0.00028076171875,0.0004150390625,259723.3,9.926463e-07,8.444184e-07
1620.4,5,15673.016,15673.016,2019.04.15-11:11:19,1620.4,1.63974609375,0.45831298828125,4.9494873046875,0.00531005859375,0.000665283203125,0.000457763671875,0.000439453125,0.000372314453125,264652.3,9.27279e-07,8.043323e-07
1620.45,6,15673.017,15673.017,2019.04.15-11:11:55,1620.45,1.69058227539063,0.455157470703125,4.9495849609375,0.0052490234375,0.000384521484375,0.0003173828125,0.00018310546875,0.000189208984375,251903.7,9.54021e-07,8.340768e-07
1620.5,4,15673.016,15673.016,2019.04.15-11:12:30,1620.5,1.64006958007813,0.457769775390625,4.9494873046875,0.00513916015625,0.00029296875,0.0002197265625,0.00028076171875,0.000244140625,256848.1,9.617792e-07,7.909253e-07
1620.55,3,15673.016,15673.016,2019.04.15-11:13:06,1620.55,1.65196533203125,0.457098388671875,4.94942626953125,0.005303955078125,0.00047607421875,0.000482177734375,0.000244140625,0.00025634765625,255836,9.33418e-07,8.467473e-07
1620.6,4,15673.016,15673.016,2019.04.15-11:13:42,1620.6,1.67722778320313,0.45546875,4.94944458007812,0.00511474609375,0.000286865234375,0.000299072265625,0.0004150390625,0.000286865234375,269565.1,9.304945e-07,8.456852e-07
1620.65,10,15673.016,15673.016,2019.04.15-11:14:17,1620.65,1.6483642578125,0.45465087890625,4.949462890625,0.005078125,0.0005615234375,0.000274658203125,0.000152587890625,0.000213623046875,272601.5,9.118934e-07,8.091137e-07
1620.7,11,15673.016,15673.016,2019.04.15-11:14:53,1620.7,1.66905517578125,0.455718994140625,4.94957885742187,0.005126953125,0.00045166015625,0.000421142578125,0.000421142578125,0.00013427734375,271350.5,8.594796e-07,8.23886e-07
1620.75,11,15673.017,15673.017,2019.04.15-11:15:29,1620.75,1.67107543945313,0.45350341796875,4.94939575195312,0.005224609375,0.0004638671875,0.0001953125,0.000244140625,0.000323486328125,253080.9,9.586931e-07,8.700467e-07
1620.8,9,15673.016,15673.016,2019.04.15-11:16:04,1620.8,1.67628173828125,0.45347900390625,4.94953002929688,0.005206298828125,0.00059814453125,0.000531005859375,0.000421142578125,0.000347900390625,267610.9,9.185397e-07,7.805847e-07
1620.85,0,15673.016,15673.016,2019.04.15-11:16:40,1620.85,1.67389526367187,0.326287841796875,4.94950561523437,0.00513916015625,0.000408935546875,0.00042724609375,0.000384521484375,0.000396728515625,94551.23,3.936438e-06,0.0004370344
1620.9,5,15673.017,15673.017,2019.04.15-11:17:27,1620.9,1.62413330078125,0.463604736328125,4.94940795898438,0.0052001953125,0.000238037109375,0.00025634765625,0.00023193359375,0.000396728515625,236773.2,9.576861e-07,8.63191e-07
1620.95,9,15673.016,15673.016,2019.04.15-11:18:03,1620.95,1.67105102539063,0.465496826171875,4.9494873046875,0.005157470703125,0.000408935546875,0.000469970703125,0.000469970703125,0.000372314453125,218582.2,8.796797e-07,8.239555e-07
1621,2,15673.017,15673.017,2019.04.15-11:18:38,1621,1.66914672851563,0.466827392578125,4.949365234375,0.005169677734375,0.000439453125,0.000384521484375,0.000396728515625,0.000311279296875,218110.1,8.869637e-07,8.847082e-07
1621.05,14,15673.016,15673.016,2019.04.15-11:19:14,1621.05,1.6783447265625,0.466864013671875,4.94951782226562,0.00513916015625,0.000567626953125,0.000299072265625,0.00042724609375,0.00052490234375,227322.2,9.133905e-07,8.629299e-07
1621.1,10,15673.016,15673.016,2019.04.15-11:19:50,1621.1,1.666943359375,0.469482421875,4.94946899414063,0.00509033203125,0.000347900390625,0.000537109375,0.00040283203125,0.00042724609375,237153,9.610639e-07,8.777947e-07
1621.15,17,15673.017,15673.017,2019.04.15-11:20:25,1621.15,1.64937744140625,0.470172119140625,4.8505126953125,0.005084228515625,0.000335693359375,0.000201416015625,0.000396728515625,0.000341796875,244525,1.026604e-06,8.48496e-07
1621.2,38,15673.016,15673.016,2019.04.15-11:21:01,1621.2,1.62601318359375,0.46905517578125,4.94938354492187,0.005218505859375,0.000408935546875,0.0002197265625,-6.103515625e-06,0.000286865234375,256832.3,8.896761e-07,8.194546e-07
