imagevcoAtom,sfiIntegral,wavemeterBack,wavemeterAtom,Timestamp,GHz_Synth,UV_Power,Spec_Power,DigiLock_PID1_locked,AI3,AI4,AI5,AI6,AI7,numberAtom,tempXAtom,tempYAtom
1626,1070,15673.016,15673.016,2019.04.15-09:54:21,1626,1.67120971679687,0.469476318359375,4.9494140625,0.005340576171875,0.000482177734375,0.000445556640625,0.000390625,0.000335693359375,272218.1,1.26155e-06,1.001716e-06
1625.95,1059,15673.016,15673.016,2019.04.15-09:54:57,1625.95,1.67141723632813,0.46776123046875,4.85035400390625,0.0050048828125,0.00050048828125,0.000238037109375,0.000128173828125,0.00025634765625,286194.9,1.138248e-06,9.798493e-07
1625.9,770,15673.016,15673.016,2019.04.15-09:55:33,1625.9,1.669091796875,0.46763916015625,4.94953002929688,0.005108642578125,0.000421142578125,0.000238037109375,0.0001953125,0.00018310546875,249917.2,1.356685e-06,9.641656e-07
1625.85,617,15673.016,15673.016,2019.04.15-09:56:08,1625.85,1.6672607421875,0.467645263671875,4.94951171875,0.005352783203125,0.000341796875,0.000390625,0.000311279296875,0.00020751953125,287608.2,1.156583e-06,9.442472e-07
1625.8,675,15673.017,15673.017,2019.04.15-09:56:44,1625.8,1.650732421875,0.467877197265625,4.94957275390625,0.005206298828125,0.000634765625,0.000244140625,0.000244140625,0.00028076171875,299590.4,1.080987e-06,9.167451e-07
1625.75,394,15673.016,15673.016,2019.04.15-09:57:19,1625.75,1.63867797851562,0.468218994140625,4.949560546875,0.00533447265625,0.000567626953125,0.000482177734375,0.000274658203125,0.000396728515625,280147.6,1.166084e-06,9.50314e-07
1625.7,386,15673.016,15673.016,2019.04.15-09:57:55,1625.7,1.66756591796875,0.46849365234375,4.94949951171875,0.00531005859375,0.000537109375,0.000347900390625,0.00032958984375,0.000274658203125,311779.8,9.875553e-07,9.338196e-07
1625.65,261,15673.016,15673.016,2019.04.15-09:58:31,1625.65,1.66482543945313,0.46878662109375,4.85045776367187,0.005181884765625,0.0003173828125,0.00032958984375,0.000244140625,0.000164794921875,309452.8,1.104771e-06,9.32185e-07
1625.6,233,15673.016,15673.016,2019.04.15-09:59:07,1625.6,1.68101196289063,0.466796875,4.94945068359375,0.005328369140625,0.000421142578125,0.0003662109375,0.000250244140625,0.00028076171875,289445.6,1.126732e-06,9.384636e-07
1625.55,223,15673.016,15673.016,2019.04.15-09:59:42,1625.55,1.69150390625,0.4671142578125,4.949462890625,0.005267333984375,0.00045166015625,0.00037841796875,0.00030517578125,0.0002197265625,284562.2,1.132879e-06,9.438163e-07
1625.5,134,15673.017,15673.017,2019.04.15-10:00:18,1625.5,1.6862548828125,0.46683349609375,4.94943237304688,0.00528564453125,0.000543212890625,0.000433349609375,0.00037841796875,0.000341796875,272261,1.119173e-06,9.524782e-07
1625.45,148,15673.016,15673.016,2019.04.15-10:00:53,1625.45,1.65459594726563,0.466912841796875,4.94949340820313,0.0052001953125,0.000482177734375,0.000286865234375,0.00035400390625,0.000299072265625,290902.1,1.088623e-06,9.40932e-07
1625.4,142,15673.017,15673.017,2019.04.15-10:01:29,1625.4,1.68626708984375,0.465576171875,4.94957275390625,0.00516357421875,0.000445556640625,0.000390625,0.000152587890625,0.00030517578125,296745.5,1.073086e-06,8.955174e-07
