imagevcoAtom,sfiIntegral,wavemeterBack,wavemeterAtom,Timestamp,GHz_Synth,UV_Power,Spec_Power,DigiLock_PID1_locked,AI3,AI4,AI5,AI6,AI7,numberAtom,tempXAtom,tempYAtom
1626,1928,15673.017,15673.017,2019.04.15-02:42:51,1626,1.73377685546875,0.465777587890625,4.94949951171875,0.005255126953125,0.00032958984375,0.000286865234375,0.00018310546875,0.000262451171875,260152.2,8.227501e-07,7.783215e-07
1625.95,1949,15673.017,15673.017,2019.04.15-02:43:29,1625.95,1.73070068359375,0.46588134765625,4.949462890625,0.005316162109375,0.000531005859375,0.00040283203125,0.000396728515625,0.000347900390625,259522.4,7.947726e-07,7.957467e-07
1625.9,1441,15673.016,15673.016,2019.04.15-02:44:04,1625.9,1.7298095703125,0.4653564453125,4.94949340820313,0.00509033203125,0.0003662109375,0.000372314453125,0.00032958984375,0.000323486328125,261012.1,8.040468e-07,7.826765e-07
1625.85,1313,15673.017,15673.017,2019.04.15-02:44:40,1625.85,1.69542236328125,0.46591796875,4.94944458007812,0.005169677734375,0.00030517578125,0.00020751953125,0.000225830078125,0.000103759765625,262844,7.98297e-07,7.559997e-07
1625.8,825,15673.016,15673.016,2019.04.15-02:45:15,1625.8,1.69480590820313,0.463690185546875,4.94944458007812,0.005126953125,0.00040283203125,0.00035400390625,0.000262451171875,0.00029296875,287006.4,7.761199e-07,7.367406e-07
1625.75,590,15673.017,15673.017,2019.04.15-02:45:51,1625.75,1.7153076171875,0.464874267578125,4.94944458007812,0.005096435546875,0.00025634765625,0.000323486328125,0.000103759765625,0.00018310546875,273765.6,7.806521e-07,7.368192e-07
1625.7,484,15673.016,15673.016,2019.04.15-02:46:27,1625.7,1.73640747070313,0.46800537109375,4.850537109375,0.005133056640625,0.000665283203125,0.000445556640625,0.000323486328125,0.000372314453125,295067.6,7.771236e-07,7.444175e-07
1625.65,313,15673.017,15673.017,2019.04.15-02:47:02,1625.65,1.691796875,0.4658935546875,4.94946899414063,0.0052001953125,0.000494384765625,0.000335693359375,0.0003173828125,0.0002197265625,286029.7,7.675612e-07,7.712822e-07
1625.6,305,15673.016,15673.016,2019.04.15-02:47:38,1625.6,1.678759765625,0.468280029296875,4.94957885742187,0.005108642578125,0.00042724609375,0.0002197265625,0.000146484375,0.000213623046875,281191.2,7.880836e-07,7.857877e-07
1625.55,206,15673.016,15673.016,2019.04.15-02:48:13,1625.55,1.69728393554688,0.46796875,4.94945068359375,0.00516357421875,0.000323486328125,0.00035400390625,0.00023193359375,0.0001708984375,279667.5,8.331408e-07,7.345814e-07
