imagevcoAtom,sfiIntegral,wavemeterBack,wavemeterAtom,Timestamp,GHz_Synth,UV_Power,Spec_Power,DigiLock_PID1_locked,AI3,AI4,AI5,AI6,AI7,numberAtom,tempXAtom,tempYAtom
1620,8,15673.016,15673.016,2019.04.15-01:30:56,1620,1.74548950195312,0.46717529296875,4.94943237304688,0.00516357421875,0.00040283203125,6.7138671875e-05,0.00018310546875,0.000177001953125,255045.5,7.339055e-07,7.45258e-07
1620.05,23,15673.016,15673.016,2019.04.15-01:31:32,1620.05,1.73656616210938,0.466845703125,4.94945678710937,0.005072021484375,0.000457763671875,0.000341796875,0.000189208984375,0.0001708984375,268749.4,7.597316e-07,7.429697e-07
1620.1,11,15673.017,15673.017,2019.04.15-01:32:08,1620.1,1.71832275390625,0.46715087890625,4.9495361328125,0.005059814453125,0.0003173828125,0.000238037109375,6.7138671875e-05,0.000238037109375,265909.4,7.76993e-07,7.686623e-07
1620.15,18,15673.016,15673.016,2019.04.15-01:32:44,1620.15,1.7329345703125,0.467718505859375,4.94951782226562,0.00509033203125,0.000360107421875,0.000372314453125,0.0001953125,0.000347900390625,262416,7.635862e-07,7.298174e-07
1620.2,17,15673.016,15673.016,2019.04.15-01:33:19,1620.2,1.74222412109375,0.46702880859375,4.94939575195312,0.005194091796875,0.00042724609375,0.000445556640625,0.000213623046875,0.000238037109375,266861.3,8.062522e-07,7.710668e-07
1620.25,26,15673.016,15673.016,2019.04.15-01:33:55,1620.25,1.7078369140625,0.468438720703125,4.94949951171875,0.0052001953125,0.0003173828125,0.0001220703125,5.4931640625e-05,0.000103759765625,264666,7.550915e-07,7.698528e-07
1620.3,14,15673.016,15673.016,2019.04.15-01:34:31,1620.3,1.72800903320313,0.467791748046875,4.94945678710937,0.005181884765625,0.00032958984375,0.000311279296875,0.000408935546875,0.000347900390625,265164.5,7.446404e-07,7.801134e-07
1620.35,11,15673.016,15673.016,2019.04.15-01:35:06,1620.35,1.63779907226563,0.466876220703125,4.8505859375,0.005145263671875,0.00057373046875,0.000439453125,0.000457763671875,0.000323486328125,258533.9,7.890451e-07,7.701001e-07
1620.4,15,15673.016,15673.016,2019.04.15-01:35:42,1620.4,1.744775390625,0.466546630859375,4.94946899414063,0.005157470703125,0.000384521484375,0.000311279296875,0.000274658203125,0.000384521484375,251329.4,7.628859e-07,7.464265e-07
1620.45,11,15673.016,15673.016,2019.04.15-01:36:18,1620.45,1.72796630859375,0.4677978515625,4.9494873046875,0.005267333984375,0.0005126953125,0.0003173828125,0.000335693359375,0.000189208984375,267075.2,7.909908e-07,7.582456e-07
1620.5,17,15673.016,15673.016,2019.04.15-01:36:53,1620.5,1.72531127929688,0.46832275390625,4.94953002929688,0.005328369140625,0.000616455078125,0.000311279296875,0.000238037109375,0.000341796875,250089,8.236281e-07,7.458476e-07
1620.55,12,15673.016,15673.016,2019.04.15-01:37:29,1620.55,1.7387451171875,0.468768310546875,4.9495361328125,0.005316162109375,0.00054931640625,0.000421142578125,0.000408935546875,0.00035400390625,272439.4,7.919222e-07,7.781183e-07
1620.6,12,15673.016,15673.016,2019.04.15-01:38:05,1620.6,1.66934814453125,0.46768798828125,4.85055541992188,0.005145263671875,0.000396728515625,0.0003173828125,0.000311279296875,0.00015869140625,257129.8,7.703093e-07,7.545854e-07
1620.65,9,15673.016,15673.016,2019.04.15-01:38:40,1620.65,1.70048217773438,0.467645263671875,4.94942626953125,0.005218505859375,0.000567626953125,0.000341796875,0.000311279296875,0.00030517578125,254355.3,7.870446e-07,7.526526e-07
1620.7,12,15673.016,15673.016,2019.04.15-01:39:16,1620.7,1.72870483398437,0.46700439453125,4.94951782226562,0.005224609375,0.000408935546875,0.000360107421875,0.000360107421875,0.000238037109375,264684.5,7.751919e-07,7.537378e-07
1620.75,14,15673.015,15673.015,2019.04.15-01:39:51,1620.75,1.72283325195313,0.4673095703125,4.9494873046875,0.005230712890625,0.000531005859375,0.000433349609375,0.000360107421875,0.00015869140625,264653.6,7.772051e-07,7.314733e-07
1620.8,16,15673.017,15673.017,2019.04.15-01:40:27,1620.8,1.74465942382813,0.4681396484375,4.94945068359375,0.00521240234375,0.00057373046875,0.000323486328125,0.000225830078125,0.000335693359375,273557,7.892639e-07,7.859057e-07
