Series,n,Term,Label,E_exp,E_exp_unc,Isotope,Reference,delta_exp,delta_exp_unc
5snd,11,1D2,5s11d,44578.689000000006,0.0010006922855944561,88,Beigang1982.OC.42.19,1.9958052738269316,3.5085875236688616e-06
5snd,12,1D2,5s12d,44829.6648,0.0010006922855944561,88,Beigang1982.OC.42.19,2.0234695403299305,4.772393852537423e-06
5snd,13,1D2,5s13d,45012.0249,0.0010006922855944561,88,Beigang1982.OC.42.19,2.0795504453112823,6.259205785174148e-06
5snd,14,1D2,5s14d,45153.2785,0.0010006922855944561,88,Beigang1982.OC.42.19,2.1305963414200075,8.036822528533017e-06
5snd,15,1D2,5s15d,45263.6196,0.0010006922855944561,88,Beigang1982.OC.42.19,2.1885314657143446,1.0106352032635365e-05
5snd,16,1D2,5s16d,45362.1272,0.0010006922855944561,88,Beigang1982.OC.42.19,2.1257165943271463,1.2835989802677835e-05
5snd,17,1D2,5s17d,45433.2717,0.0010006922855944561,88,Beigang1982.OC.42.19,2.169471105378136,1.5677167449788382e-05
5snd,18,1D2,5s18d,45492.6101,0.0010006922855944561,88,Beigang1982.OC.42.19,2.200190814789181,1.8956283931726793e-05
5snd,19,1D2,5s19d,45542.2955,0.0010006922855944561,88,Beigang1982.OC.42.19,2.22368561377861,2.2692761437173e-05
5snd,20,1D2,5s20d,45584.1831,0.0010006922855944561,88,Beigang1982.OC.42.19,2.24275866875783,2.6910648905990104e-05
5snd,21,1D2,5s21d,45619.7872,0.0010006922855944561,88,Beigang1982.OC.42.19,2.2582026458450386,3.163962972193347e-05
5snd,22,1D2,5s22d,45650.2617,0.0010006922855944561,88,Beigang1982.OC.42.19,2.2712944382909797,3.6905700493153276e-05
5snd,23,1D2,5s23d,45676.5325,0.0010006922855944561,88,Beigang1982.OC.42.19,2.282476095276042,4.273770774798385e-05
5snd,24,1D2,5s24d,45699.3308,0.0010006922855944561,88,Beigang1982.OC.42.19,2.2920123505637946,4.916503769866067e-05
5snd,25,1D2,5s25d,45719.2336,0.0010006922855944561,88,Beigang1982.OC.42.19,2.300304782621346,5.6215717396652835e-05
5snd,26,1D2,5s26d,45736.7165,0.0010006922855944561,88,Beigang1982.OC.42.19,2.3069758935060563,6.392329718850779e-05
5snd,28,1D2,5s28d,45765.8106,0.0010006922855944561,88,Beigang1982.OC.42.19,2.3189559501846873,8.140211827067242e-05
5snd,29,1D2,5s29d,45777.9907,0.0010006922855944561,88,Beigang1982.OC.42.19,2.3240314681897267,9.123432606921595e-05
5snd,30,1D2,5s30d,45788.8895,0.0010006922855944561,88,Beigang1982.OC.42.19,2.3282612729866408,0.00010183733471963732
5snd,31,1D2,5s31d,45798.6753,0.0010006922855944561,88,Beigang1982.OC.42.19,2.332183067763637,0.00011323522476484807
5snd,32,1D2,5s32d,45807.4942,0.0010006922855944561,88,Beigang1982.OC.42.19,2.335838667677038,0.0001254567123182549
5snd,33,1D2,5s33d,45815.4703,0.0010006922855944561,88,Beigang1982.OC.42.19,2.3391148692291353,0.00013853252284089885
5snd,34,1D2,5s34d,45822.7079,0.0010006922855944561,88,Beigang1982.OC.42.19,2.3419652769179464,0.0001524928679591848
5snd,35,1D2,5s35d,45829.2918,0.0010006922855944561,88,Beigang1982.OC.42.19,2.3449522649095726,0.00016735883648614215
5snd,36,1D2,5s36d,45835.3098,0.0010006922855944561,88,Beigang1982.OC.42.19,2.346103340344385,0.0001831908380720452
5snd,37,1D2,5s37d,45840.8107,0.0010006922855944561,88,Beigang1982.OC.42.19,2.3480582410823274,0.00019997716461033534
5snd,38,1D2,5s38d,45845.8526,0.0010006922855944561,88,Beigang1982.OC.42.19,2.350734526396245,0.0002177456245671981
5snd,39,1D2,5s39d,45850.4882,0.0010006922855944561,88,Beigang1982.OC.42.19,2.3534752451097276,0.000236535356854308
5snd,40,1D2,5s40d,45854.7641,0.0010006922855944561,88,Beigang1982.OC.42.19,2.3552883273555096,0.00025639503118472773
5snd,42,1D2,5s42d,45862.3725,0.0010006922855944561,88,Beigang1982.OC.42.19,2.3574272775731586,0.000299421632386846
5snd,43,1D2,5s43d,45865.761,0.0010006922855944561,88,Beigang1982.OC.42.19,2.3590831121028444,0.00032261768549364257
5snd,44,1D2,5s44d,45868.9075,0.0010006922855944561,88,Beigang1982.OC.42.19,2.3611355204114304,0.00034697190578908724
5snd,45,1D2,5s45d,45871.8381,0.0010006922855944561,88,Beigang1982.OC.42.19,2.3623252261649483,0.0003725445521030929
5snd,46,1D2,5s46d,45874.569,0.0010006922855944561,88,Beigang1982.OC.42.19,2.3638078494622192,0.00039933577201279615
5snd,47,1D2,5s47d,45877.1177,0.0010006922855944561,88,Beigang1982.OC.42.19,2.365687577093503,0.00042737019013203023
5snd,48,1D2,5s48d,45879.5076,0.0010006922855944561,88,Beigang1982.OC.42.19,2.364706292989368,0.00045677279414063204
5snd,49,1D2,5s49d,45881.7351,0.0010006922855944561,88,Beigang1982.OC.42.19,2.368424524000531,0.0004873466048557656
5snd,50,1D2,5s50d,45883.8322,0.0010006922855944561,88,Beigang1982.OC.42.19,2.3682447082510976,0.0005193826493966433
5snd,51,1D2,5s51d,45885.7953,0.0010006922855944561,88,Beigang1982.OC.42.19,2.3711808565020505,0.0005526864918137639
5snd,52,1D2,5s52d,45887.6482,0.0010006922855944561,88,Beigang1982.OC.42.19,2.370256016894011,0.0005875215266503059
5snd,53,1D2,5s53d,45889.3906,0.0010006922855944561,88,Beigang1982.OC.42.19,2.370335995151187,0.0006237532405048069
5snd,54,1D2,5s54d,45891.03,0.0010006922855944561,88,Beigang1982.OC.42.19,2.372138697203688,0.0006613785155445256
5snd,55,1D2,5s55d,45892.58,0.0010006922855944561,88,Beigang1982.OC.42.19,2.3719493572723636,0.0007005667655896999
5snd,56,1D2,5s56d,45894.0409,0.0010006922855944561,88,Beigang1982.OC.42.19,2.373999422889689,0.0007411803631899793
5snd,57,1D2,5s57d,45895.4215,0.0010006922855944561,88,Beigang1982.OC.42.19,2.376765475265067,0.0007833032333089671
5snd,58,1D2,5s58d,45896.7331,0.0010006922855944561,88,Beigang1982.OC.42.19,2.375931261343993,0.0008271531695482839
5snd,59,1D2,5s59d,45897.9755,0.0010006922855944561,88,Beigang1982.OC.42.19,2.3753201110245428,0.0008725994977106887
5snd,60,1D2,5s60d,45899.1528,0.0010006922855944561,88,Beigang1982.OC.42.19,2.3755320907827624,0.0009196412938393102
5snd,61,1D2,5s61d,45900.2719,0.0010006922855944561,88,Beigang1982.OC.42.19,2.3743500063942378,0.0009684131802193181
5snd,62,1D2,5s62d,45901.3328,0.0010006922855944561,88,Beigang1982.OC.42.19,2.3753922042453013,0.0010187656304822767
5snd,63,1D2,5s63d,45902.3404,0.0010006922855944561,88,Beigang1982.OC.42.19,2.3777425583667053,0.0010707645700166323
5snd,64,1D2,5s64d,45903.3024,0.0010006922855944561,88,Beigang1982.OC.42.19,2.376955258315739,0.001124675247208856
5snd,65,1D2,5s65d,45904.2175,0.0010006922855944561,88,Beigang1982.OC.42.19,2.3774531781213994,0.0011802930707054883
5snd,66,1D2,5s66d,45905.0896,0.0010006922855944561,88,Beigang1982.OC.42.19,2.3781987212615334,0.0012377004860581774
5snd,67,1D2,5s67d,45905.9232,0.0010006922855944561,88,Beigang1982.OC.42.19,2.376924048500129,0.0012970614643877446
5snd,68,1D2,5s68d,45906.7247,0.0010006922855944561,88,Beigang1982.OC.42.19,2.3682251466448037,0.0013587517787746338
5snd,69,1D2,5s69d,45907.4771,0.0010006922855944561,88,Beigang1982.OC.42.19,2.3770229692200218,0.0014212477312493799
5snd,70,1D2,5s70d,45908.1945,0.0010006922855944561,88,Beigang1982.OC.42.19,2.3888533650960966,0.0014854313415390155
5snd,74,1D2,5s74d,45910.8054,0.0010006922855944561,88,Beigang1982.OC.42.19,2.3821410179538134,0.0017654754382260018
5snd,75,1D2,5s75d,45911.3891,0.0010006922855944561,88,Beigang1982.OC.42.19,2.3847359448684813,0.0018402695574788453
5snd,79,1D2,5s79d,45913.5019,0.0010006922855944561,88,Beigang1982.OC.42.19,2.3919628115416884,0.0021608304175171128
5snd,80,1D2,5s80d,45913.9752,0.0010006922855944561,88,Beigang1982.OC.42.19,2.4035920376058186,0.0022455489785285577
5snd,84,1D2,5s84d,45915.7197,0.0010006922855944561,88,Beigang1982.OC.42.19,2.4000017587045477,0.002611368296507358
