imagevcoAtom,wavemeterAtom,winTotNum,atomTempX,atomTempY
6,20776.048,98932.3101417167,5.7520044906597e-06,2.19027144164147e-06
6.005,20776.048,111935.148524672,4.51084050370625e-06,3.2568320556603e-06
6.01,20776.049,97408.2971354024,9.77453428698584e-06,2.43201502138048e-06
6.015,20776.049,99661.4676035255,8.14473506999038e-06,2.83866889086658e-06
6.02,20776.05,105644.971607371,1.04962053561699e-05,2.2853922254245e-06
6.025,20776.05,92548.8954642934,7.33676946044916e-06,2.57791781218919e-06
6.03,20776.052,76238.3473869228,7.28607478649046e-06,1.96903704877138e-06
6.035,20776.053,71290.5183576218,4.70164929258442e-06,2.48444036756403e-06
6.04,20776.053,49132.1860815457,3.26241539470744e-06,2.61685508872028e-06
6.045,20776.054,70457.3239037646,9.32834847105385e-06,2.50428223304473e-06
6.05,20776.054,119421.152863715,1.08160846382833e-05,3.27604481672529e-06
6.06,20776.056,78054.2850023084,5.65874775558846e-06,3.24916277223906e-06
6.065,20776.057,103006.812058703,6.48851872563776e-06,2.69846198864946e-06
6.07,20776.058,83384.5982129242,7.78959777285811e-06,5.22817523535128e-06
6.075,20776.058,97517.0024425824,5.89801173372175e-06,3.04045201215256e-06
6.08,20776.059,106268.468345148,5.67991741803895e-06,2.49328314179182e-06
6.085,20776.059,81486.911192465,5.19640381861733e-06,2.65199079448397e-06
6.09,20776.061,113002.031754539,6.30083819956021e-06,3.01120171081779e-06
6.095,20776.061,90751.1925574415,4.42342001961175e-06,2.48748782556352e-06
6.1,20776.062,89416.4851117962,5.19772569438464e-06,1.92159211565865e-06
6.105,20776.063,155625.941681007,5.65507010979868e-06,3.14994173318272e-06
6.11,20776.064,184912.297311402,8.06769331444527e-06,3.61865656648958e-06
6.115,20776.065,234082.952361666,1.00189642154275e-05,2.79455357879679e-06
6.12,20776.066,235383.723926044,5.50123513044251e-06,2.77552276862591e-06
6.125,20776.067,266646.751429542,5.82967840461613e-06,2.71245022246284e-06
6.13,20776.068,349299.643197028,6.33289977389492e-06,2.65545425898566e-06
6.135,20776.068,381999.867588702,7.00809289650121e-06,2.47956831997028e-06
6.14,20776.069,457687.762632594,6.49886193631166e-06,2.93356104525388e-06
6.145,20776.071,429601.028038309,7.48250427216018e-06,2.95943942723961e-06
6.15,20776.072,373771.754421999,6.8685963891516e-06,2.72073299476262e-06
6.155,20776.072,349634.02807401,6.65300427650989e-06,2.57543576365121e-06
6.16,20776.073,409332.306031657,7.00348861987988e-06,2.46407058111834e-06
6.165,20776.075,537161.60204274,7.42393303533542e-06,2.80490257058164e-06
6.17,20776.074,447241.936222685,7.01935416440431e-06,2.50917848845685e-06
6.175,20776.076,334566.648988525,5.90458516506874e-06,3.00449749000765e-06
6.18,20776.077,286387.782835558,6.31248753971215e-06,2.47804678573802e-06
6.185,20776.078,219189.659582178,8.1612916487313e-06,3.00583773644577e-06
6.19,20776.079,156939.620603724,7.00604636454745e-06,2.82565793564672e-06
6.195,20776.081,165959.512013706,6.37528707547915e-06,2.87689749098638e-06
6.2,20776.081,168683.929517602,6.68894750727655e-06,2.82793269540046e-06
6.205,20776.083,125268.175967784,5.89144196343371e-06,2.31441092742285e-06
6.21,20776.084,137151.11557504,5.77892201566367e-06,3.62859059778905e-06
6.215,20776.084,101586.813244352,8.15577092126377e-06,1.88718459638825e-06
6.22,20776.086,102904.91674056,4.64357513790666e-06,2.77133828097841e-06
6.225,20776.087,113358.713135275,7.94464320850891e-06,1.94551184044489e-06
6.23,20776.088,132529.879613167,6.67795458005147e-06,2.76651394856369e-06
6.235,20776.09,139728.216956704,5.92856219663489e-06,2.39867236593535e-06
6.24,20776.091,132714.541869942,8.2815514860595e-06,2.65262034719261e-06
6.245,20776.092,141801.638476933,8.06769331444527e-06,2.06927558203309e-06
6.25,20776.093,157070.029420147,6.8225774665187e-06,2.82208516238492e-06
6.255,20776.095,194097.039093188,8.42062918507606e-06,2.26207650998917e-06
6.26,20776.096,244104.153117812,6.86505098043757e-06,2.57543576365121e-06
6.265,20776.098,286216.0233995,6.15325220888035e-06,2.88214520805783e-06
6.27,20776.099,270739.54740322,6.99121794572307e-06,2.36080585575315e-06
6.275,20776.101,475893.348262929,6.63058892941179e-06,2.57543576365121e-06
6.28,20776.102,653126.397454171,6.49245802506932e-06,2.29973213570423e-06
6.285,20776.105,1102216.54350903,7.14279162345292e-06,2.70068497056945e-06
6.29,20776.106,844153.914800462,7.18262244119345e-06,3.33402212145069e-06
6.295,20776.109,1101410.18197154,7.24907977644851e-06,3.05563695461063e-06
6.3,20776.112,1021307.2022469,6.46589095306557e-06,2.74213525586919e-06
