imagevcoAtom,wavemeterAtom,winTotNum,atomTempX,atomTempY
5.5,20776.092,231674.289338133,6.68494903317786e-06,2.11400027362954e-06
5.505,20776.092,242158.765721089,6.4482098315027e-06,2.19972120450028e-06
5.51,20776.092,301698.005620593,7.94954705688259e-06,2.8615099761593e-06
5.515,20776.094,263223.709819942,6.27999337203672e-06,1.96253321490221e-06
5.52,20776.094,318489.906621111,7.25168197683192e-06,2.02667968414357e-06
5.525,20776.095,327282.730978854,7.13091558716852e-06,1.98126073622517e-06
5.53,20776.095,405810.713789381,7.98227804463921e-06,2.09493385218881e-06
5.535,20776.096,376935.82344169,6.13600413829057e-06,2.23916955365364e-06
5.54,20776.096,434946.19749148,7.66227369813698e-06,2.26469356007598e-06
5.545,20776.098,489231.470524672,7.87397860672171e-06,3.23246117073437e-06
5.55,20776.098,517101.608706361,7.15519454402491e-06,2.55685850451566e-06
5.555,20776.1,642753.390876592,6.90156175005716e-06,2.63470737412855e-06
5.56,20776.1,738883.998287569,6.7711796731132e-06,2.20201511943746e-06
5.565,20776.101,820026.447720647,7.24647804303691e-06,1.90448286644707e-06
5.57,20776.102,978884.710875425,7.29494671843776e-06,2.35487008374533e-06
5.575,20776.103,1206769.36728441,6.59778150771013e-06,2.07929694639954e-06
5.58,20776.103,1420308.25287084,6.62760307433283e-06,1.9484784843038e-06
5.585,20776.104,1959375.16417003,7.05267890681101e-06,2.62593024679711e-06
5.59,20776.104,2210700.19249119,6.78728355070747e-06,2.25887994789235e-06
5.595,20776.106,1876960.20258029,7.19713383285942e-06,2.34006334175214e-06
5.6,20776.107,1627473.50071933,6.82207262330031e-06,2.31529313989631e-06
5.605,20776.107,1787611.19674471,6.50625498723136e-06,2.01321934327688e-06
5.61,20776.108,2042919.83146798,6.70445288578721e-06,2.10473666441108e-06
5.615,20776.109,2440876.61422912,6.803910707567e-06,2.18912739807694e-06
5.62,20776.11,2196996.83066464,6.995818187708e-06,2.07595380185313e-06
5.625,20776.111,2126288.52416548,6.35139637766031e-06,2.06177544513906e-06
5.63,20776.112,2494908.67084816,6.80794459680738e-06,2.22646179388734e-06
5.635,20776.113,2595789.03358003,7.11286231709537e-06,2.35487008374533e-06
5.64,20776.113,2213374.58116475,6.7681623254557e-06,2.07790364262494e-06
5.645,20776.115,1512509.49714918,6.87721047794705e-06,2.32176783472485e-06
5.65,20776.116,1182979.3851216,7.05883979658658e-06,2.39119451293585e-06
5.655,20776.117,912612.916343541,7.31322945845589e-06,2.4094609836563e-06
5.66,20776.117,796381.672406528,6.9917290090059e-06,2.14559207432841e-06
5.665,20776.118,671598.477257826,6.24661687047516e-06,2.11653024281415e-06
5.67,20776.119,549655.042288105,6.62312555253825e-06,2.44650474555469e-06
5.675,20776.121,428858.76631505,6.99326231092765e-06,2.50428223304473e-06
5.68,20776.122,437209.543658352,6.21332929902415e-06,2.10333486174962e-06
5.685,20776.123,402612.815579579,6.56059911122226e-06,2.24379952306368e-06
5.69,20776.124,321968.266605878,6.04822539342727e-06,2.21551601213569e-06
5.695,20776.126,265970.195166209,5.79659170575675e-06,2.0432228140965e-06
5.7,20776.125,273407.85155485,5.9757170095046e-06,2.1828405006295e-06
5.705,20776.127,304382.996741417,6.41830541474235e-06,2.36139984388912e-06
5.71,20776.128,255168.612739874,5.94033338840963e-06,2.25626626000254e-06
5.715,20776.129,265597.72696132,4.88743315663932e-06,2.18198389688983e-06
5.72,20776.13,331111.436103439,7.12781911580839e-06,2.98442965687052e-06
5.725,20776.131,308815.528668635,7.30330170325747e-06,2.07818226602211e-06
5.73,20776.132,327048.308309857,7.49361120588173e-06,2.05151959555044e-06
5.735,20776.134,296463.384179144,6.52845935646796e-06,2.20746795854397e-06
5.74,20776.135,354877.141989971,6.29065385269438e-06,1.96930827533517e-06
5.745,20776.136,381091.156681869,6.07249202222801e-06,2.23281115348341e-06
5.75,20776.138,407092.251900267,6.28919961843866e-06,2.27197108217113e-06
