imagevcoAtom,wavemeterAtom,winTotNum,atomTempX,atomTempY
5.5,20776.105,1953386.21444166,7.14589134493682e-06,2.17684780475865e-06
5.505,20776.105,1615615.32583137,6.8225774665187e-06,2.35249786697589e-06
5.51,20776.105,1503136.15585426,6.74153829223118e-06,2.38044691401825e-06
5.515,20776.106,1472988.91999203,6.84784344300047e-06,2.12525616201746e-06
5.52,20776.106,1483483.05147854,7.19091287183084e-06,2.75110432729136e-06
5.525,20776.107,1646609.62457898,6.80189421123974e-06,2.13908535457348e-06
5.53,20776.107,1855988.99015886,6.77369464316343e-06,2.11906172498741e-06
5.535,20776.109,2219909.0128887,7.27512279401381e-06,2.26149514877081e-06
5.54,20776.109,2058142.12070375,6.78879426987272e-06,2.11821772948647e-06
5.545,20776.11,1765388.71786228,6.41928478536956e-06,1.94793892640142e-06
5.55,20776.11,2046189.23297414,6.6644756163492e-06,2.0762322944982e-06
5.555,20776.112,2150485.44487293,7.210102807314e-06,2.16318114640908e-06
5.56,20776.112,2425657.17851919,7.34776773917113e-06,2.53219342735258e-06
5.565,20776.113,1690040.4932011,6.98355423794518e-06,2.46103750585045e-06
5.57,20776.114,1293199.53841907,7.20906485974357e-06,2.16630928779703e-06
5.575,20776.114,1107820.69453827,6.99735193792267e-06,2.23570021464664e-06
5.58,20776.115,942386.089571643,6.64652484658724e-06,2.16659377636008e-06
5.585,20776.116,709462.837819449,6.90054625449112e-06,2.51714510216578e-06
5.59,20776.117,670862.047854284,6.65200723566958e-06,2.43623674535971e-06
5.595,20776.118,534207.39630585,6.6430372303038e-06,2.24322051538321e-06
5.6,20776.118,522037.57957813,7.26626292861796e-06,2.40556230143234e-06
5.605,20776.12,430840.051758697,6.3557811028178e-06,2.23512225298302e-06
5.61,20776.12,384149.309329185,6.54476660028331e-06,2.19599614239342e-06
5.615,20776.121,413922.333177107,7.0927727697693e-06,2.57140498444305e-06
5.62,20776.122,344198.827990651,7.13607786707852e-06,2.38134162265721e-06
5.625,20776.123,323925.080015094,7.48885008277054e-06,2.41396338570865e-06
5.63,20776.123,345100.12262095,6.67445872638538e-06,2.82370887004811e-06
5.635,20776.125,277443.123483676,5.92244579059346e-06,2.41877058025812e-06
5.64,20776.125,230144.517737444,6.00741523307784e-06,1.97962872580329e-06
5.645,20776.126,294938.026052805,7.46665151332376e-06,2.36853352932889e-06
5.65,20776.126,277515.465716411,7.24335657934577e-06,2.00007718765869e-06
5.655,20776.128,252954.53129625,7.8490498212409e-06,2.6917985344779e-06
5.66,20776.128,271744.003884727,7.20906485974357e-06,2.31088375862752e-06
5.665,20776.129,225888.00383026,6.52006659362922e-06,1.93151830183181e-06
5.67,20776.13,248290.951002594,6.13935603388861e-06,2.18455421243839e-06
5.675,20776.131,262924.068226045,6.86150648698827e-06,3.17709998215217e-06
5.68,20776.131,260063.231843796,5.57355170102655e-06,2.31882367088864e-06
5.685,20776.133,315513.971853393,7.62913842487045e-06,2.33149682804419e-06
5.69,20776.133,303414.252181562,8.03752707593329e-06,2.34686864327919e-06
5.695,20776.135,327880.429184719,6.96568859714328e-06,2.13795475979694e-06
5.7,20776.135,349466.336705636,6.90562447947622e-06,2.26760316799862e-06
5.705,20776.136,393768.163458656,6.29404771971825e-06,2.23050124943163e-06
5.71,20776.136,384117.429573982,7.29651291385345e-06,2.69592255861608e-06
5.715,20776.139,459335.930406644,6.48310414086151e-06,2.5398884222414e-06
5.72,20776.139,596998.192447243,7.81173075144515e-06,2.73573774214058e-06
5.725,20776.14,567675.201474548,7.08042409264217e-06,2.17399703528344e-06
5.73,20776.142,735538.636615611,7.90872788397732e-06,2.41096131736861e-06
5.735,20776.142,849356.246179368,6.55169097028121e-06,2.126383394597e-06
5.74,20776.143,1142166.24690867,7.01577005306708e-06,2.63376626717105e-06
5.745,20776.145,1415168.04207402,6.90511657292279e-06,2.0988522312835e-06
5.75,20776.146,1787944.92147531,7.41972057607681e-06,2.15182513926617e-06
5.755,20776.147,2359733.76661413,7.3734624237882e-06,2.82760767368474e-06
5.76,20776.148,2826111.5596574,7.09637649392234e-06,2.54697812827658e-06
5.765,20776.149,4281911.77366016,7.73520901570209e-06,2.30266415827352e-06
5.77,20776.15,3616226.86205772,7.05216562074238e-06,2.36347939074949e-06
5.775,20776.151,2580579.50837658,7.18521268709865e-06,2.25887994789235e-06
5.78,20776.152,2256443.50825548,7.41814121205622e-06,2.62060842130021e-06
5.785,20776.155,2557225.48402586,7.32944185095821e-06,2.54697812827658e-06
5.79,20776.155,2062731.36003328,7.18987630649696e-06,2.83183441294115e-06
5.795,20776.157,1414657.19751275,7.12730310262441e-06,2.74757901704381e-06
5.8,20776.158,1031605.96867456,6.90562447947622e-06,2.51622523308597e-06
5.805,20776.159,751508.845597214,6.95498019583899e-06,2.62092132042787e-06
5.81,20776.16,609453.747251336,7.09740629750449e-06,2.14049901831878e-06
5.815,20776.162,483575.149645642,6.60672091708324e-06,2.0335644829507e-06
5.82,20776.163,399201.407536255,7.24647804303691e-06,3.20956673858265e-06
5.825,20776.164,300645.480045168,6.88228011065094e-06,2.25365408510138e-06
5.83,20776.165,237749.883426731,5.771025886679e-06,1.76009129913316e-06
5.835,20776.168,258210.407197067,7.43815891110037e-06,3.12290005905466e-06
5.84,20776.169,170569.053191306,6.45017320511742e-06,2.22415517731706e-06
5.845,20776.171,156381.845937667,5.17527666927996e-06,2.50030754648979e-06
5.85,20776.174,161312.565765643,6.50132581964642e-06,2.75463189768244e-06
