 #Wavefunction nu=           0
 # R (nm)   R psi(R)    E(MHz)
   1.1672383481685536E-004   2.0270662061240018E-018  -11.622537499962919     
   3.9129390951048214E-004   6.9170184113109273E-018  -11.622537499962919     
   8.2283547395935793E-004   1.4141864027316012E-017  -11.622537499962919     
   1.4113148368702735E-003   2.3766438110200014E-017  -11.622537499962919     
   2.1567256613030028E-003   3.8204869960644298E-017  -11.622537499962919     
   3.0590657016652560E-003   4.6726516546433204E-017  -11.622537499962919     
   4.1183336494325365E-003   7.0206398714792626E-017  -11.622537499962919     
   5.3345284258695122E-003   8.5586124344351999E-017  -11.622537499962919     
   6.7076489710169726E-003   1.0657753585308142E-016  -11.622537499962919     
   8.2376941676980363E-003   1.3590308628028002E-016  -11.622537499962919     
   9.9246628100988256E-003   1.5596950803315242E-016  -11.622537499962919     
   1.1768553589447018E-002   2.0901397517517008E-016  -11.622537499962919     
   1.3769365086836851E-002   2.6163734970227673E-016  -11.622537499962919     
   1.5927095769482452E-002   3.1497029082328375E-016  -11.622537499962919     
   1.8241743988537538E-002   3.2598035218009152E-016  -11.622537499962919     
   2.0713307977897093E-002   3.4842009207456764E-016  -11.622537499962919     
   2.3341785853379492E-002   4.2252828099939536E-016  -11.622537499962919     
   2.6127175612231827E-002   4.5807458097703453E-016  -11.622537499962919     
   2.9069475132820818E-002   5.6562141581882988E-016  -11.622537499962919     
   3.2168682174354729E-002   5.7050925728267258E-016  -11.622537499962919     
   3.5424794376750911E-002   7.3115794312465084E-016  -11.622537499962919     
   3.8837809260476877E-002   6.5804237019989233E-016  -11.622537499962919     
   4.2407724226433942E-002   7.1900179020825141E-016  -11.622537499962919     
   4.6134536555906165E-002   7.9125798929997364E-016  -11.622537499962919     
   5.0018243410437105E-002   8.4538378140031138E-016  -11.622537499962919     
   5.4058841831789183E-002   9.3615328105373282E-016  -11.622537499962919     
   5.8256328741853741E-002   1.0044678944118607E-015  -11.622537499962919     
   6.2610700942597908E-002   1.1390958265650749E-015  -11.622537499962919     
   6.7121955116013612E-002   1.1687732004497072E-015  -11.622537499962919     
   7.1790087824011847E-002   1.2631739116589205E-015  -11.622537499962919     
   7.6615095508416511E-002   1.3646827603242108E-015  -11.622537499962919     
   8.1596974490857510E-002   1.3671976359485599E-015  -11.622537499962919     
   8.6735720972723473E-002   1.5113435688737003E-015  -11.622537499962919     
   9.2031331035099639E-002   1.5719113433628325E-015  -11.622537499962919     
   9.7483800638690749E-002   1.7037768409910056E-015  -11.622537499962919     
  0.10309312562376943        1.7193643715193351E-015  -11.622537499962919     
  0.10885930171008083        1.8197253487907209E-015  -11.622537499962919     
  0.11478232449679562        1.9425306448284676E-015  -11.622537499962919     
  0.12086218946243074        2.0170955681659362E-015  -11.622537499962919     
  0.12709889196476695        2.1232115135277865E-015  -11.622537499962919     
  0.13349242724077434        2.0436737175845975E-015  -11.622537499962919     
  0.14004279040655163        2.1698572305436457E-015  -11.622537499962919     
  0.14674997645721047        2.1926272668029258E-015  -11.622537499962919     
  0.15361398026683670        2.2701842146856407E-015  -11.622537499962919     
  0.16063479658837357        2.2918604416485892E-015  -11.622537499962919     
  0.16781242005354174        2.3939810390268751E-015  -11.622537499962919     
  0.17514684517277304        2.5199638996623846E-015  -11.622537499962919     
  0.18263806633508942        2.5971697355005579E-015  -11.622537499962919     
  0.19028607780803544        2.7895317045418030E-015  -11.622537499962919     
  0.19809087373757914        2.9640247939091903E-015  -11.622537499962919     
  0.20605244814800927        3.1621517684482353E-015  -11.622537499962919     
  0.21417079494184627        3.4043000967217995E-015  -11.622537499962919     
  0.22244590789973295        3.6623997669722711E-015  -11.622537499962919     
  0.23087778068035561        3.9144586749553264E-015  -11.622537499962919     
  0.23946640682031678        4.1875554486618187E-015  -11.622537499962919     
  0.24821177973403211        4.4542963655196847E-015  -11.622537499962919     
  0.25711389271364798        4.7758253945238090E-015  -11.622537499962919     
  0.26617273892890314        4.9319588614734218E-015  -11.622537499962919     
  0.27538831142703907        5.3312170250160782E-015  -11.622537499962919     
  0.28476060313267221        5.6363046103152569E-015  -11.622537499962919     
  0.29428960684768640        5.9261395164706211E-015  -11.622537499962919     
  0.30397531525112120        6.1474710293982390E-015  -11.622537499962919     
  0.31381772089904536        6.5369543819552957E-015  -11.622537499962919     
  0.32381681622443897        6.6914539263086536E-015  -11.622537499962919     
  0.33397259353707198        6.8991094361684824E-015  -11.622537499962919     
  0.34428504502337864        7.0099729528067703E-015  -11.622537499962919     
  0.35475416274632943        7.1783332765215457E-015  -11.622537499962919     
  0.36537993864531121        7.2593663725717695E-015  -11.622537499962919     
  0.37616236453598523        7.3594920090799811E-015  -11.622537499962919     
  0.38710143211016124        7.3697995806672888E-015  -11.622537499962919     
  0.39819713293566589        7.5172855742498906E-015  -11.622537499962919     
  0.40944945845619851        7.5076502570642947E-015  -11.622537499962919     
  0.42085839999120972        7.5717122190469761E-015  -11.622537499962919     
  0.43242394873573348        7.6276421875491841E-015  -11.622537499962919     
  0.44414609576027053        7.7593956173179911E-015  -11.622537499962919     
  0.45602483201063615        7.6574162086723191E-015  -11.622537499962919     
  0.46806014830781406        7.6442557050955808E-015  -11.622537499962919     
  0.48025203534780897        7.5297341548630508E-015  -11.622537499962919     
  0.49260048370149395        7.4868848790658962E-015  -11.622537499962919     
  0.50510548381446119        7.4293955922951210E-015  -11.622537499962919     
  0.51776702600686908        7.4145050802718540E-015  -11.622537499962919     
  0.53058510047328555        7.2632720533911314E-015  -11.622537499962919     
