 #Wavefunction nu=           0
 # R (nm)   R psi(R)    E(MHz)
   1.2376993383826217E-004   2.4691799979876706E-018  -9.7052698981234187     
   4.1491458336180190E-004   8.2958119805939745E-018  -9.7052698981234187     
   8.7250639367289203E-004   1.8779109111190803E-017  -9.7052698981234187     
   1.4965096396847245E-003   3.1241936502407386E-017  -9.7052698981234187     
   2.2869176019241623E-003   4.8679920838824765E-017  -9.7052698981234187     
   3.2437278992424913E-003   6.9325570074904962E-017  -9.7052698981234187     
   4.3669391441254080E-003   9.6620819104580053E-017  -9.7052698981234187     
   5.6565501927191243E-003   1.1520747458450895E-016  -9.7052698981234187     
   7.1125599210794029E-003   1.5308363742473592E-016  -9.7052698981234187     
   8.7349671445903620E-003   1.7915958917830977E-016  -9.7052698981234187     
   1.0523770584648500E-002   2.0219583300414747E-016  -9.7052698981234187     
   1.2478968853476725E-002   2.5380280264587926E-016  -9.7052698981234187     
   1.4600560446516244E-002   3.1237693393655951E-016  -9.7052698981234187     
   1.6888543738453714E-002   3.5671617380877907E-016  -9.7052698981234187     
   1.9342916980909338E-002   4.0953618934053047E-016  -9.7052698981234187     
   2.1963678301166176E-002   4.8309320263276080E-016  -9.7052698981234187     
   2.4750825701302954E-002   5.9681676030813261E-016  -9.7052698981234187     
   2.7704357057669455E-002   6.8163509200904587E-016  -9.7052698981234187     
   3.0824270120558831E-002   7.5631712040780910E-016  -9.7052698981234187     
   3.4110562513912743E-002   8.9192124428891514E-016  -9.7052698981234187     
   3.7563231735180794E-002   1.0146364179182703E-015  -9.7052698981234187     
   4.1182275155152180E-002   1.1355179488120206E-015  -9.7052698981234187     
   4.4967690017832171E-002   1.3371584187768208E-015  -9.7052698981234187     
   4.8919473440388016E-002   1.4492627378360186E-015  -9.7052698981234187     
   5.3037622413018314E-002   1.6586614458765341E-015  -9.7052698981234187     
   5.7322133798909769E-002   1.8119777636667654E-015  -9.7052698981234187     
   6.1773004334142075E-002   2.0351406905170274E-015  -9.7052698981234187     
   6.6390230627631261E-002   2.2514906989829399E-015  -9.7052698981234187     
   7.1173809161075879E-002   2.4198879760002385E-015  -9.7052698981234187     
   7.6123736288844779E-002   2.5685032953664381E-015  -9.7052698981234187     
   8.1240008237970604E-002   2.7602780856379778E-015  -9.7052698981234187     
   8.6522621108036393E-002   2.9352456375021032E-015  -9.7052698981234187     
   9.1971570871125452E-002   3.0352871757647294E-015  -9.7052698981234187     
   9.7586853371755614E-002   3.2604048444263153E-015  -9.7052698981234187     
  0.10336846432679730        3.3730103213103578E-015  -9.7052698981234187     
  0.10931639932541889        3.4317597908704481E-015  -9.7052698981234187     
  0.11543065382898558        3.6561323514396278E-015  -9.7052698981234187     
  0.12171122317100952        3.8029075993744480E-015  -9.7052698981234187     
  0.12815810255706583        3.9128840459692717E-015  -9.7052698981234187     
  0.13477128706470515        4.1261590551357939E-015  -9.7052698981234187     
  0.14155077164337460        4.3229025475583939E-015  -9.7052698981234187     
  0.14849655111435348        4.4452490654832589E-015  -9.7052698981234187     
  0.15560862017063060        4.6996355588826653E-015  -9.7052698981234187     
  0.16288697337686314        4.8200508153879458E-015  -9.7052698981234187     
  0.17033160516925286        5.0608436236888159E-015  -9.7052698981234187     
  0.17794250985546128        5.3027953083596791E-015  -9.7052698981234187     
  0.18571968161453942        5.5775160994472529E-015  -9.7052698981234187     
  0.19366311449679935        5.8164001097216705E-015  -9.7052698981234187     
  0.20177280242374285        6.0178684166273423E-015  -9.7052698981234187     
  0.21004873918795605        6.2336111455142234E-015  -9.7052698981234187     
  0.21849091845300059        6.4775202830684807E-015  -9.7052698981234187     
  0.22709933375331914        6.6795137764781530E-015  -9.7052698981234187     
  0.23587397849411956        6.8498194826627714E-015  -9.7052698981234187     
  0.24481484595129135        7.0120646557826176E-015  -9.7052698981234187     
  0.25392192927127027        7.3518120090008606E-015  -9.7052698981234187     
  0.26319522147092972        7.5184281451384125E-015  -9.7052698981234187     
  0.27263471543749263        7.7827076209718177E-015  -9.7052698981234187     
  0.28224040392838523        7.9604691535363853E-015  -9.7052698981234187     
  0.29201227957114195        8.2076435113691647E-015  -9.7052698981234187     
  0.30195033486326989        8.5364105708868186E-015  -9.7052698981234187     
  0.31205456217213440        8.7329197287377981E-015  -9.7052698981234187     
  0.32232495373484121        9.0187061395178309E-015  -9.7052698981234187     
  0.33276150165810225        9.2575150000675950E-015  -9.7052698981234187     
  0.34336419791811013        9.5115614078348040E-015  -9.7052698981234187     
  0.35413303436040972        9.6746290401576390E-015  -9.7052698981234187     
  0.36506800269976508        9.9328651090876825E-015  -9.7052698981234187     
  0.37616909452002362        1.0110083797558919E-014  -9.7052698981234187     
  0.38743630127398859        1.0327674494376439E-014  -9.7052698981234187     
  0.39886961428326939        1.0556190931502246E-014  -9.7052698981234187     
  0.41046902473814700        1.0800357107921023E-014  -9.7052698981234187     
  0.42223452369743553        1.1046810826420453E-014  -9.7052698981234187     
  0.43416610208832807        1.1221796334901362E-014  -9.7052698981234187     
  0.44626375070626939        1.1392007491782296E-014  -9.7052698981234187     
  0.45852746021477664        1.1520315477644243E-014  -9.7052698981234187     
  0.47095722114531652        1.1512956054253703E-014  -9.7052698981234187     
  0.48355302389714311        1.1602380204044043E-014  -9.7052698981234187     
  0.49631485873714426        1.1538790043503687E-014  -9.7052698981234187     
  0.50924271579968350        1.1430295416796693E-014  -9.7052698981234187     
  0.52233658508643921        1.1298719792356384E-014  -9.7052698981234187     
  0.53559645646624687        1.1178744583655089E-014  -9.7052698981234187     
  0.54902231967493564        1.1135182874432919E-014  -9.7052698981234187     
  0.56261416431516331        1.1000688131474764E-014  -9.7052698981234187     
  0.57637197985625299        1.0816126857335428E-014  -9.7052698981234187     
  0.59029575563401993        1.0448199478688380E-014  -9.7052698981234187     
  0.60438548085059529        1.0121478033095024E-014  -9.7052698981234187     
  0.61864114457427000        9.7249084233385161E-015  -9.7052698981234187     
  0.63306273573928717        9.3965916095951499E-015  -9.7052698981234187     
  0.64765024314571507        9.0508677370734774E-015  -9.7052698981234187     
  0.66240365545921431        8.8059033228546667E-015  -9.7052698981234187     
