 #Wavefunction nu=           0
 # R (nm)   R psi(R)    E(MHz)
   1.3848156955716972E-004   8.9630043806191972E-020  -6.8539008316225916     
   4.6423247515980270E-004   6.0150229448119200E-021  -6.8539008316225916     
   9.7621491017664086E-004  -3.4550767990627347E-019  -6.8539008316225916     
   1.6743889031385216E-003  -1.8358068253048358E-018  -6.8539008316225916     
   2.5587469358771962E-003  -1.3894517359784173E-018  -6.8539008316225916     
   3.6292863442140477E-003  -1.2542584788571212E-018  -6.8539008316225916     
   4.8860055757109951E-003  -5.7320103386144465E-018  -6.8539008316225916     
   6.3289033505526332E-003  -9.9029857949795754E-018  -6.8539008316225916     
   7.9579784111996153E-003  -2.3219524095680948E-018  -6.8539008316225916     
   9.7732294322293422E-003  -8.5497442649624269E-018  -6.8539008316225916     
   1.1774654983059981E-002  -6.7388216728300291E-018  -6.8539008316225916     
   1.3962253510959423E-002  -8.2327672092167810E-018  -6.8539008316225916     
   1.6336023332532867E-002  -1.9924745859149821E-017  -6.8539008316225916     
   1.8895962629277747E-002  -2.3704964028294959E-017  -6.8539008316225916     
   2.1642069444997011E-002  -3.2194795926372203E-017  -6.8539008316225916     
   2.4574341684377436E-002  -5.4831901143650535E-017  -6.8539008316225916     
   2.7692777112019291E-002  -9.8269653623699726E-017  -6.8539008316225916     
   3.0997373351849457E-002  -1.1939108789291146E-016  -6.8539008316225916     
   3.4488127886754726E-002  -8.0512040113523978E-017  -6.8539008316225916     
   3.8165038058251888E-002  -1.3879942870051504E-016  -6.8539008316225916     
   4.2028101066330523E-002  -1.9978524111751065E-016  -6.8539008316225916     
   4.6077313969264573E-002  -2.5629526360584500E-016  -6.8539008316225916     
   5.0312673683474168E-002  -2.8133457916100022E-016  -6.8539008316225916     
   5.4734176983465124E-002  -2.4332734834820586E-016  -6.8539008316225916     
   5.9341820501682699E-002  -3.5143231626612461E-016  -6.8539008316225916     
   6.4135600728463402E-002  -4.3439599461693787E-016  -6.8539008316225916     
   6.9115514011928239E-002  -4.2301890049562969E-016  -6.8539008316225916     
   7.4281556557919751E-002  -5.0177184623011768E-016  -6.8539008316225916     
   7.9633724429941419E-002  -5.1441758001000259E-016  -6.8539008316225916     
   8.5172013549032352E-002  -5.0675539850107417E-016  -6.8539008316225916     
   9.0896419693759847E-002  -5.2568257252389955E-016  -6.8539008316225916     
   9.6806938500092643E-002  -4.5178682692878372E-016  -6.8539008316225916     
  0.10290356546134481       -5.1032035125815092E-016  -6.8539008316225916     
  0.10918629592810199       -4.8454198648702343E-016  -6.8539008316225916     
  0.11565512510813013       -4.7791975663692309E-016  -6.8539008316225916     
  0.12231004806631390       -4.2646962252453547E-016  -6.8539008316225916     
  0.12915105972454391       -4.1013444131774699E-016  -6.8539008316225916     
  0.13617815486166068       -3.6478888535868653E-016  -6.8539008316225916     
  0.14339132811336078       -4.0327521232317707E-016  -6.8539008316225916     
  0.15079057397209886       -4.3980024337362048E-016  -6.8539008316225916     
  0.15837588678699949       -4.9863240291456449E-016  -6.8539008316225916     
  0.16614726076378489       -5.2968469411090722E-016  -6.8539008316225916     
  0.17410468996463793       -6.4656603987188346E-016  -6.8539008316225916     
  0.18224816830815591       -6.6552769354992674E-016  -6.8539008316225916     
  0.19057768956921220       -8.0724217479679631E-016  -6.8539008316225916     
  0.19909324737886128       -7.8646710751907876E-016  -6.8539008316225916     
  0.20779483522426004       -8.1233833975260544E-016  -6.8539008316225916     
  0.21668244644852436       -7.8366895208546342E-016  -6.8539008316225916     
  0.22575607425064881       -7.6162501723519460E-016  -6.8539008316225916     
  0.23501571168538934       -6.1535535655409380E-016  -6.8539008316225916     
  0.24446135166314095       -6.1584141266714060E-016  -6.8539008316225916     
  0.25409298694983240       -4.3965654300334292E-016  -6.8539008316225916     
  0.26391061016679629       -3.7977147611955962E-016  -6.8539008316225916     
  0.27391421379067582       -2.4122099473648251E-016  -6.8539008316225916     
  0.28410379015327319       -1.3373820646571207E-016  -6.8539008316225916     
  0.29447933144142818        5.6404187332141603E-017  -6.8539008316225916     
  0.30504082969691942        1.6026638982187957E-016  -6.8539008316225916     
  0.31578827681630078        3.2916816833002181E-016  -6.8539008316225916     
  0.32672166455079504        5.1606667470034214E-016  -6.8539008316225916     
  0.33784098450614236        7.5328751188861161E-016  -6.8539008316225916     
  0.34914622814247215        9.8719852960762139E-016  -6.8539008316225916     
  0.36063738677417118        1.2188408776432924E-015  -6.8539008316225916     
  0.37231445156973314        1.4805531717405642E-015  -6.8539008316225916     
  0.38417741355161894        1.7672555878170634E-015  -6.8539008316225916     
  0.39622626359611235        1.9899019902856161E-015  -6.8539008316225916     
  0.40846099243317147        2.1975566127466385E-015  -6.8539008316225916     
  0.42088159064627662        2.4619453970257788E-015  -6.8539008316225916     
  0.43348804867228768        2.5433586624383937E-015  -6.8539008316225916     
  0.44628035680127648        2.6155601715976258E-015  -6.8539008316225916     
  0.45925850517637673        2.6779362974659506E-015  -6.8539008316225916     
  0.47242248379362811        2.7022010877727232E-015  -6.8539008316225916     
  0.48577228250180549        2.8221108539197353E-015  -6.8539008316225916     
  0.49930789100227424        2.9045161651870141E-015  -6.8539008316225916     
  0.51302929884879167        2.9724279199741641E-015  -6.8539008316225916     
  0.52693649544736842        3.0556657162100075E-015  -6.8539008316225916     
  0.54102947005608737        3.0959352169197960E-015  -6.8539008316225916     
  0.55530821178493195        2.9574789858230954E-015  -6.8539008316225916     
  0.56977270959560888        2.8534111073617767E-015  -6.8539008316225916     
  0.58442295230136865        2.6700787203058414E-015  -6.8539008316225916     
  0.59925892856682816        2.4441195311514167E-015  -6.8539008316225916     
  0.61428062690778917        2.2307411353588854E-015  -6.8539008316225916     
  0.62948803569105272        2.1717759889326399E-015  -6.8539008316225916     
  0.64488114313423650        2.1252437651274475E-015  -6.8539008316225916     
  0.66045993730558139        2.0587564587889800E-015  -6.8539008316225916     
  0.67622440612375423        1.9632802405049303E-015  -6.8539008316225916     
  0.69217453735767265        1.8301523301049532E-015  -6.8539008316225916     
  0.70831031862627336        1.6264650631840202E-015  -6.8539008316225916     
  0.72463173739837006        1.5785190407937813E-015  -6.8539008316225916     
  0.74113878099239228        1.4648638213365100E-015  -6.8539008316225916     
  0.75783143657622198        1.5032032792819913E-015  -6.8539008316225916     
  0.77470969116697252        1.4311321768799467E-015  -6.8539008316225916     
  0.79177353163079633        1.4855656391244190E-015  -6.8539008316225916     
  0.80902294468263547        1.3572527415458083E-015  -6.8539008316225916     
  0.82645791688606929        1.1171067983267827E-015  -6.8539008316225916     
  0.84407843465304300        8.5324358996446535E-016  -6.8539008316225916     
  0.86188448424368647        5.7134009482312665E-016  -6.8539008316225916     
  0.87987605176608996        4.8536836142330755E-016  -6.8539008316225916     
  0.89805312317606711        4.9406928140702532E-016  -6.8539008316225916     
  0.91641568427693598        5.5417587811194723E-016  -6.8539008316225916     
  0.93496372071930833        4.7478616584272696E-016  -6.8539008316225916     
  0.95369721800084872        2.5823286229695547E-016  -6.8539008316225916     
  0.97261616146603525        1.4168862546945592E-016  -6.8539008316225916     
  0.99172053630595225       -3.6753517876889835E-017  -6.8539008316225916     
   1.0110103275580224       -5.0266793130691674E-017  -6.8539008316225916     
   1.0304855201058036        2.4908424714834451E-018  -6.8539008316225916     
   1.0501460986787143        8.4421026387375220E-017  -6.8539008316225916     
   1.0699920478518163        8.8828390472697324E-017  -6.8539008316225916     
   1.0900233520455578        1.5642555731317288E-016  -6.8539008316225916     
   1.1102399955255353        5.8761576849606199E-018  -6.8539008316225916     
   1.1306419624022417       -1.0250027486515840E-017  -6.8539008316225916     
   1.1512292366308003       -3.9548153969066565E-017  -6.8539008316225916     
   1.1720018020107399       -1.4916560629921522E-017  -6.8539008316225916     
   1.1929596421857045        1.3044480822624187E-016  -6.8539008316225916     
   1.2141027406432159        3.7802139159073197E-016  -6.8539008316225916     
   1.2354310807144224        5.1900993373637700E-016  -6.8539008316225916     
   1.2569446455738120        5.4417667358029285E-016  -6.8539008316225916     
   1.2786434182389477        3.5792118922194924E-016  -6.8539008316225916     
   1.3005273815702314        2.9219509412623492E-016  -6.8539008316225916     
   1.3225965182705868        1.6474179522993283E-016  -6.8539008316225916     
   1.3448508108852266        2.2637601120853227E-016  -6.8539008316225916     
   1.3672902418013682        2.1441851016574181E-016  -6.8539008316225916     
   1.3899147932479403        2.4511495736135932E-016  -6.8539008316225916     
   1.4127244472953158        1.3816174622665760E-016  -6.8539008316225916     
   1.4357191858550262        1.5029880443677063E-016  -6.8539008316225916     
   1.4588989906794905        2.0552185002426625E-016  -6.8539008316225916     
   1.4822638433617168        2.0845004252647139E-016  -6.8539008316225916     
   1.5058137253350099        6.6861033555018842E-017  -6.8539008316225916     
   1.5295486178726903       -9.0162825921967172E-017  -6.8539008316225916     
   1.5534685020877947       -3.0839485554339710E-016  -6.8539008316225916     
   1.5775733589327823       -4.0621635034025374E-016  -6.8539008316225916     
   1.6018631691992371       -6.6457291387518812E-016  -6.8539008316225916     
   1.6263379135175817       -6.6024514323913152E-016  -6.8539008316225916     
   1.6509975723567463       -7.0289031351104359E-016  -6.8539008316225916     
   1.6758421260238774       -6.0957165762840413E-016  -6.8539008316225916     
   1.7008715546640361       -5.7087058318940323E-016  -6.8539008316225916     
   1.7260858382598967       -4.1844435948173791E-016  -6.8539008316225916     
   1.7514849566314112       -3.5676073288105484E-016  -6.8539008316225916     
   1.7770688894355084       -1.3780202875663922E-016  -6.8539008316225916     
   1.8028376161657780       -8.1597458651688073E-017  -6.8539008316225916     
   1.8287911161521557       -1.3264812874546068E-016  -6.8539008316225916     
   1.8549293685605817       -3.2074395854900641E-016  -6.8539008316225916     
   1.8812523523927120       -1.5404412938831139E-016  -6.8539008316225916     
   1.9077600464855711       -2.2285597913369556E-016  -6.8539008316225916     
   1.9344524295112104       -2.2765043440270152E-016  -6.8539008316225916     
   1.9613294799764127       -4.3724308537973503E-016  -6.8539008316225916     
   1.9883911762223319       -6.4762463846422253E-016  -6.8539008316225916     
   2.0156374964241839       -7.3287747085583475E-016  -6.8539008316225916     
   2.0430684185908645       -7.0548915175546884E-016  -6.8539008316225916     
   2.0706839205646665       -8.8732428115297939E-016  -6.8539008316225916     
   2.0984839800208910       -8.7265175795384831E-016  -6.8539008316225916     
   2.1264685744675491       -8.0854123039334359E-016  -6.8539008316225916     
   2.1546376812449548       -7.0338870725875678E-016  -6.8539008316225916     
   2.1829912775254439       -7.1440722951705562E-016  -6.8539008316225916     
