 #Wavefunction nu=           0
 # R (nm)   R psi(R)    E(MHz)
   7.3182661365512802E-005   1.3483343009182688E-018  -47.373024201869882     
   2.4533061065911874E-004   5.4784341551394637E-018  -47.373024201869882     
   5.1589540340910142E-004   1.1047111529694198E-017  -47.373024201869882     
   8.8485591609338218E-004   1.8367274934221450E-017  -47.373024201869882     
   1.3522081756232479E-003   2.7461850154287881E-017  -47.373024201869882     
   1.9179507740735699E-003   4.0466213434612269E-017  -47.373024201869882     
   2.5820828910351730E-003   4.0684073433873658E-017  -47.373024201869882     
   3.3446038501704209E-003   5.8290212904845320E-017  -47.373024201869882     
   4.2055129869137927E-003   7.6982161453063941E-017  -47.373024201869882     
   5.1648096008258502E-003   1.0539736617397616E-016  -47.373024201869882     
   6.2224929358941760E-003   1.3280968880443344E-016  -47.373024201869882     
   7.3785621715542100E-003   1.3053010878262446E-016  -47.373024201869882     
   8.6330164181907375E-003   1.4750850604191583E-016  -47.373024201869882     
   9.9858547147888155E-003   2.0437837176554094E-016  -47.373024201869882     
   1.1437076027566785E-002   1.7881764876252489E-016  -47.373024201869882     
   1.2986679249224959E-002   1.8018683124228423E-016  -47.373024201869882     
   1.4634663198432856E-002   1.5313697229861023E-016  -47.373024201869882     
   1.6381026619518999E-002   2.0998090073926194E-016  -47.373024201869882     
   1.8225768182277190E-002   1.2071330917583724E-016  -47.373024201869882     
   2.0168886481792117E-002   1.6954036696954471E-016  -47.373024201869882     
   2.2210380038356316E-002   1.2486950245391609E-016  -47.373024201869882     
   2.4350247297370536E-002   7.0318776879832846E-017  -47.373024201869882     
   2.6588486629270772E-002   1.4301747037427418E-017  -47.373024201869882     
   2.8925096329496278E-002  -3.6099588699901309E-017  -47.373024201869882     
   3.1360074618412261E-002  -1.5448284575270034E-016  -47.373024201869882     
   3.3893419641284436E-002  -2.0310514925437042E-016  -47.373024201869882     
   3.6525129468222624E-002  -2.8322705080523012E-016  -47.373024201869882     
   3.9255202094147394E-002  -4.1822677296294424E-016  -47.373024201869882     
   4.2083635438758205E-002  -5.8281557075690019E-016  -47.373024201869882     
   4.5010427346466993E-002  -6.5948494643862622E-016  -47.373024201869882     
   4.8035575586394368E-002  -7.3898274889437410E-016  -47.373024201869882     
   5.1159077852302601E-002  -8.0251833404278176E-016  -47.373024201869882     
   5.4380931762565955E-002  -9.4642776998707164E-016  -47.373024201869882     
   5.7701134860131689E-002  -9.8360911864467128E-016  -47.373024201869882     
   6.1119684612471900E-002  -1.0816027610156140E-015  -47.373024201869882     
   6.4636578411550932E-002  -1.1828781329339975E-015  -47.373024201869882     
   6.8251813573765696E-002  -1.2587669763008712E-015  -47.373024201869882     
   7.1965387339916254E-002  -1.2378290781845741E-015  -47.373024201869882     
   7.5777296875155997E-002  -1.3005772912461113E-015  -47.373024201869882     
   7.9687539268940080E-002  -1.2915798907927825E-015  -47.373024201869882     
   8.3696111534978621E-002  -1.3744405150351716E-015  -47.373024201869882     
   8.7803010611198690E-002  -1.4431465177865823E-015  -47.373024201869882     
   9.2008233359671787E-002  -1.6368298422797507E-015  -47.373024201869882     
   9.6311776566589541E-002  -1.6176079838816169E-015  -47.373024201869882     
  0.10071363694219042       -1.8208224505099574E-015  -47.373024201869882     
  0.10521381112070965       -1.9789143009930371E-015  -47.373024201869882     
  0.10981229566033777       -2.0841237165777602E-015  -47.373024201869882     
  0.11450908704314451       -2.2329446181642985E-015  -47.373024201869882     
  0.11930418167503663       -2.3033685499579964E-015  -47.373024201869882     
  0.12419757588569574       -2.2989831591783114E-015  -47.373024201869882     
  0.12918926592851382       -2.2965718735901472E-015  -47.373024201869882     
  0.13427924798053753       -2.1957755803295825E-015  -47.373024201869882     
  0.13946751814239938       -1.9730490901025718E-015  -47.373024201869882     
  0.14475407243826879       -1.8491427843872119E-015  -47.373024201869882     
  0.15013890681577163       -1.6333848339616518E-015  -47.373024201869882     
  0.15562201714592627       -1.5535795643481691E-015  -47.373024201869882     
  0.16120339922309126       -1.5334797020035942E-015  -47.373024201869882     
  0.16688304876487911       -1.4113724566547942E-015  -47.373024201869882     
  0.17266096141209983       -1.6221250986982944E-015  -47.373024201869882     
  0.17853713272868091       -1.6435985706392229E-015  -47.373024201869882     
  0.18451155820159984       -1.8793287426769458E-015  -47.373024201869882     
  0.19058423324081394       -2.0524078159157872E-015  -47.373024201869882     
  0.19675515317918138       -2.1186690182061279E-015  -47.373024201869882     
  0.20302431327238715       -2.2676112365293157E-015  -47.373024201869882     
  0.20939170869886650       -2.3629229471632968E-015  -47.373024201869882     
  0.21585733455972689       -2.2726950271936342E-015  -47.373024201869882     
  0.22242118587866733       -2.4356601416313862E-015  -47.373024201869882     
  0.22908325760190298       -2.3756696977352559E-015  -47.373024201869882     
  0.23584354459807697       -2.5625024375285537E-015  -47.373024201869882     
  0.24270204165818016       -2.5848453966658271E-015  -47.373024201869882     
  0.24965874349547024       -2.8176813632593230E-015  -47.373024201869882     
  0.25671364474537955       -3.0360026813169129E-015  -47.373024201869882     
  0.26386673996544080       -3.3325792068836089E-015  -47.373024201869882     
  0.27111802363518012       -3.4944711554752437E-015  -47.373024201869882     
  0.27846749015604511       -3.6496768295290062E-015  -47.373024201869882     
  0.28591513385130873       -3.8327468384257716E-015  -47.373024201869882     
  0.29346094896597813       -3.9904425026414579E-015  -47.373024201869882     
  0.30110492966670210       -4.1363658943903791E-015  -47.373024201869882     
  0.30884707004167505       -4.1842853351053650E-015  -47.373024201869882     
  0.31668736410054399       -4.1976165651973355E-015  -47.373024201869882     
  0.32462580577431194       -4.3294103041882103E-015  -47.373024201869882     
  0.33266238891524069       -4.2724687935531597E-015  -47.373024201869882     
  0.34079710729675361       -4.4293941635450060E-015  -47.373024201869882     
  0.34902995461333380       -4.3812357355483366E-015  -47.373024201869882     
  0.35736092448041956       -4.5274668505846122E-015  -47.373024201869882     
  0.36579001043431214       -4.2343150746636564E-015  -47.373024201869882     
  0.37431720593205309       -4.3062226080496356E-015  -47.373024201869882     
  0.38294250435134913       -4.0590746210204293E-015  -47.373024201869882     
  0.39166589899043397       -3.9786966410715125E-015  -47.373024201869882     
  0.40048738306798282       -3.9535964263696795E-015  -47.373024201869882     
  0.40940694972299446       -4.0791033702114484E-015  -47.373024201869882     
  0.41842459201469034       -4.0294604777766308E-015  -47.373024201869882     
  0.42754030292238232       -4.0705218569200931E-015  -47.373024201869882     
  0.43675407534539262       -3.9724738908487076E-015  -47.373024201869882     
  0.44606590210290992       -3.8706767848289503E-015  -47.373024201869882     
  0.45547577593389371       -3.7839236964908827E-015  -47.373024201869882     
  0.46498368949695634       -3.8764462157021927E-015  -47.373024201869882     
  0.47458963537023691       -3.9629834566156058E-015  -47.373024201869882     
  0.48429360605128591       -4.3627681373312426E-015  -47.373024201869882     
  0.49409559395695407       -4.6395408697005968E-015  -47.373024201869882     
  0.50399559142326489       -4.9482005427958186E-015  -47.373024201869882     
  0.51399359070528816       -5.0313323657825366E-015  -47.373024201869882     
  0.52408958397703020       -5.0284198884671807E-015  -47.373024201869882     
  0.53428356333129290       -4.9983763000271885E-015  -47.373024201869882     
  0.54457552077956572       -5.3661198736035266E-015  -47.373024201869882     
  0.55496544825188121       -5.6769378120190578E-015  -47.373024201869882     
  0.56545333759669902       -6.0173842404717633E-015  -47.373024201869882     
  0.57603918058077186       -6.1068345694658598E-015  -47.373024201869882     
  0.58672296888901809       -6.1166485946279629E-015  -47.373024201869882     
  0.59750469412438978       -5.8853839162991824E-015  -47.373024201869882     
  0.60838434780773121       -5.5527626996354337E-015  -47.373024201869882     
  0.61936192137766033       -5.1572509380932662E-015  -47.373024201869882     
  0.63043740619041588       -4.9373288448303731E-015  -47.373024201869882     
  0.64161079351973094       -4.5401267220854474E-015  -47.373024201869882     
  0.65288207455670122       -4.4002285990012701E-015  -47.373024201869882     
  0.66425124040963257       -3.9326936994313091E-015  -47.373024201869882     
  0.67571828210390150       -3.6458894405531255E-015  -47.373024201869882     
  0.68728319058183063       -3.1507038598471694E-015  -47.373024201869882     
  0.69894595670252035       -2.6716356417236983E-015  -47.373024201869882     
  0.71070657124172709       -2.0926316276902882E-015  -47.373024201869882     
  0.72256502489171159       -1.7307007873559595E-015  -47.373024201869882     
  0.73452130826108497       -1.4319686449944217E-015  -47.373024201869882     
  0.74657541187466703       -1.4725109331363741E-015  -47.373024201869882     
  0.75872732617333516       -1.1781190088232285E-015  -47.373024201869882     
  0.77097704151388202       -9.9311680021929173E-016  -47.373024201869882     
  0.78332454816885633       -6.4801216735379662E-016  -47.373024201869882     
  0.79576983632641018       -5.2050853886238893E-016  -47.373024201869882     
  0.80831289609014867       -3.9678718792586429E-016  -47.373024201869882     
  0.82095371747897339       -2.4703370114668813E-016  -47.373024201869882     
  0.83369229042692516        2.2591847009007935E-016  -47.373024201869882     
  0.84652860478302927        5.3172375004606889E-016  -47.373024201869882     
  0.85946265031114188        8.2416963970981239E-016  -47.373024201869882     
  0.87249441668977634        8.0886818948095368E-016  -47.373024201869882     
  0.88562389351194915        9.1983784972083412E-016  -47.373024201869882     
  0.89885107028501976        7.6268876230276397E-016  -47.373024201869882     
  0.91217593643053307        1.1137343405000178E-015  -47.373024201869882     
  0.92559848128404010        1.1818401622752502E-015  -47.373024201869882     
  0.93911869409493909        1.3533888013103006E-015  -47.373024201869882     
  0.95273656402631113        1.0261553736774167E-015  -47.373024201869882     
  0.96645208015474993        8.6180587954509571E-016  -47.373024201869882     
  0.98026523147018529        4.1379113510174241E-016  -47.373024201869882     
  0.99417600687572683        3.0871357290117688E-016  -47.373024201869882     
   1.0081843951874827       -1.3317389045766280E-017  -47.373024201869882     
   1.0222903851343799       -6.0431957687776304E-017  -47.373024201869882     
   1.0364939653580043       -2.9105483419422304E-016  -47.373024201869882     
   1.0507951244124145       -3.9856665059270689E-016  -47.373024201869882     
   1.0651938507639764       -3.7510324654724952E-016  -47.373024201869882     
   1.0796901327911610       -1.9230270163945974E-016  -47.373024201869882     
   1.0942839587843962       -2.7647584471888504E-016  -47.373024201869882     
   1.1089753169458596       -1.9021136065213841E-016  -47.373024201869882     
   1.1237641953893229       -3.6486060682347946E-016  -47.373024201869882     
   1.1386505821399353       -6.7808035165425919E-018  -47.373024201869882     
   1.1536344651340753        6.5947782985073858E-017  -47.373024201869882     
   1.1687158322191356        1.8501574002951232E-016  -47.373024201869882     
   1.1838946711533600       -6.6693726542506986E-017  -47.373024201869882     
   1.1991709696056330       -3.1181127932484285E-017  -47.373024201869882     
   1.2145447151553097       -3.3285438205585985E-016  -47.373024201869882     
   1.2300158952920179       -2.3072692848460847E-016  -47.373024201869882     
   1.2455844974154635       -3.1412531966192862E-016  -47.373024201869882     
   1.2612505088352437       -3.0683774201461606E-017  -47.373024201869882     
   1.2770139167706476        1.5602381026475528E-016  -47.373024201869882     
   1.2928747083504646        7.1450221985961892E-016  -47.373024201869882     
   1.3088328706127907        5.9895110537108983E-016  -47.373024201869882     
   1.3248883905048185        6.3669713054207504E-016  -47.373024201869882     
   1.3410412548826574        4.3420618348197115E-016  -47.373024201869882     
   1.3572914505111171        6.6697819938754207E-016  -47.373024201869882     
   1.3736389640635132        5.9746251342050531E-016  -47.373024201869882     
   1.3900837821214680        6.3441028659697528E-016  -47.373024201869882     
   1.4066258911746929        4.6548289261212928E-016  -47.373024201869882     
   1.4232652776208021        5.4438387073500200E-016  -47.373024201869882     
   1.4400019277650975        1.2661046911038542E-016  -47.373024201869882     
   1.4568358278203593       -1.6007013776043001E-016  -47.373024201869882     
   1.4737669639066382       -5.0042465178847478E-016  -47.373024201869882     
   1.4907953220510513       -4.4920244815332428E-016  -47.373024201869882     
   1.5079208881875621       -4.9862758035790000E-016  -47.373024201869882     
   1.5251436481567731       -2.5630995877897957E-016  -47.373024201869882     
   1.5424635877057189       -2.5129766310949931E-016  -47.373024201869882     
   1.5598806924876336       -3.6631660522525163E-017  -47.373024201869882     
   1.5773949480617646       -1.2758191103048124E-017  -47.373024201869882     
   1.5950063398931147        1.1338455140787320E-016  -47.373024201869882     
   1.6127148533522633       -1.5268954889790874E-016  -47.373024201869882     
   1.6305204737151224        9.4720690712876085E-017  -47.373024201869882     
   1.6484231861627248        2.5196469128004411E-016  -47.373024201869882     
