0.025657	0.0070774	-0.013195	-0.010715	-0.0030173	-0.0009091	0.0066726	0.0062093	0.0016192	0.039388	0.020624	0.021637	-0.0080573	-0.013731	-0.011037	-0.011483	-0.0013235	-0.024772	-0.012006	0.03193	-0.024936	-0.0014148	0.0051628	-0.032762	-0.030479	-0.034789	0.012398	-0.0012305	0.0053244	0.015745	-0.0020155	-0.016054	-0.033059	-0.015883	0.019397	-0.0083219	0.014877	-0.023453	-0.0024436	0.0090142	-0.043796	-0.026897	-0.001125	-0.0015517	-0.040943	0.0016641	0.023199	-0.0082953	-0.015491	-0.028389	-0.0070375	-0.0074694	-0.0040335	0.01133	0.01067	0.037632	0.0054972	-0.012053	-0.006391	-0.016588	-0.025068	-0.031186	-0.006162	-0.00087417	-0.014076	0.024001	-0.031193	0.0011931	-0.017793	-0.0095488	-0.0030763	0.015071	0.00048138	0.020156	-0.008142	-0.0037447	0.020014	-0.016526	0.01631	0.011158	-0.026657	-0.013219	-0.0075258	-0.0081471	-0.02692	0.016029	0.021217	0.0035662	-0.0042271	0.0011512	0.0076463	0.010007	-0.013667	0.00068699	0.0078488	-0.0069354	0.0066726	0.01155	0.010616	0.014215	-0.00091015	0.021512	-0.00074973	-0.010781	-0.02779	-0.029318	-0.010041	-0.0044719	0.021887	0.0013692	-0.024708	-0.001082	0.0027175	-0.024961	-0.021777	-0.0043967	0.0002393	0.0064066	-0.022018	-0.025233	-0.029519	0.010547	-0.0072221	-0.0084523	-0.021987	-0.035731	0.028061	-0.013492	-0.018403	-0.015514	0.0047016	0.017265	-0.0055289	-0.012344	-0.03381	0.0028673	0.0063414	-0.026271	0.0059654	-0.016193	0.024284	0.0015541	0.015838	0.018364	0.0054082	0.02196	-0.0014162	-0.0071634	0.03282	-0.0060637	-0.020704	0.017485	0.018949	0.0035389	0.017558	-0.0027482	0.0075233	-6.3027e-05	0.00051472	-0.0074171	0.028066	0.011888	0.045388	0.0022007	-0.010607	0.010931	-0.0052261	0.014424	-0.0052945	0.016385	-0.0030135	-0.021205	-0.018168	-0.0014616	0.014586	-0.0072524	-0.0051744	-0.010349	0.0022773	-0.014523	-0.0020112	0.017945	0.028486	-0.018443	-0.030017	-0.0043878	0.011582	0.008297	-0.012476	-0.0092325	-0.0077278	-0.0063421	-0.0081576	-0.00078501	-0.025266	-0.027321	-0.016637	0.005724	0.027315	0.018013	-0.011119
0.0081436	-0.0024298	0.0052479	-0.023572	0.011349	-0.012913	0.0079517	0.016422	0.0062009	0.013358	0.0080519	0.025805	-0.00097725	-0.0095215	-0.012864	0.013661	-0.017601	-0.03462	-0.014144	0.00056249	0.0043714	0.01593	0.008929	-0.0055043	-0.038431	0.0090664	0.0029801	0.0089749	0.0088095	-0.013464	-0.0015957	-0.023815	-0.030522	0.0082958	-0.029298	-0.01597	0.021098	-0.038806	0.014204	0.016006	-0.030164	-0.044028	-0.010547	-0.016073	-0.011933	0.005809	-0.040494	0.0022671	0.017974	0.002367	-0.029477	-0.01474	-0.0039392	0.020048	-0.011946	0.018183	-0.017559	0.0017108	-0.025085	-0.047243	0.013053	-0.025648	-0.039738	-0.035304	-0.012821	-0.00028323	-0.012261	-0.0043028	-0.010952	0.0034517	-0.014776	0.014181	-0.0080931	-0.026414	0.011369	-0.024644	-0.02234	-0.018908	0.0083793	0.021234	0.024803	-0.015461	-0.016677	-0.0086354	-0.0016899	0.0061002	-0.0051665	0.0077787	-0.0089727	-0.0056525	0.0032253	-0.0072081	-0.0063597	0.033531	0.015174	-2.5537e-05	-0.0027985	-0.0029566	0.0064926	-0.0070663	-0.0035431	-0.0045292	0.043021	0.014037	-0.0076722	-0.017353	-0.0093193	-0.03115	0.014084	0.0079398	0.010725	0.013525	0.0068462	-0.0041516	-0.032285	-0.0022858	-0.0081125	-0.0019781	-0.013784	0.010912	0.0055269	0.0013832	0.013832	-0.021858	-0.002016	-0.028426	0.010743	-0.054608	-0.0039685	0.028636	0.010805	0.012325	-0.020597	-0.030154	-0.018411	-0.037811	-0.0056025	-0.035409	-0.011723	-0.022056	0.019467	0.0076266	0.021714	0.01177	-0.011516	-0.02089	-0.0091584	0.0059668	0.01275	-0.017943	0.0087204	0.00098131	0.020155	0.0043946	-0.0072693	0.00059668	0.00040236	-0.00010176	0.0084965	0.010302	-0.025641	0.032331	0.0092561	0.034284	-0.0030467	0.030544	-0.0073504	0.010276	-0.0037529	-0.0058224	-0.010195	-0.0098618	0.0068487	0.0018857	0.018353	0.0081743	-0.015023	-0.020203	-0.0027161	-0.012703	0.011601	0.03027	-0.0094314	-0.015031	0.00060373	0.015646	0.012079	0.025582	0.0074876	-0.0078271	-0.0052756	0.012772	-0.019198	-0.030808	-0.021404	-0.0047716	-0.025298	0.0058843	0.00043514	-0.013461	-0.022696
-0.012413	-0.0077175	-0.0033404	-0.039232	-0.0095987	0.020735	-0.0035468	-0.0039224	0.03997	0.027067	-0.019417	-0.011103	-0.020455	-0.018277	-0.029386	0.005421	-0.041594	0.015251	-0.001972	-0.040694	-0.027512	0.00099937	-0.0089343	-0.0054755	-0.021317	-0.019076	-0.012509	-0.015582	0.015991	-0.01613	0.030608	-0.020591	-0.026527	-0.00024628	-0.032205	0.025035	0.021499	-0.025509	0.04042	-0.0058429	-0.058029	-0.018949	-0.022213	0.0021879	0.011644	0.023884	-0.012077	-0.0029417	0.015102	-0.026437	-0.018909	-0.019156	-0.0005557	0.034509	-0.00074884	0.02747	0.0027616	-0.0085365	-0.0055916	0.013763	0.00045706	-0.00067476	0.0062278	0.0091217	-0.0034952	-0.013178	0.036782	0.0057714	0.011188	-0.0039029	-0.02501	-0.0073294	-0.0090418	-0.0076877	-0.020289	-0.012846	-0.0049483	-0.0084077	0.0030052	0.0031612	0.017934	-0.02627	-0.031756	0.0062524	-0.039016	-0.0029677	0.0044961	0.00047298	0.0086465	0.021953	0.032065	0.0090434	0.015047	0.010184	0.01758	-0.010798	0.0045479	-0.0093611	0.0060484	-0.0022418	0.019373	-0.0049432	0.019447	0.025428	-0.013156	0.00055386	-0.0043234	0.015876	0.017961	-0.0049074	0.014192	-0.020533	0.0067029	-0.013482	-0.0030575	-0.0060141	-0.00060253	0.00054615	-0.0077859	-0.029385	0.0024562	0.011174	0.02479	0.0021103	0.0051524	-0.012109	-0.024113	-0.014097	-0.019865	0.0082015	0.0010769	0.022402	-0.002733	-0.017945	-0.0040602	-0.0077171	-0.044688	-0.014268	0.013734	-0.0039959	0.021371	-0.0018231	0.015393	0.054174	0.0045574	0.023708	-0.02044	0.006901	0.027632	0.013544	0.014302	0.018107	0.0013183	0.015131	0.0092217	0.04028	0.011848	-0.0017633	-0.005885	-0.0040505	0.032816	0.020679	0.0015452	-0.0072786	0.0088784	-0.0014152	0.0078116	0.041529	0.014443	0.013841	0.02502	-0.01427	-0.0059391	-0.020552	-0.012082	0.010783	0.0032379	-0.014089	0.011401	-0.006457	0.0070009	-0.0092815	-0.02992	-0.014841	-0.0084881	-0.01713	0.010153	-0.024384	0.0015972	-0.020625	-0.0030284	0.0035538	-0.022746	-0.027011	-0.015052	-0.0044482	0.01625	0.0095004	0.027177	0.02556	0.011996
-0.0044363	0.0064466	0.0021833	0.0023414	0.006962	-0.028425	-0.022637	0.0052385	0.0092292	-0.0035101	0.001769	0.0034054	-0.0068562	-0.009686	-0.013948	0.0031447	-0.0135	-0.009853	0.007087	-0.020793	-0.02207	-0.010301	-0.035993	-0.024562	0.010634	0.0081008	-0.0043219	0.041245	0.022289	0.0087409	0.037682	-0.018913	0.033125	-0.031994	-0.049647	0.026432	0.0012834	-0.021373	0.018493	-0.023183	-0.0065713	-0.0033231	-0.01808	-0.04793	0.0080288	-0.013235	-0.0067087	0.010484	-0.014268	-0.018738	-0.014526	-0.0011976	-0.0076784	0.016358	-0.013719	-0.02403	-0.015858	-0.00089306	0.0046628	-0.0010565	-0.015953	0.0052622	-0.010843	0.020133	0.016444	0.013996	-0.012576	-0.01119	-0.020349	-0.012129	0.0059342	0.012342	-0.018853	0.063155	-0.023648	0.0073871	-0.013951	-0.003321	-0.0010764	0.010517	-0.0079494	-0.037833	-0.00067785	-0.0029628	0.018114	0.0031451	0.015439	0.01045	-0.0042071	0.019217	0.0022746	-0.0016599	-0.0053815	-0.021558	0.029543	0.012394	0.0055762	0.029048	-0.0064355	0.0016366	0.010762	-0.010368	-0.0065485	0.00090088	-0.0024008	-0.0044947	-0.03287	-0.026651	-0.0081463	-0.0036245	0.0078625	-0.025129	-0.0081413	-0.002668	0.0066445	-0.019141	0.011231	0.027611	-0.0067279	-0.0036865	0.016641	0.0074974	-0.0039631	-0.011577	-0.023615	-0.00201	-0.013696	-0.014522	0.0064713	-0.0099331	0.029403	0.018501	0.0079498	0.0096068	-0.0092469	0.012617	-0.015759	0.00049551	-0.015332	-4.43e-05	0.0056007	-0.0038061	-0.01127	0.0088587	0.0024107	-0.01046	-0.02001	-0.0094019	-0.022823	0.034858	0.042657	0.03772	0.023982	0.022618	0.023896	0.030946	-0.0016127	0.014048	0.0020522	0.026756	0.030363	0.0087011	0.01573	0.036773	0.037155	-0.005567	0.014967	-0.0011758	-0.0053261	0.010929	0.0069528	-0.01222	-0.024848	0.005207	-0.00083961	-0.010616	-0.0058818	0.0032728	-0.0061414	-0.012988	-0.014149	-0.016931	-0.014551	-0.027359	-0.0054012	-0.0020963	0.021707	0.0047463	0.008212	-0.0033653	-0.016921	-0.037041	-0.0074086	-0.016483	-0.024976	0.021443	0.0087948	0.0038627	0.014294	0.021444	-0.022461
-0.021874	0.0025803	0.023282	-0.0076651	-0.0030869	-0.025729	0.010051	-0.0088851	0.0080315	-0.0050046	-0.013328	-0.014075	-0.0046305	-0.021275	-0.0030368	-0.021126	-0.01256	-0.019246	-0.0054615	-0.0045566	-0.030836	0.0065972	-0.0099145	-0.0058227	-0.014112	-0.024076	0.015422	0.036792	-0.026987	-0.018161	0.0064191	-0.0052972	-0.016888	-0.013795	-0.021248	0.015609	-0.029258	-0.0038453	0.022755	-0.015942	0.026386	0.00064358	-0.0071792	0.011992	-0.017513	0.0056281	-0.021256	-0.016463	-0.014673	0.025563	0.011465	0.00063386	-0.010525	0.031055	0.0041969	-0.027725	-0.0214	0.025482	0.012276	0.012543	-0.035581	-0.020125	0.012784	0.030609	0.00087916	0.0059011	-0.0071933	-0.022297	-0.010387	-0.02673	-0.0046814	-0.012948	0.012728	0.0084905	0.010079	0.019603	-0.0288	-0.0093312	0.019448	0.012911	0.0093065	-0.015379	-0.0019553	-0.027745	-0.0026724	-0.030808	-0.032609	-0.0058782	0.0016233	0.014026	-0.0051477	-0.010068	0.0022014	-0.017788	0.029814	0.008984	0.007147	0.0063134	0.013848	-0.016323	0.022272	-0.00064606	0.00401	0.013198	0.0096307	0.0020443	0.0039795	0.0063349	-0.01649	0.01585	0.017931	-0.003797	-0.010263	-0.0064474	-0.0085181	-0.0018734	0.0086517	-0.0046356	0.0044529	0.0028181	0.00097824	-0.001096	-0.0018486	-0.0054897	-0.018495	0.01009	-0.016164	-0.019156	-0.019177	0.0040672	0.026957	-0.0033768	0.012147	-0.025513	0.0034841	0.015094	0.021941	-0.011285	-0.011927	-0.0018815	-0.011954	-0.023222	-0.00785	0.010646	0.011881	-0.025597	-0.010333	0.0041207	0.027178	0.012611	0.007219	0.0052405	0.0073655	0.021559	0.029352	0.012145	0.03357	0.0012617	0.019177	0.0007184	0.0068228	0.013412	0.028562	0.01828	0.013582	-0.0085111	0.022959	-0.0070046	0.02237	0.012059	0.035204	0.00087077	0.0019435	0.0084312	0.0088187	0.016803	0.036439	0.0034035	0.0077599	0.017821	0.022433	0.030146	-0.011978	-0.01899	-0.012903	-0.014387	-0.0030224	0.013564	0.021398	-0.017314	0.0027463	-0.021307	-0.01103	-0.012383	-0.0089653	0.0093817	0.026788	0.0014088	0.0097243	-0.0068819	0.010686
0.0019529	0.0062356	-0.0066159	-0.0027231	-0.028416	-0.041664	0.016412	0.0084825	-0.0072244	0.0061102	0.021985	-0.023409	-0.025186	-0.00055123	0.016177	-0.0087843	-0.007018	0.0020091	-0.034938	0.020401	-0.020726	0.0075637	-0.020084	0.0069617	-0.021246	0.002797	0.019305	0.011213	-0.010317	0.007375	0.01276	-0.015361	0.019596	-0.037237	0.025269	0.017862	-0.0084212	0.034184	-0.032988	-0.0050054	0.016057	-0.010662	-0.021268	-0.0070993	-0.041252	-0.0043912	-0.0077021	-0.0088613	0.0041907	0.038924	0.034675	-0.018596	-0.032327	-0.013212	0.0038744	-0.0059967	-0.015684	-0.0088614	0.0055609	0.0078031	-0.024963	-0.027162	-0.00013437	-0.02694	-0.0083316	0.014856	0.0027324	-0.015762	-0.011451	-0.012801	-0.0084196	0.028379	0.01251	0.029702	0.0056592	-0.025158	0.010696	-0.010814	0.0066163	0.0049767	0.0047307	-0.0048993	-0.01382	-0.008706	-0.023862	-0.01081	-0.0014884	-0.016535	-0.0044771	0.0091917	-0.021508	-0.0037434	0.01278	-0.001809	-0.01987	0.013556	0.0071586	-0.016076	-0.0075484	-0.0096188	-0.0025893	0.0091803	0.0001867	0.016476	0.020293	-0.021813	-0.0028535	0.0028003	-0.0081405	0.010373	0.0040864	0.017248	0.0026225	0.033834	-0.0066908	0.00186	-0.025027	-0.0019493	-0.010456	0.011993	0.0098293	0.0081231	0.0015469	0.0022462	0.0047314	-0.0074549	-0.027258	-0.00016071	0.00082789	-0.023755	-0.0036897	-0.0087453	0.0096386	0.014924	0.0013565	-0.020154	-0.018434	0.02131	-0.013461	0.030918	-0.017857	-0.014913	-0.0014541	-0.016381	0.017701	0.042488	0.025119	0.008592	-0.00087339	-0.0023929	-0.0086162	0.024324	-0.031866	0.024215	-0.014625	0.0066188	0.018302	0.025428	0.023989	-0.0013159	-0.0093966	0.032217	0.010255	0.027696	0.011756	0.012813	0.029986	0.022809	0.013818	0.014507	0.010027	0.009139	0.018112	0.0050797	-0.0063043	-0.019733	0.02364	0.037539	0.0016177	0.0033478	0.007651	0.03646	-0.014069	0.0097428	-0.014326	0.02076	-0.025835	0.017594	-0.0055235	0.010668	0.014363	-0.010534	-0.0091082	-0.0016045	-0.0083547	-0.016606	-0.0065957	-0.017272	0.015961	-0.0027303	-0.009974
-0.012295	0.023428	-0.0047527	0.010735	0.0042	0.00052117	0.017468	-0.0041443	-0.021046	0.00076132	0.031767	0.026397	-0.0038748	-0.0066611	-0.014444	-0.019561	-0.0070548	-0.0051469	-0.020195	0.016627	0.015857	-0.010653	-0.00439	0.0073379	-0.01894	-0.017804	-0.0076244	-0.0090177	-0.020481	0.0087339	-0.035395	0.0083838	-0.0056901	-0.036377	0.0056031	-0.022751	-0.016457	0.036544	-0.024942	0.039943	0.018943	-0.0076609	-0.0076042	0.0072212	-0.030456	-0.012216	-0.017322	-0.016746	-0.0081341	0.022852	-0.024731	-0.021083	-0.019047	-0.032166	0.0035546	-0.026311	0.0053074	-0.0095307	-0.018241	0.010502	-0.040685	0.0075434	0.0098764	-0.012078	0.020613	-0.0033435	-0.011329	-0.024199	0.0047768	-0.0046419	0.016487	0.011003	-0.022487	-0.0076054	-0.022208	0.0022564	-0.042358	-0.026564	0.020985	0.001028	-0.00066382	-0.015711	-0.010813	0.0065438	0.019812	0.001289	0.022646	-0.0097226	-0.0071938	-0.012734	0.021393	-0.023484	-0.019218	-0.0096548	-0.011883	0.013316	0.014013	0.0089636	0.0021688	0.01444	0.0012354	0.00038778	0.011164	-0.0003385	0.030599	0.015889	0.038022	-0.015629	0.0027906	-0.0055169	0.016153	0.0025468	-0.010291	-0.014446	-0.010381	0.024638	-0.0035757	0.011889	0.021544	0.0029981	0.0015944	-0.011599	-0.014449	-0.0024461	-0.012177	-0.0019696	-0.00065893	0.0030163	0.0040133	-0.018082	0.022582	0.014313	0.0079174	0.014708	-0.026321	-0.010926	-0.0091506	0.0014677	0.0037154	0.0075321	0.021246	0.012638	0.0030066	-0.024054	0.021197	0.036211	-0.0075752	0.0081368	-0.00059674	-0.02445	0.0010311	0.032947	0.00088846	0.014077	0.0083743	0.017741	0.0072061	0.00035214	0.027041	0.020158	0.002138	0.035626	-0.0012898	0.026945	0.032271	0.03827	-0.0091397	0.0052318	0.032642	0.011441	0.0089774	0.0075143	0.01097	0.015051	0.024165	-0.0095268	0.031617	-0.0067961	0.0022909	-0.0025467	0.0080746	0.03033	0.0029538	0.00055134	0.031117	0.0034834	-0.011096	0.023407	-0.025277	-0.021336	-0.0054828	-0.0031431	-0.0081313	0.02083	0.003895	0.010877	0.015459	-0.007763	-0.0056166	-0.019697	-0.021526
0.0013939	0.013655	0.0014201	-0.0059809	-0.028774	0.0087677	0.010507	0.0032818	-0.022567	-0.0012724	-0.015978	-0.030306	0.0082627	-0.0043389	0.0025321	-0.013294	-0.0052564	-0.021291	-0.0017689	-0.0027276	0.0012886	0.0091495	0.029376	-0.0031232	-0.017492	0.0039576	-0.00069475	0.014136	-0.028018	0.0090968	-0.03845	-0.0088261	-0.0065339	0.027626	0.00023678	-0.049815	0.0045495	-0.010148	-0.015158	0.0049314	-0.032047	-0.0071962	0.022148	0.014408	-0.032421	-0.00456	0.018202	-0.01375	0.018437	0.01182	-0.020291	0.021828	-0.00075413	-0.024488	0.0063497	-0.0044734	0.006332	-0.0055153	0.0032898	0.031381	0.0061671	-0.019059	-0.014634	0.01861	0.0064359	0.0025208	-0.0078248	-0.010152	-0.010265	0.0053038	0.0015928	-0.013832	-0.00025237	-0.023052	-0.0077218	0.024667	-0.024613	-0.012283	0.013586	-0.018878	0.0071956	0.0068209	0.011512	0.033409	0.0067881	-0.0088752	-0.01011	-0.007889	-0.0021851	-0.0032921	0.022489	-0.0049409	-0.002381	0.00074971	0.0045004	0.018013	0.0035054	0.010411	-0.0076691	-0.007403	-0.0021124	0.0094184	-0.0042815	-0.02284	0.040429	0.0059995	0.02526	-0.016242	-7.5038e-05	0.021062	0.012894	0.0088258	-0.0028882	-0.00034712	-0.015052	-0.023113	0.0099635	0.0064154	0.0033747	0.012783	0.018135	-0.026802	-0.0039145	0.00034422	0.0064956	-0.029741	0.00044228	0.0031646	0.0057152	-0.00020482	0.011791	0.012075	-0.0022606	0.022071	-0.0035074	-0.025782	0.017981	-0.011403	0.016084	-0.011708	-0.016983	0.012208	-0.024809	0.016907	-0.010333	0.008131	0.021891	-0.010329	-4.6008e-05	0.021571	0.030158	0.01024	0.017504	0.016107	-0.0021343	-0.0099963	0.0021565	0.046311	0.0092393	0.019637	0.0010468	0.012183	0.029582	0.026968	0.038193	0.030818	0.017674	-0.0018823	0.0020358	-0.0072743	0.001641	-0.0039145	0.011632	0.0066845	0.0088927	-0.011578	-0.0017457	-0.016279	0.013311	-0.025676	0.0030968	0.010153	0.012267	-0.0037796	0.0014592	0.012979	-0.01004	-0.016048	0.0053437	-0.0042241	0.00046581	0.018308	-0.01915	0.003651	0.015453	-0.0057988	-0.024115	-0.017351	-0.018794	-0.0026777	-0.011637
0.024966	0.016428	-0.0014429	-0.0097048	0.010992	-0.00049303	-0.0092225	0.00031239	0.015788	0.016791	0.011776	0.0026121	0.0061308	0.011904	0.00076002	-0.028158	-0.0011625	-0.023348	-0.011308	-0.0027735	-0.0063045	0.028852	0.0053254	-0.017866	-0.011973	0.027396	-0.023573	-0.022302	-0.017751	0.016042	-0.016516	0.013343	-0.020269	-0.013467	-0.03817	-0.042545	0.027023	-0.058037	-0.0094844	0.004441	-0.031032	0.0024971	0.0059148	0.0090921	0.0032967	-0.0054235	-0.0043999	-0.0081085	0.0014441	-0.0039671	0.032816	0.0053028	-0.0076256	-0.019394	-0.012866	0.018293	-0.032117	-0.0028858	-0.00291	0.029684	-0.0094044	-0.027686	0.0014688	0.027279	0.014158	-0.0053915	-0.0045175	-0.033619	-0.042223	-0.048964	-0.014946	0.0072309	0.020062	0.0091567	0.017744	0.0089328	-0.010365	-0.030418	0.019699	-0.0098085	0.0198	0.022419	0.01244	0.030862	0.0088022	-0.0030432	-0.0045411	-0.0010099	0.010573	0.012564	-0.0031647	-0.0047688	-0.0068562	-0.0029778	0.019147	0.014912	-0.0093603	0.010469	-0.032284	0.0040697	-0.010965	-0.012585	-0.019677	0.0035114	0.019549	0.0026129	0.023899	-0.0017748	0.022107	-0.0063756	0.030618	-0.010274	-0.0035624	-0.0067752	-0.004531	0.0065765	-0.0082975	-0.020343	0.00068622	0.0043844	-0.012215	-0.0064305	-0.008063	-0.020429	0.011803	0.0031838	0.027983	0.0058534	-0.0016929	0.0076521	0.008095	0.02034	-0.0048931	-0.01631	0.01995	-0.018012	0.0001511	-0.011676	0.015461	0.015695	0.012986	0.022022	0.019888	-0.0014244	-0.00079478	0.020195	0.044463	0.027393	-0.0059571	0.024379	0.0043751	-0.0019709	0.0046911	0.00060095	0.043241	-0.00068933	-0.01064	0.061714	0.045346	0.0015977	-0.017674	0.0093208	0.026137	0.028402	0.0025984	0.027729	-0.00018552	0.016328	0.0018578	0.01852	0.0032316	0.011385	-0.0027262	0.0069892	0.0045915	0.02031	0.0079986	0.016656	-0.016418	-0.0030886	-0.0055058	-0.0049605	0.027481	0.0048219	5.1855e-05	0.012615	-0.0066247	0.00050679	0.016184	-0.023033	-0.010567	-0.0079544	-0.013634	-0.014363	0.0029866	-0.0042134	-0.013625	-0.021784	-0.011705	0.010129	-0.0044606
-0.00059459	-0.010707	0.0031785	0.044715	-0.014896	-0.024464	-0.023018	-0.033129	-0.0014465	-0.017601	-0.0067394	-0.031038	0.0032416	-0.0083514	0.021563	-0.0094703	-0.0019472	-0.053048	0.0072525	-0.010631	0.0038956	0.0042983	0.01521	0.020508	0.044609	-0.018015	-0.034681	-0.021093	-0.021294	-0.0090341	0.010059	0.031385	-0.02776	0.032093	0.027834	0.012598	0.00035753	-0.055717	0.0030218	0.0033461	-0.0020156	-0.0022888	0.023993	-0.018129	0.011565	0.033554	-0.027627	-0.014671	-0.016947	0.011437	0.0049178	0.010707	-0.0075571	0.0098727	0.0016489	0.016624	-0.0036693	-0.0016978	0.013965	-0.0068901	-0.031178	-0.019961	0.0012173	-0.0050394	0.010244	0.0042004	0.028153	0.026329	-0.029154	0.013861	-0.014533	-0.014165	-0.020843	-0.017469	0.0094037	-0.0046813	0.007991	-0.026696	-0.021487	-0.00047561	0.0012595	-0.0048399	0.0084771	0.00036558	-0.01653	-0.033646	-0.0096163	-0.015703	-0.0020591	0.018314	-0.013152	-0.0093057	-0.015657	-0.03506	-0.01978	-0.010002	-0.0075271	-0.034914	-0.0042064	0.017886	-0.016261	-0.035228	-0.0065757	-0.0030642	0.011925	-0.002584	-0.0040933	0.0065191	-0.0069749	-0.028873	-0.0042066	-0.021554	-0.017353	0.0089485	0.015319	0.031621	-0.0074241	0.0046029	-0.0062225	0.01492	-0.014913	-0.0091274	-0.013103	-0.0070535	0.01358	-0.0061041	0.0033255	-0.010628	0.03176	-0.0077447	-0.035558	0.0023783	-0.00427	-0.04615	0.0054071	0.020852	0.022485	0.0031844	-0.0013913	0.003062	0.0098874	-0.008897	-0.016533	-0.021126	0.00052282	0.0138	0.012301	0.020032	0.044873	0.0062995	0.017969	0.021589	0.040492	0.018774	0.012984	0.0095708	0.027947	-1.8057e-05	0.030903	0.032628	0.016262	0.0049916	0.010078	0.035774	0.016301	0.028529	0.018336	0.017299	0.021594	0.036568	0.018955	-0.013365	0.022321	0.014729	0.016803	0.043155	0.020108	0.0091612	0.0048205	0.0080637	0.0088104	0.024173	0.0015835	0.0037372	0.018366	-0.0539	-0.016414	-0.010387	0.0035742	0.016436	-0.029757	-0.017771	-0.0019387	-0.0050158	0.018842	0.0055428	-0.020088	-0.039234	-0.0013038	-0.011974	0.0039125
