 # Molecular potential
 # R (nm)   Energy shift (MHz)
   1.3102251219453129E-004   0.0000000000000000     
   4.3922743894531162E-004   0.0000000000000000     
   9.2363287318388161E-004   0.0000000000000000     
   1.5842009964314168E-003   0.0000000000000000     
   2.4209246954721001E-003   0.0000000000000000     
   3.4338014496284393E-003   0.0000000000000000     
   4.6228297900816019E-003   0.0000000000000000     
   5.9880085059511078E-003   0.0000000000000000     
   7.5293364074326737E-003   0.0000000000000000     
   9.2468122404951759E-003   0.0000000000000000     
   1.1140434651612463E-002   0.0000000000000000     
   1.3210202171687510E-002   0.0000000000000000     
   1.5456113207998510E-002   0.0000000000000000     
   1.7878166039993225E-002   0.0000000000000000     
   2.0476358816841591E-002   0.0000000000000000     
   2.3250689556090606E-002   0.0000000000000000     
   2.6201156142746287E-002   0.0000000000000000     
   2.9327756328718351E-002   0.0000000000000000     
   3.2630487732473304E-002   0.0000000000000000     
   3.6109347838722293E-002   0.0000000000000000     
   3.9764333998272373E-002   0.0000000000000000     
   4.3595443427848171E-002   0.0000000000000000     
   4.7602673209961248E-002   0.0000000000000000     
   5.1786020292852765E-002   0.0000000000000000     
   5.6145481490355198E-002   0.0000000000000000     
   6.0681053481846665E-002   0.0000000000000000     
   6.5392732812150009E-002   0.0000000000000000     
   7.0280515891473105E-002   0.0000000000000000     
   7.5344398995351697E-002   0.0000000000000000     
   8.0584378264530646E-002   0.0000000000000000     
   8.6000449704957030E-002   0.0000000000000000     
   9.1592609187660198E-002   0.0000000000000000     
   9.7360852448698645E-002   0.0000000000000000     
  0.10330517508909022        0.0000000000000000     
  0.10942557257472584        0.0000000000000000     
  0.11572204023631119        0.0000000000000000     
  0.12219457326925992        0.0000000000000000     
  0.12884316673364085        0.0000000000000000     
  0.13566781555408897        0.0000000000000000     
  0.14266851451971285        0.0000000000000000     
  0.14984525828401110        0.0000000000000000     
  0.15719804136480420        0.0000000000000000     
  0.16472685814410468        0.0000000000000000     
  0.17243170286807352        0.0000000000000000     
  0.18031256964688927        0.0000000000000000     
  0.18836945245465792        0.0000000000000000     
  0.19660234512933888        0.0000000000000000     
  0.20501124137260890        0.0000000000000000     
  0.21359613474978645        0.0000000000000000     
  0.22235701868972019        0.0000000000000000     
  0.23129388648467386        0.0000000000000000     
  0.24040673129022636        0.0000000000000000     
  0.24969554612514863        0.0000000000000000     
  0.25916032387131593        0.0000000000000000     
  0.26880105727356385        0.0000000000000000     
  0.27861773893957381        0.0000000000000000     
  0.28861036133977946        0.0000000000000000     
  0.29877891680721225        0.0000000000000000     
  0.30912339753740004        0.0000000000000000     
  0.31964379558822476        0.0000000000000000     
  0.33034010287980031        0.0000000000000000     
  0.34121231119434797        0.0000000000000000     
  0.35226041217605464        0.0000000000000000     
  0.36348439733093996        0.0000000000000000     
  0.37488425802672004        0.0000000000000000     
  0.38645998549266697        0.0000000000000000     
  0.39821157081946468        0.0000000000000000     
  0.41013900495907407        0.0000000000000000     
  0.42224227872457470        0.0000000000000000     
  0.43452138279002217        0.0000000000000000     
  0.44697630769030167        0.0000000000000000     
  0.45960704382096479        0.0000000000000000     
  0.47241358143809470        0.0000000000000000     
  0.48539591065811599        0.0000000000000000     
  0.49855402145766559        0.0000000000000000     
  0.51188790367342007        0.0000000000000000     
  0.52539754700193353        0.0000000000000000     
  0.53908294099947052        0.0000000000000000     
  0.55294407508183518        0.0000000000000000     
  0.56698093852420450        0.0000000000000000     
  0.58119352046095540        0.0000000000000000     
  0.59558180988548992        0.0000000000000000     
  0.61014579565006233        0.0000000000000000     
  0.62488546646559617        0.0000000000000000     
  0.63980081090149699        0.0000000000000000     
  0.65489181738548774        0.0000000000000000     
  0.67015847420338814        0.0000000000000000     
  0.68560076949898185        0.0000000000000000     
  0.70121869127376757        0.0000000000000000     
  0.71701222738680626        0.0000000000000000     
  0.73298136555451066        0.0000000000000000     
  0.74912609335046410        0.0000000000000000     
  0.76544639820518401        0.0000000000000000     
  0.78194226740597805        0.0000000000000000     
  0.79861368809668698        0.0000000000000000     
  0.81546064727751422        0.0000000000000000     
  0.83248313180481193        0.0000000000000000     
  0.84968112839085885        0.0000000000000000     
  0.86705462360365071        0.0000000000000000     
  0.88460360386670356        0.0000000000000000     
  0.90232805545882355        0.0000000000000000     
  0.92022796451388178        0.0000000000000000     
  0.93830331702061776        0.0000000000000000     
  0.95655409882238618        0.0000000000000000     
  0.97498029561696453        0.0000000000000000     
  0.99358189295629340        0.0000000000000000     
   5.6250907136514794        484.32911783113673     
   5.6694057875584436        433.18442325943033     
   5.7138923052826120        396.21605884211289     
   5.7585502266787669        374.12916150542395     
   5.8033795113965780        366.58010679615086     
   5.8483801188800433        372.64580270891719     
   5.8935520083669353        390.81477885884931     
   5.9388951388882427        418.93471332317603     
   5.9844094692675815        454.78276255952989     
   6.0300949581206682        495.53939322592066     
   6.7358875235661841        470.18328577332693     
   6.7843057478510866        419.47397377147786     
   6.8328943947073926        370.87134556845189     
   6.8816534189092078        326.53542185801138     
   6.9305827750115965        288.08542440438583     
   6.9796824173499479        256.85163108348632     
   7.0289523000393732        233.78366703023022     
   7.0783923769741044        219.26094500694813     
   7.1280026018268634        213.33798946791953     
   7.1777829280482601        215.57512029308648     
   7.2277333088661635        225.17520063184116     
   7.2778536972850860        241.09803252336999     
   7.3281440460855674        262.00107754935237     
   7.3786043078235499        286.42214106266681     
   7.4292344348297350        312.88820494335982     
   7.4800343792089752        339.68882234554957     
   7.5310040928396376        365.51641329108838     
   7.5821435273729616        388.71000991821990     
   7.6334526342324471        408.19318708133835     
   7.6849313646131767        422.77829116925602     
   7.7365796694812401        431.59744426024838     
   7.7883974995730281        434.25642437082621     
   7.8403848053946188        430.24257374945307     
   7.8925415372211551        419.92599870673064     
   7.9448676450961528        403.48281631342360     
   7.9973630788308769        381.73689952963952     
   8.0500277880036908        355.71891377196863     
   8.1028617219593979        326.45375858929845     
   8.1558648298085910        295.50101545841216     
   8.2090370604269758        264.04195222565932     
   8.2623783624547542        233.54762744218260     
   8.3158886842959010        205.26720054573408     
   8.3695679741175670        180.20169720723354     
   8.4234161798493634        159.33896456233273     
   8.4774332491827149        143.21396093205783     
   8.5316191295701795        132.25026597613908     
   8.5859737682248038        126.57203248966854     
   8.6404971121194087        126.06324644273165     
   8.6951891079859447        130.39902327012476     
   8.7500497023148114        139.07752092122732     
   8.8050788413541436        151.41864708882963     
   8.8602764711091879        166.56037499430761     
   8.9156425373415598        183.65901121423633     
   8.9711769855686008        201.62267512955330     
   9.0268797610626628        219.45639027022403     
   9.0827508088504345        236.19416639292294     
   9.1387900737122454        250.75069221994104     
   9.1949975001813637        262.43045548961749     
   9.2513730325433094        270.49849290733812     
   9.3079166148351504        274.42791270334828     
   9.3646281908448028        274.13369216429169     
   9.4215077041103399        269.46613108562872     
   9.4785550979192656        260.70829113720191     
   9.5357703153078219        248.37034492951196     
   9.5931532990603010        232.90329447029421     
   9.6507039917082800        215.14786280970935     
   9.7084223355299635        195.88591678058896     
   9.7663082725494359        175.85453954519667     
   9.8243617445359703        155.98552229609925     
   9.8825826930032878        136.99318547334227     
   9.9409710592088487        119.56316183966129     
   9.9995267841531188        104.38843947027409     
   10.058249808578859        91.929363044579986     
   10.117140072970402        82.593307361008399     
