 # Molecular potential
 # R (nm)   Energy shift (MHz)
   1.1672383481685536E-004   0.0000000000000000     
   3.9129390951048214E-004   0.0000000000000000     
   8.2283547395935793E-004   0.0000000000000000     
   1.4113148368702735E-003   0.0000000000000000     
   2.1567256613030028E-003   0.0000000000000000     
   3.0590657016652560E-003   0.0000000000000000     
   4.1183336494325365E-003   0.0000000000000000     
   5.3345284258695122E-003   0.0000000000000000     
   6.7076489710169726E-003   0.0000000000000000     
   8.2376941676980363E-003   0.0000000000000000     
   9.9246628100988256E-003   0.0000000000000000     
   1.1768553589447018E-002   0.0000000000000000     
   1.3769365086836851E-002   0.0000000000000000     
   1.5927095769482452E-002   0.0000000000000000     
   1.8241743988537538E-002   0.0000000000000000     
   2.0713307977897093E-002   0.0000000000000000     
   2.3341785853379492E-002   0.0000000000000000     
   2.6127175612231827E-002   0.0000000000000000     
   2.9069475132820818E-002   0.0000000000000000     
   3.2168682174354729E-002   0.0000000000000000     
   3.5424794376750911E-002   0.0000000000000000     
   3.8837809260476877E-002   0.0000000000000000     
   4.2407724226433942E-002   0.0000000000000000     
   4.6134536555906165E-002   0.0000000000000000     
   5.0018243410437105E-002   0.0000000000000000     
   5.4058841831789183E-002   0.0000000000000000     
   5.8256328741853741E-002   0.0000000000000000     
   6.2610700942597908E-002   0.0000000000000000     
   6.7121955116013612E-002   0.0000000000000000     
   7.1790087824011847E-002   0.0000000000000000     
   7.6615095508416511E-002   0.0000000000000000     
   8.1596974490857510E-002   0.0000000000000000     
   8.6735720972723473E-002   0.0000000000000000     
   9.2031331035099639E-002   0.0000000000000000     
   9.7483800638690749E-002   0.0000000000000000     
  0.10309312562376943        0.0000000000000000     
  0.10885930171008083        0.0000000000000000     
  0.11478232449679562        0.0000000000000000     
  0.12086218946243074        0.0000000000000000     
  0.12709889196476695        0.0000000000000000     
  0.13349242724077434        0.0000000000000000     
  0.14004279040655163        0.0000000000000000     
  0.14674997645721047        0.0000000000000000     
  0.15361398026683670        0.0000000000000000     
  0.16063479658837357        0.0000000000000000     
  0.16781242005354174        0.0000000000000000     
  0.17514684517277304        0.0000000000000000     
  0.18263806633508942        0.0000000000000000     
  0.19028607780803544        0.0000000000000000     
  0.19809087373757914        0.0000000000000000     
  0.20605244814800927        0.0000000000000000     
  0.21417079494184627        0.0000000000000000     
  0.22244590789973295        0.0000000000000000     
  0.23087778068035561        0.0000000000000000     
  0.23946640682031678        0.0000000000000000     
  0.24821177973403211        0.0000000000000000     
  0.25711389271364798        0.0000000000000000     
  0.26617273892890314        0.0000000000000000     
  0.27538831142703907        0.0000000000000000     
  0.28476060313267221        0.0000000000000000     
  0.29428960684768640        0.0000000000000000     
  0.30397531525112120        0.0000000000000000     
  0.31381772089904536        0.0000000000000000     
  0.32381681622443897        0.0000000000000000     
  0.33397259353707198        0.0000000000000000     
  0.34428504502337864        0.0000000000000000     
  0.35475416274632943        0.0000000000000000     
  0.36537993864531121        0.0000000000000000     
  0.37616236453598523        0.0000000000000000     
  0.38710143211016124        0.0000000000000000     
  0.39819713293566589        0.0000000000000000     
  0.40944945845619851        0.0000000000000000     
  0.42085839999120972        0.0000000000000000     
  0.43242394873573348        0.0000000000000000     
  0.44414609576027053        0.0000000000000000     
  0.45602483201063615        0.0000000000000000     
  0.46806014830781406        0.0000000000000000     
  0.48025203534780897        0.0000000000000000     
  0.49260048370149395        0.0000000000000000     
  0.50510548381446119        0.0000000000000000     
  0.51776702600686908        0.0000000000000000     
  0.53058510047328555        0.0000000000000000     
  0.54355969728253495        0.0000000000000000     
  0.55669080637753365        0.0000000000000000     
  0.56997841757512480        0.0000000000000000     
  0.58342252056593091        0.0000000000000000     
  0.59702310491415733        0.0000000000000000     
  0.61078016005747338        0.0000000000000000     
  0.62469367530679210        0.0000000000000000     
  0.63876363984613260        0.0000000000000000     
  0.65299004273243344        0.0000000000000000     
  0.66737287289539093        0.0000000000000000     
  0.68191211913724825        0.0000000000000000     
  0.69660777013266784        0.0000000000000000     
  0.71145981442850181        0.0000000000000000     
  0.72646824044364000        0.0000000000000000     
  0.74163303646882051        0.0000000000000000     
  0.75695419066642977        0.0000000000000000     
  0.77243169107031839        0.0000000000000000     
  0.78806552558562337        0.0000000000000000     
  0.80385568198856483        0.0000000000000000     
  0.81980214792624484        0.0000000000000000     
  0.83590491091647212        0.0000000000000000     
  0.85216395834753622        0.0000000000000000     
  0.86857927747803765        0.0000000000000000     
  0.88515085543665450        0.0000000000000000     
  0.90187867922195997        0.0000000000000000     
  0.91876273570220646        0.0000000000000000     
  0.93580301161512469        0.0000000000000000     
  0.95299949356771063        0.0000000000000000     
  0.97035216803600177        0.0000000000000000     
  0.98786102136488751        0.0000000000000000     
   5.7031048257198771        486.02636458697754     
   5.7451752181394982        453.23112018742984     
   5.7873977112803381        435.84666277827586     
   5.8297722662031672        433.34353543277660     
   5.8722988437773296        444.53877325812658     
   5.9149774046802222        467.75725125713859     
   6.8004028425095866        492.44831641477612     
   6.8462636241485493        438.46391076572206     
   6.8922754743643324        388.98565335145423     
   6.9384383492695365        345.44736217641162     
   6.9847522047715831        309.31059140885367     
   7.0312169965721623        281.50841832119198     
   7.0778326801666118        262.51985004434772     
   7.1245992108433684        252.53553482720250     
   7.1715165436833779        251.24171442278384     
   7.2185846335595221        258.02476704144527     
   7.2658034351360312        271.97187165717810     
   7.3131729028678771        291.94844897998115     
   7.3606929910002297        316.52883356525001     
   7.4083636535678146        344.41524064647894     
   7.4561848443943770        373.91192912526139     
   7.5041565170920457        403.62497501945688     
   7.5522786250607545        432.07015771725355     
   7.6005511214876416        457.70431789143527     
   7.6489739593464723        479.54262108741295     
   7.6975470913969932        496.22195334019608     
   7.8933416091878694        499.84925703691567     
   7.9426654960613821        484.10988759901909     
   7.9921393891575105        462.47632192619312     
   8.0417632397211118        435.91447434900022     
   8.0915369987781975        405.25885839338122     
   8.1414606171352979        372.01325933026982     
   8.1915340453788410        337.36633124781281     
   8.2417572338745568        302.63915380025765     
   8.2921301327668235        269.29031440925809     
   8.3426526919780688        238.32399581324785     
   8.3933248612081357        210.87151485389342     
   8.4441465899336432        187.76416802189809     
   8.4951178274073751        169.53386888512429     
   8.5462385226576565        156.64473589165277     
   8.5975086244876717        149.21257093495970     
   8.6489280814748959        147.18874962661423     
   8.7004968419704038        150.31526563054643     
   8.7522148540982769        158.16787130099993     
   8.8040820657549297        170.14452656992984     
   8.8560984246084775        185.46293232511661     
   8.9082638780980883        203.34803580085941     
   8.9605783734333588        222.78079842667418     
   9.0130418575936506        242.74975668091793     
   9.0656542773274307        262.34403322882201     
   9.1184155791516428        280.43391116603937     
   9.1713257093510467        296.16256446652557     
   9.2243846139775592        308.81439198191543     
   9.2775922388496035        317.58581503440672     
   9.3309485295514456        322.15529268908688     
   9.3844534314325418        322.32171442198182     
   9.4381068896068747        317.91456356688764     
   9.4919088489522903        309.28310118763147     
   9.5458592541098355        296.79331305498590     
   9.5999580494830887        280.85885942428644     
   9.6542051792374828        262.29034718924328     
   9.7086005872996584        241.78106720658246     
   9.7631442173567713        220.02223899287142     
   9.8178360128558246        197.93288468330059     
   9.8726759170029936        176.23471924109069     
   9.9276638727629507        155.60033614874328     
   9.9827998228582011        136.79190770633284     
   10.038083709768360        120.36072941679511     
   10.093515475729514        106.77178120053088     
   10.149095062733528        96.462314690428826     
   10.204822412527339        89.667338007588313     
   10.260697466612282        86.497306539665459     
   10.316720166243417        86.930684873704323     
   10.372890452428798        90.770426644509328     
   10.429208265928835        97.700608068020330     
   10.485673547255541        107.23021118348426     
   10.542286236671885        118.77423539965474     
   10.599046274191062        131.72799491287620     
   10.655953599575813        145.35561641647024     
   10.713008152337714        158.94176444793820     
   10.770209871736489        171.90115182671019     
   10.827558696779269        183.59141751180695     
   10.885054566219930        193.45051482926937     
   10.942697418558353        201.15149913116176     
   11.000487192039735        206.35862941900496     
   11.058423824653865        208.78725485553767     
   11.116507254134417        208.41634776094406     
   11.174737417958237        205.25865950284910     
   11.233114253344619        199.31857689113568     
   11.291637697254595        190.84191490504963     
   11.350307686390208        180.16965296124712     
   11.409124157193807        167.59649003592395     
   11.468087045847302        153.58551534331050     
   11.527196288271449        138.72546787435340     
   11.586451820125134        123.52900645197185     
   11.645853576804628        108.54282994350655     
   11.705401493442876        94.383334678259772     
   11.765095504908738        81.556076339830284     
   11.824935545806293        70.466804701423470     
   11.884921550474067        61.491302400304150     
   11.945053452984341        54.883457400531803     
   12.005331187142351        50.757048682519660     
   12.065754686485626        49.145351110687251     
   12.126323884283172        49.978344475688239     
   12.187038713534784        53.090149869565387     
   12.247899106970271        58.257670760398582     
   12.308904997048737        65.171833428258381     
   12.370056315957793        73.461595722692437     
   12.431352995612860        82.753808847365363     
   12.492794967656364        92.620441269832412     
   12.554382163457030        102.56698600595840     
   12.616114514109096        112.14410833440616     
   12.677991950431581        120.94207575849285     
   12.740014402967521        128.51317336276014     
   12.802181801983187        134.47007818119113     
   12.864494077467356        138.57988978268796     
   12.926951159130542        140.66638139045614     
   12.989552976404230        140.58805577683469     
   13.052299458440093        138.36528281059330     
   13.115190534109262        134.15601074094363     
   13.178226132001525        128.12551878190192     
   13.241406180424582        120.48648033296580     
   13.304730607403240        111.57332068517503     
   13.368199340678688        101.74630751592355     
   13.431812307707686        91.320562847640531     
   13.495569435661793        80.643310891162628     
   13.559470651426611        70.110975652562175     
   13.623515881600992        60.080719622907083     
   13.687705052496238        50.861836244010249     
   13.752038090135359        42.768036776841278     
   13.816514920252269        36.086908479124190     
   13.881135468290982        31.024400463585724     
   13.945899659404862        27.716531931543969     
   14.010807418455810        26.238569624549278     
   14.075858670013490        26.577291661443819     
   14.141053338354521        28.634881951128019     
   14.206391347461699        32.253168716932116     
   14.271872621023185        37.207781976700389     
   14.337497082431742        43.218095509123906     
   14.403264654783902        49.993685231373675     
   14.469175260879183        57.241583703505853     
   14.535228823219311        64.638086335476814     
   14.601425264007359        71.854558339323262     
   14.667764505147007        78.607872267030018     
   14.734246468241720        84.639631592871694     
   14.800871074593907        89.676886273764154     
   14.867638245204155        93.474839308035158     
   14.934547900770422        95.874929165483067     
   15.001599961687175        96.778441208384564     
   15.068794348044646        96.109273089131676     
   15.136130979627969        93.858740262061900     
   15.203609775916398        90.131805806768455     
   15.271230656082457        85.104218326874914     
   15.338993538991158        78.968294206985533     
   15.406898343199165        71.952212747007906     
   15.474944986953963        64.344057094318799     
   15.543133388193064        56.447577773358972     
   15.611463464543156        48.533633562039043     
   15.679935133319294        40.854394549252810     
   15.748548311524070        33.668111696464798     
   15.817302915846794        27.217029010831975     
   15.886198862662662        21.698610563339386     
   15.955236068031887        17.273836414810766     
