 # Molecular potential
 # R (nm)   Energy shift (MHz)
   1.5401912035721828E-004   0.0000000000000000     
   5.1631908631602540E-004   0.0000000000000000     
   1.0857456499504458E-003   0.0000000000000000     
   1.8622543550159438E-003   0.0000000000000000     
   2.8458368398102088E-003   0.0000000000000000     
   4.0364901412353448E-003   0.0000000000000000     
   5.4342125326706297E-003   0.0000000000000000     
   7.0390025907061246E-003   0.0000000000000000     
   8.8508589167073017E-003   0.0000000000000000     
   1.0869780036539930E-002   0.0000000000000000     
   1.3095764359111731E-002   0.0000000000000000     
   1.5528810157474964E-002   0.0000000000000000     
   1.8168915559358921E-002   0.0000000000000000     
   2.1016078542226119E-002   0.0000000000000000     
   2.4070296930395342E-002   0.0000000000000000     
   2.7331568393460442E-002   0.0000000000000000     
   3.0799890445211177E-002   0.0000000000000000     
   3.4475260442980403E-002   0.0000000000000000     
   3.8357675587236281E-002   0.0000000000000000     
   4.2447132921215353E-002   0.0000000000000000     
   4.6743629330747681E-002   0.0000000000000000     
   5.1247161544047272E-002   0.0000000000000000     
   5.5957726131558382E-002   0.0000000000000000     
   6.0875319505888308E-002   0.0000000000000000     
   6.5999937921644602E-002   0.0000000000000000     
   7.1331577475381602E-002   0.0000000000000000     
   7.6870234105481702E-002   0.0000000000000000     
   8.2615903592085066E-002   0.0000000000000000     
   8.8568581557022727E-002   0.0000000000000000     
   9.4728263463676673E-002   0.0000000000000000     
  0.10109494461697197        0.0000000000000000     
  0.10766862016323561        0.0000000000000000     
  0.11444928509013413        0.0000000000000000     
  0.12143693422659163        0.0000000000000000     
  0.12863156224268818        0.0000000000000000     
  0.13603316364959148        0.0000000000000000     
  0.14364173279943115        0.0000000000000000     
  0.15145726388523675        0.0000000000000000     
  0.15947975094083311        0.0000000000000000     
  0.16770918784073163        0.0000000000000000     
  0.17614556830003184        0.0000000000000000     
  0.18478888587434147        0.0000000000000000     
  0.19363913395962373        0.0000000000000000     
  0.20269630579214620        0.0000000000000000     
  0.21196039444832665        0.0000000000000000     
  0.22143139284462754        0.0000000000000000     
  0.23110929373746872        0.0000000000000000     
  0.24099408972306746        0.0000000000000000     
  0.25108577323734976        0.0000000000000000     
  0.26138433655581894        0.0000000000000000     
  0.27188977179342055        0.0000000000000000     
  0.28260207090442491        0.0000000000000000     
  0.29352122568228245        0.0000000000000000     
  0.30464722775952013        0.0000000000000000     
  0.31598006860757294        0.0000000000000000     
  0.32751973953664848        0.0000000000000000     
  0.33926623169561776        0.0000000000000000     
  0.35121953607183276        0.0000000000000000     
  0.36337964349100821        0.0000000000000000     
  0.37574654461705331        0.0000000000000000     
  0.38832022995192911        0.0000000000000000     
  0.40110068983550140        0.0000000000000000     
  0.41408791444537424        0.0000000000000000     
  0.42728189379673398        0.0000000000000000     
  0.44068261774218848        0.0000000000000000     
  0.45429007597160309        0.0000000000000000     
  0.46810425801192973        0.0000000000000000     
  0.48212515322704957        0.0000000000000000     
  0.49635275081758651        0.0000000000000000     
  0.51078703982073925        0.0000000000000000     
  0.52542800911010945        0.0000000000000000     
  0.54027564739550982        0.0000000000000000     
  0.55532994322280571        0.0000000000000000     
  0.57059088497369181        0.0000000000000000     
  0.58605846086553948        0.0000000000000000     
  0.60173265895119477        0.0000000000000000     
  0.61761346711878728        0.0000000000000000     
  0.63370087309153400        0.0000000000000000     
  0.64999486442753895        0.0000000000000000     
  0.66649542851959531        0.0000000000000000     
  0.68320255259498475        0.0000000000000000     
  0.70011622371526994        0.0000000000000000     
  0.71723642877609262        0.0000000000000000     
  0.73456315450695708        0.0000000000000000     
  0.75209638747101137        0.0000000000000000     
  0.76983611406485353        0.0000000000000000     
  0.78778232051827168        0.0000000000000000     
  0.80593499289408821        0.0000000000000000     
  0.82429411708786726        0.0000000000000000     
  0.84285967882773527        0.0000000000000000     
  0.86163166367413302        0.0000000000000000     
  0.88061005701960315        0.0000000000000000     
  0.89979484408851218        0.0000000000000000     
  0.91918600993688071        0.0000000000000000     
  0.93878353945208159        0.0000000000000000     
  0.95858741735264041        0.0000000000000000     
  0.97859762818798257        0.0000000000000000     
  0.99881415633817261        0.0000000000000000     
   5.5650673109563389        439.43785627866384     
   5.6129176933344338        383.65026701323734     
   5.6609705471963014        340.04277904308555     
   5.7092258302672354        309.84270929851635     
   5.7576835000445516        293.59691981174763     
   5.8063435137970343        290.85018378389992     
   5.8552058285643023        300.43686322890528     
   5.9042704011562135        320.60962195878307     
   5.9535371881522687        348.97299813824208     
