 # Molecular potential
 # R (nm)   Energy shift (MHz)
   1.7038258482756936E-004   0.0000000000000000     
   5.7117441210090909E-004   0.0000000000000000     
   1.2010986030487115E-003   0.0000000000000000     
   2.0601059782584591E-003   0.0000000000000000     
   3.1481872876549010E-003   0.0000000000000000     
   4.4653392533315194E-003   0.0000000000000000     
   6.0115599652261036E-003   0.0000000000000000     
   7.7868478487012676E-003   0.0000000000000000     
   9.7912013565272567E-003   0.0000000000000000     
   1.2024618857953291E-002   0.0000000000000000     
   1.4487098592844560E-002   0.0000000000000000     
   1.7178638650777095E-002   0.0000000000000000     
   2.0099236960564388E-002   0.0000000000000000     
   2.3248891284788364E-002   0.0000000000000000     
   2.6627599216616751E-002   0.0000000000000000     
   3.0235358178053902E-002   0.0000000000000000     
   3.4072165418746948E-002   0.0000000000000000     
   3.8138018015263668E-002   0.0000000000000000     
   4.2432912870641382E-002   0.0000000000000000     
   4.6956846713980989E-002   0.0000000000000000     
   5.1709816100253561E-002   0.0000000000000000     
   5.6691817410068499E-002   0.0000000000000000     
   6.1902846849503583E-002   0.0000000000000000     
   6.7342900450030385E-002   0.0000000000000000     
   7.3011974068334581E-002   0.0000000000000000     
   7.8910063386256377E-002   0.0000000000000000     
   8.5037163910659408E-002   0.0000000000000000     
   9.1393270973353063E-002   0.0000000000000000     
   9.7978379731018153E-002   0.0000000000000000     
  0.10479248516505250        0.0000000000000000     
  0.11183558208156193        0.0000000000000000     
  0.11910766511120438        0.0000000000000000     
  0.12660872870912060        0.0000000000000000     
  0.13433876715484380        0.0000000000000000     
  0.14229777455218690        0.0000000000000000     
  0.15048574482916724        0.0000000000000000     
  0.15890267173786732        0.0000000000000000     
  0.16754854885436632        0.0000000000000000     
  0.17642336957862428        0.0000000000000000     
  0.18552712713436187        0.0000000000000000     
  0.19485981456895157        0.0000000000000000     
  0.20442142475332897        0.0000000000000000     
  0.21421195038182425        0.0000000000000000     
  0.22423138397210518        0.0000000000000000     
  0.23447971786500685        0.0000000000000000     
  0.24495694422441508        0.0000000000000000     
  0.25566305503716941        0.0000000000000000     
  0.26659804211288651        0.0000000000000000     
  0.27776189708386179        0.0000000000000000     
  0.28915461140492449        0.0000000000000000     
  0.30077617635328785        0.0000000000000000     
  0.31262658302841895        0.0000000000000000     
  0.32470582235187923        0.0000000000000000     
  0.33701388506720958        0.0000000000000000     
  0.34955076173974409        0.0000000000000000     
  0.36231644275646019        0.0000000000000000     
  0.37531091832585767        0.0000000000000000     
  0.38853417847775706        0.0000000000000000     
  0.40198621306316901        0.0000000000000000     
  0.41566701175410764        0.0000000000000000     
  0.42957656404343314        0.0000000000000000     
  0.44371485924468890        0.0000000000000000     
  0.45808188649191767        0.0000000000000000     
  0.47267763473948832        0.0000000000000000     
  0.48750209276191886        0.0000000000000000     
