imagevcoAtom,sfiIntegral,wavemeterAtom,wavemeterBack,Timestamp,GHz_Synth,UV_Power,Spec_Power,DigiLock_PID1_locked,AI3,AI4,AI5,AI6,AI7,numberAtom,tempXAtom,tempYAtom
1412.1,8,15655.424,15655.424,2019.04.12-23:18:32,1412.1,0.5786376953125,0.465655517578125,4.94949951171875,0.005181884765625,0.00057373046875,0.000396728515625,0.00030517578125,0.00030517578125,242783.8,9.139613e-07,8.217901e-07
1412.05,5,15655.424,15655.424,2019.04.12-23:19:07,1412.05,0.564520263671875,0.466522216796875,4.94951782226562,0.00526123046875,0.000555419921875,0.00040283203125,0.000341796875,0.0002685546875,222223.9,9.324064e-07,8.275602e-07
1412,13,15655.423,15655.423,2019.04.12-23:19:43,1412,0.578228759765625,0.46651611328125,4.94948120117188,0.00521240234375,0.000445556640625,0.000164794921875,0.00025634765625,0.000311279296875,245424,9.225797e-07,7.991981e-07
1411.95,10,15655.424,15655.424,2019.04.12-23:20:19,1411.95,0.570550537109375,0.46629638671875,4.94946899414063,0.005169677734375,0.000384521484375,0.00032958984375,0.000262451171875,0.00018310546875,250883.4,9.016976e-07,7.993771e-07
1411.9,10,15655.423,15655.423,2019.04.12-23:20:54,1411.9,0.569586181640625,0.46632080078125,4.949462890625,0.005206298828125,0.000494384765625,0.000299072265625,0.000274658203125,0.000225830078125,236317.1,8.92184e-07,8.50807e-07
1411.85,43,15655.424,15655.424,2019.04.12-23:21:30,1411.85,0.577410888671875,0.4658203125,4.94942016601563,0.005096435546875,0.00045166015625,0.00028076171875,0.000238037109375,0.00025634765625,228337.9,9.441174e-07,8.243529e-07
1411.8,97,15655.423,15655.423,2019.04.12-23:22:05,1411.8,0.5743896484375,0.466302490234375,4.94949951171875,0.005145263671875,0.000433349609375,0.000390625,0.000323486328125,0.000347900390625,217669.2,9.916286e-07,8.277278e-07
1411.75,339,15655.424,15655.424,2019.04.12-23:22:41,1411.75,0.568572998046875,0.46669921875,4.94950561523437,0.005230712890625,0.00050048828125,0.000433349609375,0.00035400390625,0.000408935546875,220725.4,9.71918e-07,8.218866e-07
1411.7,116,15655.424,15655.424,2019.04.12-23:23:17,1411.7,0.5586181640625,0.465313720703125,4.94957885742187,0.005267333984375,0.000677490234375,0.000482177734375,0.000323486328125,0.000311279296875,208533.6,9.974192e-07,8.389734e-07
1411.65,65,15655.424,15655.424,2019.04.12-23:23:52,1411.65,0.559564208984375,0.464141845703125,4.94959716796875,0.005096435546875,0.000518798828125,0.00029296875,0.00018310546875,0.0002685546875,245596.1,9.513207e-07,8.447442e-07
1411.6,32,15655.424,15655.424,2019.04.12-23:24:28,1411.6,0.569891357421875,0.464910888671875,4.949462890625,0.005194091796875,0.000433349609375,0.0002197265625,0.000311279296875,0.000238037109375,227999.8,9.241647e-07,8.56818e-07
1411.55,12,15655.424,15655.424,2019.04.12-23:25:04,1411.55,0.560833740234375,0.46517333984375,4.94951171875,0.005096435546875,0.000531005859375,0.00030517578125,0.000201416015625,0.000103759765625,210253.2,9.890045e-07,8.294185e-07
1411.5,10,15655.424,15655.424,2019.04.12-23:25:39,1411.5,0.570843505859375,0.466650390625,4.94952392578125,0.005224609375,0.0005126953125,0.0004150390625,0.000238037109375,0.000262451171875,219981.1,1.000768e-06,8.525485e-07
1411.45,7,15655.424,15655.424,2019.04.12-23:26:16,1411.45,0.555609130859375,0.4653564453125,4.94949951171875,0.0050537109375,0.000457763671875,0.0003662109375,0.000115966796875,0.000274658203125,231572.3,9.526647e-07,8.769336e-07
1411.4,20,15655.424,15655.424,2019.04.12-23:26:51,1411.4,0.543084716796875,0.46505126953125,4.94951782226562,0.005023193359375,0.000311279296875,0.000177001953125,0.000140380859375,0.000274658203125,238539.2,9.808245e-07,8.471066e-07
1411.35,4,15655.424,15655.424,2019.04.12-23:27:27,1411.35,0.55693359375,0.466351318359375,4.9495361328125,0.005145263671875,0.000408935546875,0.000225830078125,0.000140380859375,0.000238037109375,220881.6,9.423482e-07,8.22918e-07
