imagevcoAtom,sfiIntegral,wavemeterAtom,wavemeterBack,Timestamp,GHz_Synth,UV_Power,Spec_Power,DigiLock_PID1_locked,AI3,AI4,AI5,AI6,AI7,numberAtom,tempXAtom,tempYAtom
1402.325,0,0,0,2019.04.13-15:42:56,1402.325,0.425762939453125,0.464642333984375,4.94944458007812,0.005279541015625,0.000494384765625,0.000323486328125,0.00025634765625,0.000164794921875,31646.54,2.268592e-05,6.469932e-05
1402.425,0,15655.301,15655.301,2019.04.13-15:43:34,1402.425,0.427935791015625,0.46552734375,4.94955444335938,0.00518798828125,0.000250244140625,0.000262451171875,0.000177001953125,0.000225830078125,164512.5,6.67349e-05,3.534678e-09
1402.475,2,15655.302,15655.302,2019.04.13-15:44:11,1402.475,0.4294189453125,0.465045166015625,4.94957885742187,0.005377197265625,0.00067138671875,0.000555419921875,0.000372314453125,0.000250244140625,23287.28,1.393486e-05,2.372227e-06
1402.525,0,15655.302,15655.302,2019.04.13-15:44:47,1402.525,0.447808837890625,0.46676025390625,4.94949951171875,0.005157470703125,0.000494384765625,0.000177001953125,5.4931640625e-05,0.000177001953125,9369.186,1.918918e-06,1.115013e-06
1402.575,0,15655.302,15655.302,2019.04.13-15:45:22,1402.575,0.4319580078125,0.466064453125,4.94952392578125,0.005072021484375,0.000567626953125,0.000390625,0.0002685546875,0.000140380859375,23368.95,2.006552e-05,2.63298e-06
1402.625,3,15655.302,15655.302,2019.04.13-15:45:58,1402.625,0.420849609375,0.4669189453125,4.94939575195312,0.005126953125,0.00042724609375,0.00042724609375,0.00025634765625,0.00042724609375,8013.198,0.0002493329,0.0001273481
1402.675,2,15655.302,15655.302,2019.04.13-15:46:33,1402.675,0.43153076171875,0.4675048828125,4.94945678710937,0.00531005859375,0.000396728515625,0.000341796875,0.000360107421875,0.0001708984375,10266920,0.02112505,0.005896856
1402.725,0,15655.302,15655.302,2019.04.13-15:47:09,1402.725,0.427978515625,0.46585693359375,4.94946899414063,0.00506591796875,0.000286865234375,0.000244140625,0.00015869140625,0.000152587890625,28621.15,1.313064e-05,7.701311e-06
1402.775,4,15655.302,15655.302,2019.04.13-15:47:45,1402.775,0.4259521484375,0.46630859375,4.94959106445313,0.00538330078125,0.000592041015625,0.00040283203125,0.00040283203125,0.000299072265625,225146.3,9.444918e-07,8.59079e-07
1402.825,0,15655.301,15655.301,2019.04.13-15:48:20,1402.825,0.441864013671875,0.464227294921875,4.94948120117188,0.005084228515625,0.000213623046875,0.00015869140625,0.00020751953125,0.000225830078125,228762.5,9.516727e-07,8.428011e-07
1402.875,1,15655.302,15655.302,2019.04.13-15:48:56,1402.875,0.42791748046875,0.467315673828125,4.94948120117188,0.005242919921875,0.000347900390625,0.000286865234375,0.000213623046875,0.0001220703125,219630.3,1.018611e-06,9.005427e-07
1402.925,1,15655.302,15655.302,2019.04.13-15:49:32,1402.925,0.43017578125,0.46593017578125,4.94951782226562,0.005224609375,0.00035400390625,0.00032958984375,0.000189208984375,0.000250244140625,254701.2,9.679385e-07,8.623042e-07
1402.975,2,15655.302,15655.302,2019.04.13-15:50:07,1402.975,0.434783935546875,0.46533203125,4.94951171875,0.005206298828125,0.00047607421875,0.000347900390625,0.000335693359375,0.000225830078125,247066.8,1.006778e-06,9.117498e-07
1403.025,0,15655.301,15655.301,2019.04.13-15:50:43,1403.025,0.427734375,0.466473388671875,4.94951782226562,0.00531005859375,0.00057373046875,0.000506591796875,0.000274658203125,0.00035400390625,230401.9,1.023212e-06,8.57842e-07
1403.075,1,15655.302,15655.302,2019.04.13-15:51:19,1403.075,0.42728271484375,0.46595458984375,4.94948120117188,0.005279541015625,0.00072021484375,0.000384521484375,0.000335693359375,0.00029296875,219922.7,9.994578e-07,9.116103e-07
1403.125,2,15655.302,15655.302,2019.04.13-15:51:54,1403.125,0.447442626953125,0.464532470703125,4.94948120117188,0.0052490234375,0.00045166015625,0.0002685546875,0.00018310546875,0.000274658203125,212792.2,1.00413e-06,8.715683e-07
1403.175,0,15655.302,15655.302,2019.04.13-15:52:30,1403.175,0.442108154296875,0.466033935546875,4.94951782226562,0.0052001953125,0.00054931640625,0.00042724609375,0.000396728515625,0.0003173828125,30990030,1.733051,0.0007351017
1403.225,0,0,0,2019.04.13-15:53:07,1403.225,0.432855224609375,0.466790771484375,4.94962158203125,0.00509033203125,0.000299072265625,0.00030517578125,0.00020751953125,0.000335693359375,44181180,0.002035328,3.110461e-06
1403.275,0,15655.302,15655.302,2019.04.13-15:53:43,1403.275,0.430914306640625,0.466497802734375,4.94951782226562,0.005242919921875,0.00048828125,0.000543212890625,0.00035400390625,0.0003173828125,39359.95,0.000249972,0.000128751
1403.325,1,15655.302,15655.302,2019.04.13-15:54:19,1403.325,0.4214111328125,0.466162109375,4.9495361328125,0.00517578125,0.000640869140625,0.000384521484375,0.000262451171875,0.00028076171875,5479.85,0.0002513892,0.0001314287
1403.375,2,15655.302,15655.302,2019.04.13-15:54:55,1403.375,0.42745361328125,0.465533447265625,4.94954223632813,0.00518798828125,0.000701904296875,0.000469970703125,0.00042724609375,0.000408935546875,9537.448,0.0002517815,0.0001321462
1403.425,0,15655.301,15655.301,2019.04.13-15:55:30,1403.425,0.431524658203125,0.466058349609375,4.94950561523437,0.005279541015625,0.0005126953125,0.000396728515625,0.000390625,0.00023193359375,1542231,0.002894354,0.0001042043
1403.475,1,15655.302,15655.302,2019.04.13-15:56:06,1403.475,0.435833740234375,0.465032958984375,4.94949340820313,0.005255126953125,0.000433349609375,0.000244140625,0.000286865234375,0.000274658203125,70192.61,6.541568e-05,7.990061e-06
1403.525,0,15655.301,15655.301,2019.04.13-15:56:42,1403.525,0.433380126953125,0.46689453125,4.94943237304688,0.00504150390625,0.000482177734375,0.0002197265625,0.000152587890625,0.0001708984375,538149.8,0.0003198586,3.46234e-09
1403.575,5,15655.303,15655.303,2019.04.13-15:57:17,1403.575,0.425390625,0.46500244140625,4.94951171875,0.005303955078125,0.0005126953125,0.000390625,0.0003173828125,0.000457763671875,2735177,5.89418e-05,0.004939303
1403.625,2,15655.302,15655.302,2019.04.13-15:57:53,1403.625,0.43028564453125,0.464984130859375,4.9494384765625,0.00516357421875,0.000439453125,0.000262451171875,0.00013427734375,0.00029296875,24283.13,0.000251505,0.0001317115
1403.675,0,15655.302,15655.302,2019.04.13-15:58:29,1403.675,0.43526611328125,0.46517333984375,4.94948120117188,0.005120849609375,0.00045166015625,0.000390625,0.000244140625,0.000335693359375,23963.87,5.996293e-05,2.954192e-06
1403.725,0,15655.302,15655.302,2019.04.13-15:59:05,1403.725,0.435693359375,0.46536865234375,4.94954833984375,0.005059814453125,0.00032958984375,0.00029296875,0.000146484375,0.000225830078125,18520.69,0.0002506157,0.0001302234
