imagevcoAtom,sfiIntegral,wavemeterAtom,wavemeterBack,Timestamp,GHz_Synth,UV_Power,Spec_Power,DigiLock_PID1_locked,AI3,AI4,AI5,AI6,AI7,numberAtom,tempXAtom,tempYAtom
1402.325,30,0,0,2019.04.11-23:26:20,1402.325,0.604473876953125,0.46953125,4.94948120117188,0.00513916015625,0.000372314453125,0.000225830078125,0.00023193359375,0.000152587890625,249293.8,8.746715e-07,8.480112e-07
1402.425,26,15655.424,15655.424,2019.04.11-23:26:55,1402.425,0.561627197265625,0.4695556640625,4.94946899414063,0.005389404296875,0.0005126953125,0.000506591796875,0.000341796875,0.000311279296875,251090.7,9.00727e-07,8.001176e-07
1402.475,34,15655.425,15655.425,2019.04.11-23:27:31,1402.475,0.602325439453125,0.46695556640625,4.94956665039062,0.005059814453125,0.000335693359375,0.000262451171875,0.00025634765625,0.00025634765625,269837.6,9.267717e-07,8.395793e-07
1402.525,23,15655.425,15655.425,2019.04.11-23:28:07,1402.525,0.5909423828125,0.46680908203125,4.94954223632813,0.005242919921875,0.000531005859375,0.000323486328125,0.000396728515625,0.00029296875,267505.4,9.215695e-07,8.225774e-07
1402.575,31,15655.425,15655.425,2019.04.11-23:28:42,1402.575,0.575079345703125,0.466998291015625,4.94951782226562,0.0053466796875,0.000457763671875,0.000433349609375,0.000311279296875,0.00030517578125,253614.6,9.82848e-07,8.329178e-07
1402.625,26,15655.425,15655.425,2019.04.11-23:29:18,1402.625,0.58897705078125,0.46644287109375,4.9494873046875,0.005126953125,0.0003662109375,0.000390625,0.000238037109375,0.0002685546875,255727.8,9.850384e-07,8.415161e-07
1402.675,28,15655.425,15655.425,2019.04.11-23:29:53,1402.675,0.5548828125,0.467425537109375,4.9495849609375,0.005242919921875,0.000439453125,0.00042724609375,0.000238037109375,0.0001708984375,248729.3,9.604582e-07,8.436917e-07
1402.725,20,15655.424,15655.424,2019.04.11-23:30:29,1402.725,0.560076904296875,0.46700439453125,4.94944458007812,0.00526123046875,0.00059814453125,0.00037841796875,0.000274658203125,0.00040283203125,255723.5,9.053666e-07,8.334201e-07
1402.775,20,15655.425,15655.425,2019.04.11-23:31:05,1402.775,0.605419921875,0.46632080078125,4.9494873046875,0.0052490234375,0.00062255859375,0.00030517578125,0.0002685546875,0.000286865234375,248376.6,9.427178e-07,8.808739e-07
1402.825,30,15655.425,15655.425,2019.04.11-23:31:40,1402.825,0.5794921875,0.465399169921875,4.94945678710937,0.005169677734375,0.000384521484375,0.0003662109375,0.00013427734375,0.000238037109375,255830.9,8.969184e-07,8.023588e-07
1402.875,8,15655.425,15655.425,2019.04.11-23:32:16,1402.875,0.598583984375,0.46552734375,4.94960327148438,0.0051513671875,0.000140380859375,0.000274658203125,0.0001953125,9.765625e-05,237016.3,9.974506e-07,8.31174e-07
1402.925,14,15655.424,15655.424,2019.04.11-23:32:52,1402.925,0.60556640625,0.4645751953125,4.94949951171875,0.005224609375,0.00054931640625,0.000384521484375,0.00028076171875,0.0001953125,232928.6,9.231875e-07,8.177711e-07
1402.975,15,15655.425,15655.425,2019.04.11-23:33:27,1402.975,0.585992431640625,0.46427001953125,4.94942016601563,0.00516357421875,0.000439453125,0.000372314453125,0.000128173828125,0.000311279296875,231316.1,9.993316e-07,8.664787e-07
1403.025,12,15655.424,15655.424,2019.04.11-23:34:03,1403.025,0.61737060546875,0.465191650390625,4.94948120117188,0.0051513671875,0.00037841796875,0.00030517578125,0.000244140625,0.000225830078125,263629.5,9.054846e-07,8.560478e-07
