imagevcoAtom,sfiIntegral,wavemeterAtom,wavemeterBack,Timestamp,GHz_Synth,UV_Power,Spec_Power,DigiLock_PID1_locked,AI3,AI4,AI5,AI6,AI7,numberAtom,tempXAtom,tempYAtom
1402.325,0,15655.305,15655.305,2019.04.13-12:41:35,1402.325,0.489019775390625,0.465594482421875,-3.662109375e-05,7.9345703125e-05,-0.000152587890625,-3.0517578125e-05,0.000115966796875,1.220703125e-05,75674560,9.151281e-05,0.005595302
1402.425,0,15655.306,15655.306,2019.04.13-12:42:13,1402.425,0.4782958984375,0.46455078125,1.220703125e-05,0.000146484375,0.000213623046875,0.00025634765625,0.000164794921875,7.32421875e-05,12664420000,0.005315005,0.007117821
1402.475,2,15655.305,15655.305,2019.04.13-12:42:49,1402.475,0.47518310546875,0.463507080078125,-6.103515625e-06,0.0001953125,0.000213623046875,0.000238037109375,3.662109375e-05,1.8310546875e-05,20446.45,0.0002499927,0.0001291706
1402.525,0,15655.305,15655.305,2019.04.13-12:43:25,1402.525,0.4808349609375,0.46566162109375,6.103515625e-06,6.103515625e-05,9.1552734375e-05,6.103515625e-06,0.00015869140625,7.32421875e-05,366088,0.0001395905,1.379269e-06
1402.575,4,15655.305,15655.305,2019.04.13-12:44:01,1402.575,0.47744140625,0.4638671875,0,0.000225830078125,0.000238037109375,0.000244140625,0.000225830078125,0.000225830078125,3943683000,0.003785147,0.002981884
1402.625,0,15655.305,15655.305,2019.04.13-12:44:39,1402.625,0.48492431640625,0.46451416015625,-6.103515625e-05,8.544921875e-05,4.8828125e-05,4.2724609375e-05,0.00020751953125,0.000164794921875,1469256,0.004673355,4.04478e-09
1402.675,4,15655.305,15655.305,2019.04.13-12:45:15,1402.675,0.487060546875,0.465142822265625,-1.8310546875e-05,7.9345703125e-05,-8.544921875e-05,0.000140380859375,-3.0517578125e-05,7.32421875e-05,219060.3,5.918069e-06,0.004443011
1402.725,1,15655.306,15655.306,2019.04.13-12:45:51,1402.725,0.47882080078125,0.46588134765625,2.44140625e-05,0.00015869140625,4.8828125e-05,0.000103759765625,4.8828125e-05,0.00015869140625,15271.83,0.0002504869,0.0001308931
1402.775,5,15655.306,15655.306,2019.04.13-12:46:26,1402.775,0.48106689453125,0.465167236328125,6.103515625e-06,-8.544921875e-05,-6.103515625e-06,1.8310546875e-05,-0.00010986328125,4.8828125e-05,5486283,6.263529e-05,0.02399337
1402.825,0,15655.306,15655.306,2019.04.13-12:47:03,1402.825,0.477630615234375,0.46533203125,0,0.0002197265625,0.000103759765625,0.00020751953125,0.000103759765625,9.765625e-05,567552,2.223697e-05,0.01806653
1402.875,1,15655.306,15655.306,2019.04.13-12:47:40,1402.875,0.488720703125,0.4655029296875,0,-1.220703125e-05,6.7138671875e-05,0.0001220703125,-6.103515625e-05,6.103515625e-06,338617600,0.001180136,0.0004854501
1402.925,0,15655.306,15655.306,2019.04.13-12:48:16,1402.925,0.475665283203125,0.4644775390625,5.4931640625e-05,6.7138671875e-05,0.000115966796875,7.32421875e-05,0.000140380859375,-2.44140625e-05,734019.5,0.0009451351,6.029606e-06
1402.975,2,15655.305,15655.305,2019.04.13-12:48:53,1402.975,0.49312744140625,0.4656494140625,0,7.9345703125e-05,0.000189208984375,0.000146484375,0.000115966796875,0.000262451171875,28028480000,3.380116e-05,0.0002302742
1403.025,0,15655.306,15655.306,2019.04.13-12:49:29,1403.025,0.481640625,0.4654296875,-6.103515625e-06,3.662109375e-05,-8.544921875e-05,-9.1552734375e-05,-4.8828125e-05,-7.9345703125e-05,25252.12,0.0002511239,0.0001313342
1403.075,0,15655.306,15655.306,2019.04.13-12:50:05,1403.075,0.473455810546875,0.46351318359375,-3.662109375e-05,1.8310546875e-05,0.000115966796875,0.000189208984375,0.000128173828125,0.000213623046875,1700082,0.009182215,7.61505e-06
1403.125,2,15655.306,15655.306,2019.04.13-12:50:40,1403.125,0.4871337890625,0.465655517578125,-8.544921875e-05,6.103515625e-05,7.32421875e-05,0.0001708984375,0.000128173828125,0.00025634765625,36966.67,2.368311e-06,0.0003982934
1403.175,0,15655.306,15655.306,2019.04.13-12:51:18,1403.175,0.481005859375,0.465283203125,-1.8310546875e-05,0.000140380859375,0.0001708984375,0.00013427734375,0.000189208984375,0.000146484375,8261.883,2.260537e-06,1.885741e-06
1403.225,3,15655.306,15655.306,2019.04.13-12:51:54,1403.225,0.471038818359375,0.464263916015625,-3.0517578125e-05,3.0517578125e-05,-1.220703125e-05,-6.7138671875e-05,7.32421875e-05,3.662109375e-05,4258542,0.01327438,0.0001723374
1403.275,1,15655.307,15655.307,2019.04.13-12:52:30,1403.275,0.480584716796875,0.465948486328125,6.103515625e-06,0.00020751953125,0.0001708984375,9.1552734375e-05,0.00020751953125,3.662109375e-05,32720690,0.0002575231,0.02463422
1403.325,0,15655.306,15655.306,2019.04.13-12:53:06,1403.325,0.4740966796875,0.465203857421875,0,-2.44140625e-05,-5.4931640625e-05,3.662109375e-05,6.103515625e-06,-6.103515625e-05,44764.36,2.202844e-05,7.082557e-06
1403.375,0,15655.306,15655.306,2019.04.13-12:53:42,1403.375,0.480621337890625,0.46473388671875,4.2724609375e-05,6.103515625e-06,-0.00023193359375,-6.103515625e-05,3.0517578125e-05,6.7138671875e-05,13465.13,7.681366e-06,9.735828e-07
1403.425,1,15655.306,15655.306,2019.04.13-12:54:18,1403.425,0.47091064453125,0.4636474609375,0,0.000189208984375,0.000213623046875,0.000115966796875,0.000115966796875,-1.8310546875e-05,14423760,0.001664029,0.01241561
