Series,n,Term,Label,E_exp,E_exp_unc,Isotope,Reference,delta_exp,delta_exp_unc
5sns,30,3S1,5s30s,45777.442039585934,0.00033356409519815205,88,Couturier2019.PRA.99.022503,3.371360280368677,4.058444602315843e-05
5sns,31,3S1,5s31s,45788.442416386606,0.00033356409519815205,88,Couturier2019.PRA.99.022503,3.3713240254062242,4.5330749124191446e-05
5sns,32,3S1,5s32s,45798.31034308408,0.00033356409519815205,88,Couturier2019.PRA.99.022503,3.3712810805603333,5.043342012629046e-05
5sns,33,3S1,5s33s,45807.19599023402,0.00033356409519815205,88,Couturier2019.PRA.99.022503,3.371243164194489,5.590529790331803e-05
5sns,34,3S1,5s34s,45815.22537835158,0.00033356409519815205,88,Couturier2019.PRA.99.022503,3.371230529258863,6.175915200670222e-05
5sns,35,3S1,5s35s,45822.505481442095,0.00033356409519815205,88,Couturier2019.PRA.99.022503,3.371187880789037,6.800820640482909e-05
5sns,36,3S1,5s36s,45829.12629509846,0.00033356409519815205,88,Couturier2019.PRA.99.022503,3.3711797560252847,7.46649521149842e-05
5sns,37,3S1,5s37s,45835.16543968561,0.00033356409519815205,88,Couturier2019.PRA.99.022503,3.371146394938293,8.174267858250662e-05
5sns,38,3S1,5s38s,45840.688894181585,0.00033356409519815205,88,Couturier2019.PRA.99.022503,3.371127586996572,8.925400804352881e-05
5sns,39,3S1,5s39s,45845.753864828715,0.00033356409519815205,88,Couturier2019.PRA.99.022503,3.371098839684038,9.721201875407544e-05
5sns,40,3S1,5s40s,45850.40955233103,0.00033356409519815205,88,Couturier2019.PRA.99.022503,3.3710986272338985,0.00010562928874692508
5sns,41,3S1,5s41s,45854.6992533081,0.00033356409519815205,88,Couturier2019.PRA.99.022503,3.3710406816871057,0.0001145194620474933
5sns,42,3S1,5s42s,45858.65989330525,0.00033356409519815205,88,Couturier2019.PRA.99.022503,3.371042525126853,0.00012389438931230577
5sns,43,3S1,5s43s,45862.32456188074,0.00033356409519815205,88,Couturier2019.PRA.99.022503,3.3710279795604237,0.00013376764995139107
5sns,44,3S1,5s44s,45865.72197890315,0.00033356409519815205,88,Couturier2019.PRA.99.022503,3.3710124707642137,0.00014415200141034505
5sns,45,3S1,5s45s,45868.87749524372,0.00033356409519815205,88,Couturier2019.PRA.99.022503,3.3710017391366804,0.00015506027790327566
5sns,46,3S1,5s46s,45871.813593122475,0.00033356409519815205,88,Couturier2019.PRA.99.022503,3.3709779866628793,0.0001665055770608991
5sns,47,3S1,5s47s,45874.550086246665,0.00033356409519815205,88,Couturier2019.PRA.99.022503,3.370966476863849,0.00017850050720608662
5sns,48,3S1,5s48s,45877.10465351333,0.00033356409519815205,88,Couturier2019.PRA.99.022503,3.3709725329513844,0.00019105787625364664
